,station,date,time,PM25,PM10,O3,CO,NO2,SO2
78,08t,2019-09-17,06:00:00,24.0,33.0,2.0,0.39,14.0,
79,08t,2019-09-17,07:00:00,29.0,45.0,3.0,0.63,17.0,
80,08t,2019-09-17,08:00:00,46.0,57.0,6.0,0.54,22.0,
81,08t,2019-09-17,09:00:00,50.0,60.0,16.0,0.18,16.0,
82,08t,2019-09-17,10:00:00,31.0,33.0,26.0,0.12,18.0,
83,08t,2019-09-17,11:00:00,20.0,40.0,39.0,0.1,16.0,
84,08t,2019-09-17,12:00:00,26.0,46.0,46.0,0.1,18.0,
85,08t,2019-09-17,13:00:00,,,,,,
86,08t,2019-09-17,14:00:00,,,,,,
87,08t,2019-09-17,15:00:00,,,,,,
88,08t,2019-09-17,16:00:00,,,,,,
89,08t,2019-09-17,17:00:00,,,,,,
90,08t,2019-09-17,18:00:00,,,,,,
91,08t,2019-09-17,19:00:00,,,,,,
92,08t,2019-09-17,20:00:00,,,,,,
93,08t,2019-09-17,21:00:00,,,,,,
94,08t,2019-09-17,22:00:00,,,,,,
95,08t,2019-09-17,23:00:00,,,,,,
96,10t,2019-09-17,00:00:00,15.0,35.0,5.0,,15.0,
97,10t,2019-09-17,01:00:00,15.0,25.0,6.0,,12.0,
98,10t,2019-09-17,02:00:00,16.0,21.0,7.0,,12.0,
99,10t,2019-09-17,03:00:00,18.0,26.0,5.0,,13.0,
100,10t,2019-09-17,04:00:00,20.0,26.0,4.0,,14.0,
101,10t,2019-09-17,05:00:00,16.0,28.0,4.0,,16.0,
102,10t,2019-09-17,06:00:00,18.0,35.0,4.0,,16.0,
103,10t,2019-09-17,07:00:00,22.0,44.0,4.0,,21.0,
104,10t,2019-09-17,08:00:00,25.0,50.0,7.0,,23.0,
105,10t,2019-09-17,09:00:00,26.0,44.0,12.0,,21.0,
106,10t,2019-09-17,10:00:00,26.0,43.0,21.0,,18.0,
107,10t,2019-09-17,11:00:00,22.0,35.0,32.0,,15.0,
108,10t,2019-09-17,12:00:00,23.0,32.0,39.0,,9.0,
109,10t,2019-09-17,13:00:00,,,,,,
110,10t,2019-09-17,14:00:00,,,,,,
111,10t,2019-09-17,15:00:00,,,,,,
112,10t,2019-09-17,16:00:00,,,,,,
113,10t,2019-09-17,17:00:00,,,,,,
114,10t,2019-09-17,18:00:00,,,,,,
115,10t,2019-09-17,19:00:00,,,,,,
116,10t,2019-09-17,20:00:00,,,,,,
117,10t,2019-09-17,21:00:00,,,,,,
118,10t,2019-09-17,22:00:00,,,,,,
119,10t,2019-09-17,23:00:00,,,,,,
120,11t,2019-09-17,00:00:00,17.0,54.0,4.0,,,9.0
121,11t,2019-09-17,01:00:00,15.0,58.0,6.0,,,8.0
122,11t,2019-09-17,02:00:00,19.0,57.0,5.0,,,8.0
123,11t,2019-09-17,03:00:00,23.0,54.0,4.0,,,8.0
124,11t,2019-09-17,04:00:00,21.0,51.0,4.0,,,8.0
125,11t,2019-09-17,05:00:00,21.0,56.0,3.0,,,9.0
126,11t,2019-09-17,06:00:00,23.0,53.0,3.0,,,9.0
127,11t,2019-09-17,07:00:00,25.0,52.0,5.0,,,9.0
128,11t,2019-09-17,08:00:00,26.0,45.0,10.0,,,9.0
129,11t,2019-09-17,09:00:00,23.0,28.0,19.0,,,8.0
130,11t,2019-09-17,10:00:00,20.0,9.0,27.0,,,9.0
131,11t,2019-09-17,11:00:00,18.0,,42.0,,,8.0
132,11t,2019-09-17,12:00:00,16.0,4.0,39.0,,,9.0
133,11t,2019-09-17,13:00:00,,,,,,
134,11t,2019-09-17,14:00:00,,,,,,
135,11t,2019-09-17,15:00:00,,,,,,
136,11t,2019-09-17,16:00:00,,,,,,
137,11t,2019-09-17,17:00:00,,,,,,
138,11t,2019-09-17,18:00:00,,,,,,
139,11t,2019-09-17,19:00:00,,,,,,
140,11t,2019-09-17,20:00:00,,,,,,
141,11t,2019-09-17,21:00:00,,,,,,
142,11t,2019-09-17,22:00:00,,,,,,
143,11t,2019-09-17,23:00:00,,,,,,
144,12t,2019-09-17,00:00:00,21.0,72.0,1.0,0.62,21.0,3.0
145,12t,2019-09-17,01:00:00,21.0,68.0,1.0,0.88,20.0,2.0
146,12t,2019-09-17,02:00:00,19.0,62.0,1.0,,26.0,2.0
147,12t,2019-09-17,03:00:00,19.0,63.0,,0.84,18.0,1.0
148,12t,2019-09-17,04:00:00,21.0,60.0,,0.98,21.0,2.0
149,12t,2019-09-17,05:00:00,23.0,67.0,1.0,0.92,22.0,1.0
150,12t,2019-09-17,06:00:00,22.0,54.0,,1.11,24.0,1.0
151,12t,2019-09-17,07:00:00,21.0,55.0,,1.39,24.0,2.0
152,12t,2019-09-17,08:00:00,22.0,73.0,,1.06,23.0,2.0
153,12t,2019-09-17,09:00:00,22.0,63.0,12.0,0.9,16.0,1.0
154,12t,2019-09-17,10:00:00,19.0,48.0,21.0,0.81,17.0,1.0
155,12t,2019-09-17,11:00:00,15.0,47.0,32.0,0.84,18.0,1.0
156,12t,2019-09-17,12:00:00,13.0,50.0,28.0,0.93,39.0,1.0
157,12t,2019-09-17,13:00:00,,,,,,
158,12t,2019-09-17,14:00:00,,,,,,
159,12t,2019-09-17,15:00:00,,,,,,
160,12t,2019-09-17,16:00:00,,,,,,
161,12t,2019-09-17,17:00:00,,,,,,
162,12t,2019-09-17,18:00:00,,,,,,
163,12t,2019-09-17,19:00:00,,,,,,
164,12t,2019-09-17,20:00:00,,,,,,
165,12t,2019-09-17,21:00:00,,,,,,
166,12t,2019-09-17,22:00:00,,,,,,
167,12t,2019-09-17,23:00:00,,,,,,
168,13t,2019-09-17,00:00:00,13.0,40.0,,0.55,20.0,4.0
169,13t,2019-09-17,01:00:00,18.0,35.0,,0.4,17.0,4.0
170,13t,2019-09-17,02:00:00,14.0,37.0,,0.4,16.0,4.0
171,13t,2019-09-17,03:00:00,18.0,30.0,,0.5,14.0,4.0
172,13t,2019-09-17,04:00:00,24.0,34.0,,0.73,13.0,4.0
173,13t,2019-09-17,05:00:00,31.0,65.0,,0.9,,5.0
174,13t,2019-09-17,06:00:00,32.0,44.0,,0.8,,4.0
175,13t,2019-09-17,07:00:00,28.0,41.0,2.0,0.8,,4.0
176,13t,2019-09-17,08:00:00,13.0,,6.0,0.7,,4.0
177,13t,2019-09-17,09:00:00,9.0,,,,,
178,13t,2019-09-17,10:00:00,11.0,2.0,26.0,0.56,14.0,4.0
179,13t,2019-09-17,11:00:00,10.0,29.0,42.0,0.44,15.0,4.0
180,13t,2019-09-17,12:00:00,,18.0,45.0,0.51,21.0,3.0
181,13t,2019-09-17,13:00:00,,,,,,
182,13t,2019-09-17,14:00:00,,,,,,
183,13t,2019-09-17,15:00:00,,,,,,
184,13t,2019-09-17,16:00:00,,,,,,
185,13t,2019-09-17,17:00:00,,,,,,
186,13t,2019-09-17,18:00:00,,,,,,
187,13t,2019-09-17,19:00:00,,,,,,
188,13t,2019-09-17,20:00:00,,,,,,
189,13t,2019-09-17,21:00:00,,,,,,
190,13t,2019-09-17,22:00:00,,,,,,
191,13t,2019-09-17,23:00:00,,,,,,
192,14t,2019-09-17,00:00:00,7.0,26.0,2.0,0.83,19.0,7.0
193,14t,2019-09-17,01:00:00,11.0,24.0,2.0,1.06,24.0,8.0
194,14t,2019-09-17,02:00:00,16.0,37.0,2.0,1.05,25.0,7.0
195,14t,2019-09-17,03:00:00,21.0,47.0,2.0,0.89,28.0,10.0
196,14t,2019-09-17,04:00:00,25.0,44.0,3.0,0.62,17.0,12.0
197,14t,2019-09-17,05:00:00,29.0,39.0,2.0,0.66,18.0,18.0
198,14t,2019-09-17,06:00:00,30.0,55.0,2.0,0.75,17.0,20.0
199,14t,2019-09-17,07:00:00,27.0,52.0,4.0,0.76,17.0,29.0
200,14t,2019-09-17,08:00:00,24.0,37.0,9.0,0.55,11.0,15.0
201,14t,2019-09-17,09:00:00,18.0,21.0,16.0,0.47,9.0,14.0
202,14t,2019-09-17,10:00:00,11.0,14.0,30.0,0.46,8.0,12.0
203,14t,2019-09-17,11:00:00,7.0,17.0,42.0,0.42,6.0,13.0
204,14t,2019-09-17,12:00:00,7.0,11.0,48.0,0.41,7.0,16.0
205,14t,2019-09-17,13:00:00,,,,,,
206,14t,2019-09-17,14:00:00,,,,,,
207,14t,2019-09-17,15:00:00,,,,,,
208,14t,2019-09-17,16:00:00,,,,,,
209,14t,2019-09-17,17:00:00,,,,,,
210,14t,2019-09-17,18:00:00,,,,,,
211,14t,2019-09-17,19:00:00,,,,,,
212,14t,2019-09-17,20:00:00,,,,,,
213,14t,2019-09-17,21:00:00,,,,,,
214,14t,2019-09-17,22:00:00,,,,,,
215,14t,2019-09-17,23:00:00,,,,,,
216,16t,2019-09-17,00:00:00,14.0,30.0,3.0,0.52,18.0,2.0
217,16t,2019-09-17,01:00:00,14.0,29.0,2.0,0.51,21.0,2.0
218,16t,2019-09-17,02:00:00,8.0,29.0,2.0,0.48,20.0,1.0
219,16t,2019-09-17,03:00:00,12.0,31.0,3.0,0.46,17.0,1.0
220,16t,2019-09-17,04:00:00,16.0,32.0,5.0,0.46,16.0,2.0
221,16t,2019-09-17,05:00:00,14.0,32.0,6.0,0.47,15.0,1.0
222,16t,2019-09-17,06:00:00,14.0,31.0,4.0,0.54,17.0,2.0
223,16t,2019-09-17,07:00:00,26.0,32.0,3.0,0.62,19.0,3.0
224,16t,2019-09-17,08:00:00,30.0,37.0,9.0,0.86,24.0,3.0
225,16t,2019-09-17,09:00:00,28.0,42.0,17.0,0.75,21.0,3.0
226,16t,2019-09-17,10:00:00,13.0,41.0,28.0,0.61,17.0,2.0
227,16t,2019-09-17,11:00:00,,,,,,
228,16t,2019-09-17,12:00:00,,,,,,
229,16t,2019-09-17,13:00:00,,,,,,
230,16t,2019-09-17,14:00:00,,,,,,
231,16t,2019-09-17,15:00:00,,,,,,
232,16t,2019-09-17,16:00:00,,,,,,
233,16t,2019-09-17,17:00:00,,,,,,
234,16t,2019-09-17,18:00:00,,,,,,
235,16t,2019-09-17,19:00:00,,,,,,
236,16t,2019-09-17,20:00:00,,,,,,
237,16t,2019-09-17,21:00:00,,,,,,
238,16t,2019-09-17,22:00:00,,,,,,
239,16t,2019-09-17,23:00:00,,,,,,
240,17t,2019-09-17,00:00:00,14.0,25.0,,0.81,19.0,3.0
241,17t,2019-09-17,01:00:00,15.0,31.0,,0.73,19.0,3.0
242,17t,2019-09-17,02:00:00,18.0,36.0,,0.7,19.0,2.0
243,17t,2019-09-17,03:00:00,21.0,36.0,,0.72,18.0,2.0
244,17t,2019-09-17,04:00:00,20.0,35.0,1.0,0.73,16.0,2.0
245,17t,2019-09-17,05:00:00,17.0,33.0,2.0,0.7,15.0,1.0
246,17t,2019-09-17,06:00:00,15.0,28.0,1.0,0.79,15.0,2.0
247,17t,2019-09-17,07:00:00,16.0,26.0,1.0,0.91,16.0,2.0
248,17t,2019-09-17,08:00:00,20.0,30.0,7.0,0.97,19.0,2.0
249,17t,2019-09-17,09:00:00,23.0,33.0,13.0,0.86,15.0,2.0
250,17t,2019-09-17,10:00:00,22.0,32.0,24.0,0.74,12.0,2.0
251,17t,2019-09-17,11:00:00,18.0,28.0,38.0,0.71,12.0,1.0
252,17t,2019-09-17,12:00:00,16.0,24.0,48.0,0.68,12.0,2.0
253,17t,2019-09-17,13:00:00,,,,,,
254,17t,2019-09-17,14:00:00,,,,,,
255,17t,2019-09-17,15:00:00,,,,,,
256,17t,2019-09-17,16:00:00,,,,,,
257,17t,2019-09-17,17:00:00,,,,,,
258,17t,2019-09-17,18:00:00,,,,,,
259,17t,2019-09-17,19:00:00,,,,,,
260,17t,2019-09-17,20:00:00,,,,,,
261,17t,2019-09-17,21:00:00,,,,,,
262,17t,2019-09-17,22:00:00,,,,,,
263,17t,2019-09-17,23:00:00,,,,,,
264,18t,2019-09-17,00:00:00,25.0,53.0,,,,
265,18t,2019-09-17,01:00:00,25.0,58.0,6.0,0.2,22.0,1.0
266,18t,2019-09-17,02:00:00,40.0,62.0,6.0,0.21,21.0,1.0
267,18t,2019-09-17,03:00:00,31.0,63.0,8.0,0.26,21.0,1.0
268,18t,2019-09-17,04:00:00,40.0,56.0,8.0,0.26,21.0,1.0
269,18t,2019-09-17,05:00:00,,62.0,12.0,0.23,19.0,1.0
270,18t,2019-09-17,06:00:00,34.0,55.0,4.0,0.34,28.0,6.0
271,18t,2019-09-17,07:00:00,39.0,64.0,7.0,0.63,34.0,7.0
272,18t,2019-09-17,08:00:00,59.0,96.0,18.0,0.46,30.0,4.0
273,18t,2019-09-17,09:00:00,46.0,74.0,22.0,0.51,35.0,2.0
274,18t,2019-09-17,10:00:00,50.0,81.0,45.0,0.33,26.0,2.0
275,18t,2019-09-17,11:00:00,43.0,60.0,61.0,0.32,21.0,2.0
276,18t,2019-09-17,12:00:00,39.0,64.0,62.0,0.22,15.0,1.0
277,18t,2019-09-17,13:00:00,,,,,,
278,18t,2019-09-17,14:00:00,,,,,,
279,18t,2019-09-17,15:00:00,,,,,,
280,18t,2019-09-17,16:00:00,,,,,,
281,18t,2019-09-17,17:00:00,,,,,,
282,18t,2019-09-17,18:00:00,,,,,,
283,18t,2019-09-17,19:00:00,,,,,,
284,18t,2019-09-17,20:00:00,,,,,,
285,18t,2019-09-17,21:00:00,,,,,,
286,18t,2019-09-17,22:00:00,,,,,,
287,18t,2019-09-17,23:00:00,,,,,,
288,19t,2019-09-17,00:00:00,24.0,52.0,5.0,0.88,18.0,6.0
289,19t,2019-09-17,01:00:00,29.0,48.0,9.0,0.74,17.0,4.0
290,19t,2019-09-17,02:00:00,26.0,43.0,11.0,0.74,13.0,3.0
291,19t,2019-09-17,03:00:00,16.0,36.0,8.0,0.76,12.0,3.0
292,19t,2019-09-17,04:00:00,24.0,34.0,5.0,0.98,16.0,4.0
293,19t,2019-09-17,05:00:00,22.0,44.0,3.0,1.06,18.0,5.0
294,19t,2019-09-17,06:00:00,34.0,66.0,4.0,1.2,22.0,6.0
295,19t,2019-09-17,07:00:00,38.0,85.0,5.0,1.18,21.0,7.0
296,19t,2019-09-17,08:00:00,32.0,67.0,10.0,1.01,24.0,8.0
297,19t,2019-09-17,09:00:00,32.0,66.0,18.0,0.86,25.0,7.0
298,19t,2019-09-17,10:00:00,31.0,64.0,35.0,,,
299,19t,2019-09-17,11:00:00,32.0,58.0,,0.68,15.0,6.0
300,19t,2019-09-17,12:00:00,25.0,45.0,86.0,0.9,19.0,3.0
301,19t,2019-09-17,13:00:00,,,,,,
302,19t,2019-09-17,14:00:00,,,,,,
303,19t,2019-09-17,15:00:00,,,,,,
304,19t,2019-09-17,16:00:00,,,,,,
305,19t,2019-09-17,17:00:00,,,,,,
306,19t,2019-09-17,18:00:00,,,,,,
307,19t,2019-09-17,19:00:00,,,,,,
308,19t,2019-09-17,20:00:00,,,,,,
309,19t,2019-09-17,21:00:00,,,,,,
310,19t,2019-09-17,22:00:00,,,,,,
311,19t,2019-09-17,23:00:00,,,,,,
312,20t,2019-09-17,00:00:00,21.0,38.0,13.0,0.45,8.0,1.0
313,20t,2019-09-17,01:00:00,18.0,27.0,16.0,0.42,8.0,1.0
314,20t,2019-09-17,02:00:00,14.0,20.0,,,,
315,20t,2019-09-17,03:00:00,13.0,16.0,7.0,0.44,11.0,1.0
316,20t,2019-09-17,04:00:00,14.0,17.0,3.0,0.46,12.0,1.0
317,20t,2019-09-17,05:00:00,16.0,21.0,1.0,0.51,15.0,1.0
318,20t,2019-09-17,06:00:00,18.0,26.0,2.0,0.49,18.0,1.0
319,20t,2019-09-17,07:00:00,19.0,31.0,6.0,0.54,15.0,2.0
320,20t,2019-09-17,08:00:00,20.0,37.0,16.0,0.51,11.0,2.0
321,20t,2019-09-17,09:00:00,19.0,31.0,25.0,0.5,10.0,2.0
322,20t,2019-09-17,10:00:00,18.0,25.0,35.0,0.45,8.0,2.0
323,20t,2019-09-17,11:00:00,16.0,24.0,49.0,0.47,10.0,2.0
324,20t,2019-09-17,12:00:00,17.0,25.0,56.0,0.41,6.0,2.0
325,20t,2019-09-17,13:00:00,,,,,,
326,20t,2019-09-17,14:00:00,,,,,,
327,20t,2019-09-17,15:00:00,,,,,,
328,20t,2019-09-17,16:00:00,,,,,,
329,20t,2019-09-17,17:00:00,,,,,,
330,20t,2019-09-17,18:00:00,,,,,,
331,20t,2019-09-17,19:00:00,,,,,,
332,20t,2019-09-17,20:00:00,,,,,,
333,20t,2019-09-17,21:00:00,,,,,,
334,20t,2019-09-17,22:00:00,,,,,,
335,20t,2019-09-17,23:00:00,,,,,,
336,21t,2019-09-17,00:00:00,12.0,19.0,12.0,0.54,7.0,
337,21t,2019-09-17,01:00:00,11.0,27.0,11.0,0.54,8.0,
338,21t,2019-09-17,02:00:00,4.0,23.0,7.0,0.54,10.0,
339,21t,2019-09-17,03:00:00,6.0,35.0,5.0,0.55,10.0,
340,21t,2019-09-17,04:00:00,5.0,29.0,2.0,0.59,12.0,
341,21t,2019-09-17,05:00:00,7.0,32.0,,,,
342,21t,2019-09-17,06:00:00,11.0,48.0,1.0,1.02,17.0,
343,21t,2019-09-17,07:00:00,13.0,65.0,4.0,0.94,18.0,1.0
344,21t,2019-09-17,08:00:00,14.0,63.0,14.0,0.7,15.0,1.0
345,21t,2019-09-17,09:00:00,16.0,50.0,25.0,0.68,16.0,1.0
346,21t,2019-09-17,10:00:00,15.0,42.0,41.0,0.66,12.0,
347,21t,2019-09-17,11:00:00,24.0,40.0,54.0,0.59,6.0,
348,21t,2019-09-17,12:00:00,25.0,35.0,57.0,0.54,5.0,
349,21t,2019-09-17,13:00:00,,,,,,
350,21t,2019-09-17,14:00:00,,,,,,
351,21t,2019-09-17,15:00:00,,,,,,
352,21t,2019-09-17,16:00:00,,,,,,
353,21t,2019-09-17,17:00:00,,,,,,
354,21t,2019-09-17,18:00:00,,,,,,
355,21t,2019-09-17,19:00:00,,,,,,
356,21t,2019-09-17,20:00:00,,,,,,
357,21t,2019-09-17,21:00:00,,,,,,
358,21t,2019-09-17,22:00:00,,,,,,
359,21t,2019-09-17,23:00:00,,,,,,
360,22t,2019-09-17,00:00:00,14.0,37.0,1.0,1.1,16.0,
361,22t,2019-09-17,01:00:00,13.0,39.0,3.0,1.0,9.0,
362,22t,2019-09-17,02:00:00,16.0,41.0,1.0,1.05,10.0,
363,22t,2019-09-17,03:00:00,22.0,38.0,1.0,1.13,10.0,
364,22t,2019-09-17,04:00:00,25.0,41.0,,1.15,11.0,
365,22t,2019-09-17,05:00:00,25.0,42.0,,1.24,12.0,
366,22t,2019-09-17,06:00:00,26.0,49.0,,,,
367,22t,2019-09-17,07:00:00,26.0,50.0,1.0,1.26,11.0,
368,22t,2019-09-17,08:00:00,23.0,50.0,2.0,1.03,10.0,
369,22t,2019-09-17,09:00:00,16.0,37.0,10.0,0.95,7.0,
370,22t,2019-09-17,10:00:00,7.0,36.0,33.0,0.9,4.0,
371,22t,2019-09-17,11:00:00,3.0,29.0,51.0,0.93,4.0,
372,22t,2019-09-17,12:00:00,6.0,26.0,67.0,0.94,4.0,
373,22t,2019-09-17,13:00:00,,,,,,
374,22t,2019-09-17,14:00:00,,,,,,
375,22t,2019-09-17,15:00:00,,,,,,
376,22t,2019-09-17,16:00:00,,,,,,
377,22t,2019-09-17,17:00:00,,,,,,
378,22t,2019-09-17,18:00:00,,,,,,
379,22t,2019-09-17,19:00:00,,,,,,
380,22t,2019-09-17,20:00:00,,,,,,
381,22t,2019-09-17,21:00:00,,,,,,
382,22t,2019-09-17,22:00:00,,,,,,
383,22t,2019-09-17,23:00:00,,,,,,
384,24t,2019-09-17,00:00:00,3.0,35.0,2.0,0.42,14.0,1.0
385,24t,2019-09-17,01:00:00,4.0,85.0,2.0,0.4,13.0,1.0
386,24t,2019-09-17,02:00:00,6.0,116.0,1.0,0.43,15.0,1.0
387,24t,2019-09-17,03:00:00,8.0,148.0,1.0,0.38,12.0,1.0
388,24t,2019-09-17,04:00:00,16.0,171.0,1.0,0.45,12.0,1.0
389,24t,2019-09-17,05:00:00,29.0,170.0,1.0,0.53,12.0,1.0
390,24t,2019-09-17,06:00:00,37.0,154.0,1.0,0.78,15.0,3.0
391,24t,2019-09-17,07:00:00,37.0,196.0,1.0,1.09,18.0,3.0
392,24t,2019-09-17,08:00:00,37.0,269.0,4.0,0.76,23.0,2.0
393,24t,2019-09-17,09:00:00,25.0,198.0,9.0,0.59,30.0,1.0
394,24t,2019-09-17,10:00:00,32.0,166.0,14.0,0.35,22.0,1.0
395,24t,2019-09-17,11:00:00,32.0,74.0,19.0,0.36,23.0,1.0
396,24t,2019-09-17,12:00:00,24.0,64.0,40.0,0.31,10.0,
397,24t,2019-09-17,13:00:00,,,,,,
398,24t,2019-09-17,14:00:00,,,,,,
399,24t,2019-09-17,15:00:00,,,,,,
400,24t,2019-09-17,16:00:00,,,,,,
401,24t,2019-09-17,17:00:00,,,,,,
402,24t,2019-09-17,18:00:00,,,,,,
403,24t,2019-09-17,19:00:00,,,,,,
404,24t,2019-09-17,20:00:00,,,,,,
405,24t,2019-09-17,21:00:00,,,,,,
406,24t,2019-09-17,22:00:00,,,,,,
407,24t,2019-09-17,23:00:00,,,,,,
408,25t,2019-09-17,00:00:00,12.0,27.0,11.0,,9.0,
409,25t,2019-09-17,01:00:00,8.0,25.0,12.0,,7.0,
410,25t,2019-09-17,02:00:00,4.0,,8.0,,9.0,
411,25t,2019-09-17,03:00:00,4.0,20.0,4.0,,15.0,
412,25t,2019-09-17,04:00:00,6.0,33.0,3.0,,13.0,
413,25t,2019-09-17,05:00:00,8.0,41.0,3.0,,13.0,
414,25t,2019-09-17,06:00:00,9.0,30.0,3.0,,13.0,
415,25t,2019-09-17,07:00:00,10.0,48.0,4.0,,13.0,
416,25t,2019-09-17,08:00:00,11.0,62.0,5.0,,12.0,
417,25t,2019-09-17,09:00:00,14.0,70.0,15.0,,12.0,
418,25t,2019-09-17,10:00:00,16.0,46.0,35.0,,11.0,
419,25t,2019-09-17,11:00:00,14.0,36.0,54.0,,11.0,
420,25t,2019-09-17,12:00:00,13.0,41.0,65.0,,8.0,
421,25t,2019-09-17,13:00:00,,,,,,
422,25t,2019-09-17,14:00:00,,,,,,
423,25t,2019-09-17,15:00:00,,,,,,
424,25t,2019-09-17,16:00:00,,,,,,
425,25t,2019-09-17,17:00:00,,,,,,
426,25t,2019-09-17,18:00:00,,,,,,
427,25t,2019-09-17,19:00:00,,,,,,
428,25t,2019-09-17,20:00:00,,,,,,
429,25t,2019-09-17,21:00:00,,,,,,
430,25t,2019-09-17,22:00:00,,,,,,
431,25t,2019-09-17,23:00:00,,,,,,
432,26t,2019-09-17,00:00:00,13.0,27.0,13.0,0.49,3.0,2.0
