,station,date,time,PM25,PM10,O3,CO,NO2,SO2
85,08t,2018-12-21,13:00:00,62.0,98.0,111.0,0.76,8.0,1.0
86,08t,2018-12-21,14:00:00,64.0,97.0,105.0,0.73,7.0,1.0
87,08t,2018-12-21,15:00:00,62.0,93.0,89.0,0.73,15.0,2.0
88,08t,2018-12-21,16:00:00,63.0,87.0,78.0,0.7,13.0,2.0
89,08t,2018-12-21,17:00:00,65.0,95.0,66.0,0.8,17.0,3.0
90,08t,2018-12-21,18:00:00,63.0,90.0,50.0,0.92,25.0,4.0
91,08t,2018-12-21,19:00:00,64.0,96.0,29.0,0.99,36.0,4.0
92,08t,2018-12-21,20:00:00,83.0,106.0,,,,
93,08t,2018-12-21,21:00:00,77.0,103.0,27.0,0.99,28.0,3.0
94,08t,2018-12-21,22:00:00,65.0,84.0,41.0,0.81,14.0,1.0
95,08t,2018-12-21,23:00:00,54.0,69.0,35.0,0.62,4.0,
96,10t,2018-12-21,00:00:00,96.0,126.0,4.0,,70.0,
97,10t,2018-12-21,01:00:00,94.0,121.0,9.0,,63.0,
98,10t,2018-12-21,02:00:00,86.0,95.0,25.0,,39.0,
99,10t,2018-12-21,03:00:00,76.0,87.0,37.0,,26.0,
100,10t,2018-12-21,04:00:00,64.0,93.0,34.0,,27.0,
101,10t,2018-12-21,05:00:00,62.0,102.0,8.0,,,
102,10t,2018-12-21,06:00:00,65.0,115.0,,,45.0,
103,10t,2018-12-21,07:00:00,67.0,131.0,5.0,,50.0,
104,10t,2018-12-21,08:00:00,72.0,147.0,7.0,,56.0,
105,10t,2018-12-21,09:00:00,77.0,126.0,22.0,,43.0,
106,10t,2018-12-21,10:00:00,72.0,95.0,38.0,,39.0,
107,10t,2018-12-21,11:00:00,64.0,92.0,73.0,,27.0,
108,10t,2018-12-21,12:00:00,57.0,86.0,94.0,,24.0,
109,10t,2018-12-21,13:00:00,52.0,88.0,108.0,,19.0,
110,10t,2018-12-21,14:00:00,51.0,81.0,115.0,,17.0,
111,10t,2018-12-21,15:00:00,52.0,80.0,89.0,,22.0,
112,10t,2018-12-21,16:00:00,52.0,82.0,79.0,,26.0,
113,10t,2018-12-21,17:00:00,57.0,80.0,62.0,,32.0,
114,10t,2018-12-21,18:00:00,62.0,87.0,36.0,,43.0,
115,10t,2018-12-21,19:00:00,67.0,82.0,24.0,,47.0,
116,10t,2018-12-21,20:00:00,64.0,73.0,7.0,,59.0,
117,10t,2018-12-21,21:00:00,59.0,85.0,7.0,,60.0,
118,10t,2018-12-21,22:00:00,45.0,89.0,9.0,,56.0,
119,10t,2018-12-21,23:00:00,44.0,86.0,22.0,,29.0,
120,11t,2018-12-21,00:00:00,91.0,,6.0,,,4.0
121,11t,2018-12-21,01:00:00,86.0,,38.0,,,3.0
122,11t,2018-12-21,02:00:00,77.0,,52.0,,,2.0
123,11t,2018-12-21,03:00:00,69.0,,62.0,,,2.0
124,11t,2018-12-21,04:00:00,63.0,,46.0,,,1.0
125,11t,2018-12-21,05:00:00,60.0,,27.0,,,2.0
126,11t,2018-12-21,06:00:00,59.0,,9.0,,,5.0
127,11t,2018-12-21,07:00:00,57.0,,7.0,,,6.0
128,11t,2018-12-21,08:00:00,59.0,,13.0,,,6.0
129,11t,2018-12-21,09:00:00,65.0,,29.0,,,6.0
130,11t,2018-12-21,10:00:00,67.0,,47.0,,,6.0
131,11t,2018-12-21,11:00:00,66.0,,58.0,,,5.0
132,11t,2018-12-21,12:00:00,60.0,,81.0,,,5.0
133,11t,2018-12-21,13:00:00,54.0,,100.0,,,4.0
134,11t,2018-12-21,14:00:00,50.0,,145.0,,,3.0
135,11t,2018-12-21,15:00:00,47.0,,102.0,,,4.0
136,11t,2018-12-21,16:00:00,49.0,,73.0,,,5.0
137,11t,2018-12-21,17:00:00,55.0,,43.0,,,6.0
138,11t,2018-12-21,18:00:00,67.0,,28.0,,,5.0
139,11t,2018-12-21,19:00:00,68.0,,18.0,,,5.0
140,11t,2018-12-21,20:00:00,70.0,,6.0,,,5.0
141,11t,2018-12-21,21:00:00,66.0,,12.0,,,4.0
142,11t,2018-12-21,22:00:00,55.0,,33.0,,,2.0
143,11t,2018-12-21,23:00:00,44.0,,44.0,,,2.0
144,12t,2018-12-21,00:00:00,,,,,,
145,12t,2018-12-21,01:00:00,,,,,,
146,12t,2018-12-21,02:00:00,,,,,,
147,12t,2018-12-21,03:00:00,,,,,,
148,12t,2018-12-21,04:00:00,,,,,,
149,12t,2018-12-21,05:00:00,,,,,,
150,12t,2018-12-21,06:00:00,,,,,,
151,12t,2018-12-21,07:00:00,,,,,,
152,12t,2018-12-21,08:00:00,,,,,,
153,12t,2018-12-21,09:00:00,,,,,,
154,12t,2018-12-21,10:00:00,,,,,,
155,12t,2018-12-21,11:00:00,,,,,,
156,12t,2018-12-21,12:00:00,,,,,,
157,12t,2018-12-21,13:00:00,,,,,,
158,12t,2018-12-21,14:00:00,,,,,,
159,12t,2018-12-21,15:00:00,,,,,,
160,12t,2018-12-21,16:00:00,,,,,,
161,12t,2018-12-21,17:00:00,,,,,,
162,12t,2018-12-21,18:00:00,,,,,,
163,12t,2018-12-21,19:00:00,,,,,,
164,12t,2018-12-21,20:00:00,,,,,,
165,12t,2018-12-21,21:00:00,,,,,,
166,12t,2018-12-21,22:00:00,,,,,,
167,12t,2018-12-21,23:00:00,,,,,,
168,13t,2018-12-21,00:00:00,,126.0,2.0,1.63,49.0,
169,13t,2018-12-21,01:00:00,,129.0,4.0,1.54,28.0,
170,13t,2018-12-21,02:00:00,,185.0,5.0,1.42,21.0,
171,13t,2018-12-21,03:00:00,,121.0,6.0,1.3,17.0,
172,13t,2018-12-21,04:00:00,,119.0,4.0,1.2,22.0,
173,13t,2018-12-21,05:00:00,,175.0,1.0,1.23,34.0,
174,13t,2018-12-21,06:00:00,,127.0,,,51.0,
175,13t,2018-12-21,07:00:00,,102.0,1.0,3.39,56.0,1.0
176,13t,2018-12-21,08:00:00,,51.0,1.0,2.87,55.0,1.0
177,13t,2018-12-21,09:00:00,,85.0,2.0,2.39,52.0,1.0
178,13t,2018-12-21,10:00:00,,51.0,31.0,1.39,23.0,1.0
179,13t,2018-12-21,11:00:00,,93.0,23.0,1.05,25.0,
180,13t,2018-12-21,12:00:00,,71.0,18.0,1.02,37.0,
181,13t,2018-12-21,13:00:00,,92.0,19.0,0.98,38.0,
182,13t,2018-12-21,14:00:00,,88.0,25.0,0.96,35.0,
183,13t,2018-12-21,15:00:00,,81.0,26.0,0.93,39.0,
184,13t,2018-12-21,16:00:00,,81.0,24.0,0.97,44.0,
185,13t,2018-12-21,17:00:00,,103.0,19.0,1.02,39.0,
186,13t,2018-12-21,18:00:00,,74.0,12.0,1.11,54.0,
187,13t,2018-12-21,19:00:00,,78.0,5.0,1.24,62.0,
188,13t,2018-12-21,20:00:00,,81.0,2.0,1.39,62.0,1.0
189,13t,2018-12-21,21:00:00,,70.0,1.0,1.41,58.0,1.0
190,13t,2018-12-21,22:00:00,,90.0,2.0,1.39,40.0,1.0
191,13t,2018-12-21,23:00:00,,110.0,5.0,1.21,23.0,
192,14t,2018-12-21,00:00:00,,,,,,
193,14t,2018-12-21,01:00:00,,,,,,
194,14t,2018-12-21,02:00:00,,,,,,
195,14t,2018-12-21,03:00:00,,,,,,
196,14t,2018-12-21,04:00:00,,,30.0,0.99,22.0,14.0
197,14t,2018-12-21,05:00:00,,,26.0,0.95,16.0,10.0
198,14t,2018-12-21,06:00:00,,,11.0,1.33,29.0,18.0
199,14t,2018-12-21,07:00:00,,,2.0,2.69,42.0,13.0
200,14t,2018-12-21,08:00:00,,,10.0,1.7,44.0,22.0
201,14t,2018-12-21,09:00:00,,,39.0,1.04,28.0,18.0
202,14t,2018-12-21,10:00:00,,132.0,66.0,0.72,17.0,10.0
203,14t,2018-12-21,11:00:00,,85.0,92.0,0.63,13.0,12.0
204,14t,2018-12-21,12:00:00,,97.0,91.0,0.51,8.0,8.0
205,14t,2018-12-21,13:00:00,,50.0,99.0,0.51,9.0,8.0
206,14t,2018-12-21,14:00:00,,63.0,,,,
207,14t,2018-12-21,15:00:00,,70.0,101.0,0.5,6.0,8.0
208,14t,2018-12-21,16:00:00,,73.0,84.0,0.7,18.0,7.0
209,14t,2018-12-21,17:00:00,,96.0,40.0,1.13,37.0,7.0
210,14t,2018-12-21,18:00:00,,119.0,32.0,1.17,36.0,5.0
211,14t,2018-12-21,19:00:00,,101.0,24.0,1.22,35.0,5.0
212,14t,2018-12-21,20:00:00,,116.0,14.0,1.52,41.0,7.0
213,14t,2018-12-21,21:00:00,,152.0,14.0,1.46,38.0,8.0
214,14t,2018-12-21,22:00:00,,145.0,17.0,1.14,34.0,12.0
215,14t,2018-12-21,23:00:00,,109.0,24.0,0.82,23.0,12.0
216,16t,2018-12-21,00:00:00,,,,,,
217,16t,2018-12-21,01:00:00,,,,,,
218,16t,2018-12-21,02:00:00,,,,,,
219,16t,2018-12-21,03:00:00,,,,,,
220,16t,2018-12-21,04:00:00,,,,,,
221,16t,2018-12-21,05:00:00,,,,,,
222,16t,2018-12-21,06:00:00,,,,,,
223,16t,2018-12-21,07:00:00,,,,,,
224,16t,2018-12-21,08:00:00,,,,,,
225,16t,2018-12-21,09:00:00,,,,,,
226,16t,2018-12-21,10:00:00,,,,,,
227,16t,2018-12-21,11:00:00,,,,,,
228,16t,2018-12-21,12:00:00,,,,,,
229,16t,2018-12-21,13:00:00,,,,,,
230,16t,2018-12-21,14:00:00,,,,,,
231,16t,2018-12-21,15:00:00,,,,,,
232,16t,2018-12-21,16:00:00,,,,,,
233,16t,2018-12-21,17:00:00,,,,,,
234,16t,2018-12-21,18:00:00,,,,,,
235,16t,2018-12-21,19:00:00,,,,,,
236,16t,2018-12-21,20:00:00,,,,,,
237,16t,2018-12-21,21:00:00,,,,,,
238,16t,2018-12-21,22:00:00,,,,,,
239,16t,2018-12-21,23:00:00,,,,,,
240,17t,2018-12-21,00:00:00,68.0,78.0,50.0,,,
241,17t,2018-12-21,01:00:00,72.0,107.0,54.0,,,
242,17t,2018-12-21,02:00:00,75.0,113.0,57.0,,,
243,17t,2018-12-21,03:00:00,74.0,103.0,60.0,,,
244,17t,2018-12-21,04:00:00,70.0,85.0,46.0,,,
245,17t,2018-12-21,05:00:00,66.0,72.0,,,,
246,17t,2018-12-21,06:00:00,65.0,87.0,15.0,,,
247,17t,2018-12-21,07:00:00,67.0,72.0,6.0,,,
248,17t,2018-12-21,08:00:00,47.0,51.0,28.0,,,
249,17t,2018-12-21,09:00:00,44.0,48.0,52.0,,,
250,17t,2018-12-21,10:00:00,62.0,68.0,90.0,,,
251,17t,2018-12-21,11:00:00,50.0,55.0,113.0,,,
252,17t,2018-12-21,12:00:00,55.0,71.0,114.0,,,
253,17t,2018-12-21,13:00:00,52.0,63.0,119.0,,,
254,17t,2018-12-21,14:00:00,52.0,70.0,106.0,,,
255,17t,2018-12-21,15:00:00,53.0,58.0,103.0,,,
256,17t,2018-12-21,16:00:00,49.0,64.0,88.0,,,
257,17t,2018-12-21,17:00:00,37.0,48.0,74.0,,,
258,17t,2018-12-21,18:00:00,49.0,58.0,64.0,,,
259,17t,2018-12-21,19:00:00,50.0,68.0,41.0,,,
260,17t,2018-12-21,20:00:00,33.0,45.0,45.0,,,
261,17t,2018-12-21,21:00:00,40.0,54.0,47.0,,,
262,17t,2018-12-21,22:00:00,50.0,57.0,44.0,,,
263,17t,2018-12-21,23:00:00,28.0,32.0,36.0,,,
264,18t,2018-12-21,00:00:00,62.0,84.0,35.0,0.44,16.0,1.0
265,18t,2018-12-21,01:00:00,66.0,80.0,45.0,0.43,9.0,1.0
266,18t,2018-12-21,02:00:00,71.0,90.0,72.0,0.45,,1.0
267,18t,2018-12-21,03:00:00,88.0,103.0,66.0,0.57,4.0,3.0
268,18t,2018-12-21,04:00:00,71.0,100.0,52.0,0.69,9.0,3.0
269,18t,2018-12-21,05:00:00,75.0,93.0,,,,
270,18t,2018-12-21,06:00:00,76.0,95.0,5.0,1.43,59.0,6.0
271,18t,2018-12-21,07:00:00,92.0,126.0,3.0,1.62,67.0,4.0
272,18t,2018-12-21,08:00:00,100.0,132.0,16.0,1.04,57.0,3.0
273,18t,2018-12-21,09:00:00,90.0,116.0,66.0,0.59,10.0,5.0
274,18t,2018-12-21,10:00:00,57.0,92.0,81.0,0.39,5.0,3.0
275,18t,2018-12-21,11:00:00,51.0,80.0,77.0,0.3,,2.0
276,18t,2018-12-21,12:00:00,43.0,69.0,77.0,0.26,,1.0
277,18t,2018-12-21,13:00:00,37.0,64.0,82.0,0.24,,4.0
278,18t,2018-12-21,14:00:00,37.0,61.0,85.0,0.25,,1.0
279,18t,2018-12-21,15:00:00,38.0,63.0,90.0,0.26,,2.0
280,18t,2018-12-21,16:00:00,32.0,59.0,87.0,,,
281,18t,2018-12-21,17:00:00,33.0,59.0,86.0,0.33,9.0,2.0
282,18t,2018-12-21,18:00:00,33.0,61.0,79.0,0.31,10.0,
283,18t,2018-12-21,19:00:00,43.0,65.0,64.0,0.44,18.0,1.0
284,18t,2018-12-21,20:00:00,64.0,91.0,46.0,0.33,23.0,1.0
285,18t,2018-12-21,21:00:00,42.0,68.0,53.0,0.35,20.0,1.0
286,18t,2018-12-21,22:00:00,28.0,54.0,40.0,0.22,17.0,2.0
287,18t,2018-12-21,23:00:00,21.0,44.0,38.0,0.18,11.0,1.0
288,19t,2018-12-21,00:00:00,86.0,118.0,65.0,1.17,14.0,2.0
289,19t,2018-12-21,01:00:00,78.0,100.0,60.0,1.13,15.0,1.0
290,19t,2018-12-21,02:00:00,70.0,86.0,65.0,1.06,10.0,3.0
291,19t,2018-12-21,03:00:00,76.0,93.0,70.0,,,
292,19t,2018-12-21,04:00:00,76.0,87.0,,1.11,9.0,8.0
293,19t,2018-12-21,05:00:00,76.0,95.0,23.0,1.18,27.0,8.0
294,19t,2018-12-21,06:00:00,64.0,76.0,9.0,1.39,43.0,8.0
295,19t,2018-12-21,07:00:00,66.0,101.0,13.0,1.57,45.0,7.0
296,19t,2018-12-21,08:00:00,62.0,110.0,44.0,1.04,18.0,1.0
297,19t,2018-12-21,09:00:00,53.0,80.0,63.0,0.93,13.0,2.0
298,19t,2018-12-21,10:00:00,37.0,67.0,75.0,0.92,9.0,3.0
299,19t,2018-12-21,11:00:00,37.0,62.0,58.0,1.07,8.0,6.0
300,19t,2018-12-21,12:00:00,44.0,65.0,67.0,1.21,8.0,7.0
301,19t,2018-12-21,13:00:00,42.0,62.0,70.0,1.17,7.0,8.0
302,19t,2018-12-21,14:00:00,39.0,61.0,68.0,1.16,8.0,8.0
303,19t,2018-12-21,15:00:00,40.0,56.0,74.0,1.13,9.0,7.0
304,19t,2018-12-21,16:00:00,40.0,65.0,83.0,1.12,9.0,5.0
305,19t,2018-12-21,17:00:00,38.0,71.0,76.0,1.06,10.0,3.0
306,19t,2018-12-21,18:00:00,41.0,67.0,51.0,1.2,19.0,1.0
307,19t,2018-12-21,19:00:00,52.0,76.0,16.0,1.56,32.0,7.0
308,19t,2018-12-21,20:00:00,52.0,82.0,35.0,1.51,19.0,8.0
309,19t,2018-12-21,21:00:00,43.0,65.0,33.0,1.26,14.0,8.0
310,19t,2018-12-21,22:00:00,31.0,42.0,34.0,1.21,9.0,8.0
311,19t,2018-12-21,23:00:00,25.0,37.0,36.0,1.12,9.0,7.0
312,20t,2018-12-21,00:00:00,78.0,81.0,10.0,,,2.0
313,20t,2018-12-21,01:00:00,80.0,83.0,10.0,,,2.0
314,20t,2018-12-21,02:00:00,87.0,89.0,10.0,,,2.0
315,20t,2018-12-21,03:00:00,79.0,81.0,10.0,,,2.0
316,20t,2018-12-21,04:00:00,72.0,74.0,10.0,,,2.0
317,20t,2018-12-21,05:00:00,69.0,71.0,12.0,,,2.0
318,20t,2018-12-21,06:00:00,70.0,72.0,14.0,,,3.0
319,20t,2018-12-21,07:00:00,73.0,75.0,12.0,,,3.0
320,20t,2018-12-21,08:00:00,77.0,79.0,22.0,,,4.0
321,20t,2018-12-21,09:00:00,78.0,80.0,45.0,,,7.0
322,20t,2018-12-21,10:00:00,75.0,77.0,73.0,,,6.0
323,20t,2018-12-21,11:00:00,64.0,66.0,90.0,,,4.0
324,20t,2018-12-21,12:00:00,53.0,55.0,100.0,,,3.0
325,20t,2018-12-21,13:00:00,47.0,51.0,110.0,,,3.0
326,20t,2018-12-21,14:00:00,44.0,60.0,110.0,,,4.0
327,20t,2018-12-21,15:00:00,44.0,69.0,107.0,,,3.0
328,20t,2018-12-21,16:00:00,44.0,67.0,96.0,,,3.0
329,20t,2018-12-21,17:00:00,43.0,65.0,81.0,,,3.0
330,20t,2018-12-21,18:00:00,45.0,68.0,54.0,,,3.0
331,20t,2018-12-21,19:00:00,52.0,71.0,26.0,,,4.0
332,20t,2018-12-21,20:00:00,66.0,84.0,27.0,,,3.0
333,20t,2018-12-21,21:00:00,76.0,91.0,12.0,,,2.0
334,20t,2018-12-21,22:00:00,78.0,90.0,8.0,,,2.0
335,20t,2018-12-21,23:00:00,76.0,85.0,7.0,,,3.0
336,21t,2018-12-21,00:00:00,63.0,113.0,2.0,1.67,36.0,5.0
337,21t,2018-12-21,01:00:00,68.0,114.0,1.0,1.72,29.0,5.0
338,21t,2018-12-21,02:00:00,73.0,99.0,1.0,1.58,31.0,5.0
339,21t,2018-12-21,03:00:00,66.0,100.0,1.0,1.57,32.0,6.0
340,21t,2018-12-21,04:00:00,63.0,107.0,2.0,1.63,29.0,6.0
341,21t,2018-12-21,05:00:00,63.0,126.0,2.0,1.93,34.0,6.0
342,21t,2018-12-21,06:00:00,71.0,151.0,2.0,2.44,34.0,8.0
343,21t,2018-12-21,07:00:00,77.0,174.0,3.0,2.37,38.0,9.0
344,21t,2018-12-21,08:00:00,78.0,170.0,11.0,1.74,42.0,9.0
345,21t,2018-12-21,09:00:00,75.0,175.0,36.0,1.4,27.0,8.0
346,21t,2018-12-21,10:00:00,67.0,130.0,62.0,1.3,22.0,7.0
347,21t,2018-12-21,11:00:00,60.0,110.0,73.0,1.03,8.0,5.0
348,21t,2018-12-21,12:00:00,51.0,80.0,83.0,1.02,6.0,5.0
349,21t,2018-12-21,13:00:00,50.0,99.0,93.0,1.02,5.0,9.0
350,21t,2018-12-21,14:00:00,51.0,100.0,79.0,0.92,3.0,5.0
351,21t,2018-12-21,15:00:00,47.0,72.0,,,,
352,21t,2018-12-21,16:00:00,48.0,79.0,87.0,1.0,7.0,7.0
353,21t,2018-12-21,17:00:00,52.0,87.0,76.0,1.19,15.0,6.0
354,21t,2018-12-21,18:00:00,58.0,108.0,26.0,1.76,60.0,4.0
355,21t,2018-12-21,19:00:00,74.0,138.0,4.0,2.43,85.0,5.0
356,21t,2018-12-21,20:00:00,85.0,169.0,11.0,2.18,70.0,5.0
357,21t,2018-12-21,21:00:00,85.0,159.0,33.0,1.58,41.0,4.0
358,21t,2018-12-21,22:00:00,79.0,126.0,23.0,1.53,38.0,4.0
359,21t,2018-12-21,23:00:00,73.0,130.0,23.0,1.33,24.0,4.0
360,22t,2018-12-21,00:00:00,,146.0,,,,
361,22t,2018-12-21,01:00:00,,115.0,,,,
362,22t,2018-12-21,02:00:00,,122.0,,,,
363,22t,2018-12-21,03:00:00,,144.0,,,,
364,22t,2018-12-21,04:00:00,,162.0,,,,
365,22t,2018-12-21,05:00:00,,168.0,,,,
366,22t,2018-12-21,06:00:00,,173.0,,,,
367,22t,2018-12-21,07:00:00,,182.0,,,,
368,22t,2018-12-21,08:00:00,,180.0,,,,
369,22t,2018-12-21,09:00:00,,152.0,,,,
370,22t,2018-12-21,10:00:00,,115.0,,,,
371,22t,2018-12-21,11:00:00,,84.0,,,,
372,22t,2018-12-21,12:00:00,,,,,,
373,22t,2018-12-21,13:00:00,,,,,,
374,22t,2018-12-21,14:00:00,,,,,,
375,22t,2018-12-21,15:00:00,,,,,,
376,22t,2018-12-21,16:00:00,,,,,,
377,22t,2018-12-21,17:00:00,,73.0,,,,
378,22t,2018-12-21,18:00:00,,78.0,,,,
379,22t,2018-12-21,19:00:00,,90.0,,,,
380,22t,2018-12-21,20:00:00,,85.0,,,,
381,22t,2018-12-21,21:00:00,,79.0,,,,
382,22t,2018-12-21,22:00:00,,75.0,,,,
383,22t,2018-12-21,23:00:00,,73.0,,,,
384,24t,2018-12-21,00:00:00,90.0,255.0,1.0,0.97,40.0,2.0
385,24t,2018-12-21,01:00:00,87.0,281.0,1.0,0.92,34.0,2.0
386,24t,2018-12-21,02:00:00,81.0,238.0,1.0,0.91,33.0,2.0
387,24t,2018-12-21,03:00:00,84.0,317.0,1.0,0.87,33.0,1.0
388,24t,2018-12-21,04:00:00,85.0,236.0,,,,
389,24t,2018-12-21,05:00:00,90.0,291.0,1.0,1.13,37.0,4.0
390,24t,2018-12-21,06:00:00,99.0,434.0,1.0,1.37,38.0,3.0
391,24t,2018-12-21,07:00:00,108.0,520.0,1.0,1.58,45.0,3.0
392,24t,2018-12-21,08:00:00,115.0,449.0,3.0,1.24,56.0,2.0
393,24t,2018-12-21,09:00:00,115.0,368.0,11.0,0.88,64.0,2.0
394,24t,2018-12-21,10:00:00,100.0,190.0,16.0,0.74,74.0,4.0
395,24t,2018-12-21,11:00:00,79.0,208.0,41.0,0.68,52.0,3.0
396,24t,2018-12-21,12:00:00,64.0,167.0,63.0,0.6,37.0,3.0
397,24t,2018-12-21,13:00:00,57.0,121.0,67.0,0.69,50.0,4.0
398,24t,2018-12-21,14:00:00,56.0,141.0,87.0,0.63,33.0,3.0
399,24t,2018-12-21,15:00:00,58.0,118.0,68.0,0.64,36.0,3.0
400,24t,2018-12-21,16:00:00,61.0,114.0,61.0,0.63,34.0,2.0
