,station,date,time,PM25,PM10,O3,CO,NO2,SO2
0,02t,2019-01-31,00:00:00,,,,,,
1,02t,2019-01-31,01:00:00,,,,,,
2,02t,2019-01-31,02:00:00,,,,,,
3,02t,2019-01-31,03:00:00,,,,,,
4,02t,2019-01-31,04:00:00,,,,,,
5,02t,2019-01-31,05:00:00,,,,,,
6,02t,2019-01-31,06:00:00,,,,,,
7,02t,2019-01-31,07:00:00,,,,,,
8,02t,2019-01-31,08:00:00,,,,,,
9,02t,2019-01-31,09:00:00,,,,,,
10,02t,2019-01-31,10:00:00,,,,,,
11,02t,2019-01-31,11:00:00,,,,,,
12,02t,2019-01-31,12:00:00,,,,,,
13,02t,2019-01-31,13:00:00,,,,,,
14,02t,2019-01-31,14:00:00,,,,,,
15,02t,2019-01-31,15:00:00,,,,,,
16,02t,2019-01-31,16:00:00,,,,,,
17,02t,2019-01-31,17:00:00,,,,,,
18,02t,2019-01-31,18:00:00,,,,,,
19,02t,2019-01-31,19:00:00,,,,,,
20,02t,2019-01-31,20:00:00,,,,,,
21,02t,2019-01-31,21:00:00,,,,,,
22,02t,2019-01-31,22:00:00,,,,,,
23,02t,2019-01-31,23:00:00,,,,,,
24,03t,2019-01-31,00:00:00,97.0,112.0,,0.85,57.0,
25,03t,2019-01-31,01:00:00,80.0,97.0,,0.8,54.0,
26,03t,2019-01-31,02:00:00,72.0,108.0,,0.75,46.0,
27,03t,2019-01-31,03:00:00,76.0,93.0,,0.76,48.0,
28,03t,2019-01-31,04:00:00,74.0,99.0,,0.79,56.0,
29,03t,2019-01-31,05:00:00,78.0,115.0,1.0,1.2,55.0,
30,03t,2019-01-31,06:00:00,85.0,192.0,2.0,1.29,46.0,
31,03t,2019-01-31,07:00:00,100.0,176.0,2.0,1.33,59.0,
32,03t,2019-01-31,08:00:00,108.0,174.0,4.0,1.2,60.0,
33,03t,2019-01-31,09:00:00,106.0,162.0,9.0,1.0,63.0,
34,03t,2019-01-31,10:00:00,89.0,124.0,13.0,0.84,64.0,
35,03t,2019-01-31,11:00:00,75.0,110.0,11.0,0.99,77.0,
36,03t,2019-01-31,12:00:00,77.0,125.0,40.0,0.78,61.0,
37,03t,2019-01-31,13:00:00,76.0,119.0,85.0,0.63,37.0,
38,03t,2019-01-31,14:00:00,67.0,94.0,59.0,0.78,51.0,
39,03t,2019-01-31,15:00:00,73.0,104.0,16.0,1.0,101.0,
40,03t,2019-01-31,16:00:00,76.0,128.0,25.0,0.93,92.0,
41,03t,2019-01-31,17:00:00,73.0,121.0,8.0,1.07,102.0,
42,03t,2019-01-31,18:00:00,92.0,153.0,,,,
43,03t,2019-01-31,19:00:00,104.0,174.0,3.0,1.57,106.0,
