,station,date,time,PM25,PM10,O3,CO,NO2,SO2
0,02t,2018-12-20,00:00:00,,,,,,
1,02t,2018-12-20,01:00:00,,,,,,
2,02t,2018-12-20,02:00:00,,,,,,
3,02t,2018-12-20,03:00:00,,,,,,
4,02t,2018-12-20,04:00:00,,,,,,
5,02t,2018-12-20,05:00:00,,,,,,
6,02t,2018-12-20,06:00:00,,,,,,
7,02t,2018-12-20,07:00:00,,,,,,
8,02t,2018-12-20,08:00:00,,,,,,
9,02t,2018-12-20,09:00:00,,,,,,
10,02t,2018-12-20,10:00:00,,,,,,
11,02t,2018-12-20,11:00:00,,,,,,
12,02t,2018-12-20,12:00:00,,,,,,
13,02t,2018-12-20,13:00:00,,,,,,
14,02t,2018-12-20,14:00:00,,,,,,
15,02t,2018-12-20,15:00:00,,,,,,
16,02t,2018-12-20,16:00:00,,,,,,
17,02t,2018-12-20,17:00:00,,,,,,
18,02t,2018-12-20,18:00:00,,,,,,
19,02t,2018-12-20,19:00:00,,,,,,
20,02t,2018-12-20,20:00:00,,,,,,
21,02t,2018-12-20,21:00:00,,,,,,
22,02t,2018-12-20,22:00:00,,,,,,
23,02t,2018-12-20,23:00:00,,,,,,
24,03t,2018-12-20,00:00:00,118.0,216.0,2.0,2.22,83.0,
25,03t,2018-12-20,01:00:00,124.0,216.0,3.0,2.06,75.0,
26,03t,2018-12-20,02:00:00,128.0,221.0,2.0,2.04,76.0,
27,03t,2018-12-20,03:00:00,116.0,198.0,3.0,2.09,64.0,
28,03t,2018-12-20,04:00:00,108.0,187.0,4.0,2.15,59.0,
29,03t,2018-12-20,05:00:00,106.0,195.0,2.0,2.13,70.0,
30,03t,2018-12-20,06:00:00,115.0,202.0,1.0,2.01,77.0,
31,03t,2018-12-20,07:00:00,116.0,170.0,2.0,1.99,61.0,
32,03t,2018-12-20,08:00:00,102.0,142.0,6.0,2.01,60.0,
33,03t,2018-12-20,09:00:00,88.0,129.0,18.0,1.89,67.0,
34,03t,2018-12-20,10:00:00,71.0,109.0,30.0,1.81,71.0,
35,03t,2018-12-20,11:00:00,59.0,90.0,11.0,2.17,128.0,
36,03t,2018-12-20,12:00:00,65.0,141.0,24.0,2.14,149.0,
37,03t,2018-12-20,13:00:00,80.0,155.0,33.0,2.01,164.0,
38,03t,2018-12-20,14:00:00,96.0,173.0,,,,
39,03t,2018-12-20,15:00:00,107.0,163.0,23.0,1.85,143.0,
40,03t,2018-12-20,16:00:00,107.0,137.0,21.0,1.87,150.0,
41,03t,2018-12-20,17:00:00,94.0,135.0,15.0,1.92,159.0,
42,03t,2018-12-20,18:00:00,89.0,149.0,24.0,1.96,120.0,
43,03t,2018-12-20,19:00:00,91.0,144.0,32.0,1.85,92.0,
44,03t,2018-12-20,20:00:00,88.0,120.0,2.0,2.25,121.0,
45,03t,2018-12-20,21:00:00,89.0,157.0,2.0,1.95,110.0,
46,03t,2018-12-20,22:00:00,88.0,132.0,4.0,1.87,100.0,
47,03t,2018-12-20,23:00:00,85.0,125.0,8.0,1.86,89.0,
48,05t,2018-12-20,00:00:00,83.0,131.0,7.0,1.18,85.0,9.0
49,05t,2018-12-20,01:00:00,102.0,148.0,6.0,1.19,79.0,8.0
50,05t,2018-12-20,02:00:00,95.0,140.0,3.0,1.3,72.0,7.0
51,05t,2018-12-20,03:00:00,97.0,140.0,,1.58,79.0,6.0
52,05t,2018-12-20,04:00:00,81.0,128.0,,1.36,66.0,5.0
53,05t,2018-12-20,05:00:00,76.0,123.0,,1.27,59.0,4.0
54,05t,2018-12-20,06:00:00,76.0,114.0,,1.25,55.0,4.0
55,05t,2018-12-20,07:00:00,73.0,106.0,2.0,1.21,49.0,4.0
56,05t,2018-12-20,08:00:00,60.0,108.0,12.0,0.92,36.0,4.0
57,05t,2018-12-20,09:00:00,57.0,96.0,26.0,0.85,36.0,4.0
58,05t,2018-12-20,10:00:00,54.0,99.0,45.0,0.7,25.0,4.0
59,05t,2018-12-20,11:00:00,44.0,81.0,64.0,0.62,19.0,4.0
60,05t,2018-12-20,12:00:00,42.0,78.0,,,,
61,05t,2018-12-20,13:00:00,45.0,74.0,,,,
62,05t,2018-12-20,14:00:00,65.0,111.0,115.0,0.91,33.0,
