,station,date,time,PM25,PM10,O3,CO,NO2,SO2
26,03t,2019-10-10,02:00:00,51.0,58.0,,2.87,1.0,
27,03t,2019-10-10,03:00:00,34.0,56.0,,2.76,2.0,
28,03t,2019-10-10,04:00:00,29.0,51.0,,2.24,8.0,
29,03t,2019-10-10,05:00:00,37.0,63.0,,2.45,9.0,
30,03t,2019-10-10,06:00:00,34.0,58.0,,2.5,2.0,
31,03t,2019-10-10,07:00:00,34.0,56.0,,2.48,2.0,
32,03t,2019-10-10,08:00:00,29.0,61.0,,2.19,6.0,
33,03t,2019-10-10,09:00:00,33.0,60.0,,2.35,7.0,
34,03t,2019-10-10,10:00:00,35.0,63.0,,2.37,6.0,
35,03t,2019-10-10,11:00:00,22.0,49.0,,2.39,10.0,
36,03t,2019-10-10,12:00:00,28.0,56.0,,2.18,18.0,
37,03t,2019-10-10,13:00:00,40.0,75.0,,2.35,15.0,
38,03t,2019-10-10,14:00:00,41.0,76.0,,2.45,9.0,
39,03t,2019-10-10,15:00:00,38.0,103.0,,2.67,15.0,
40,03t,2019-10-10,16:00:00,42.0,114.0,,2.45,36.0,
41,03t,2019-10-10,17:00:00,37.0,100.0,,2.77,27.0,
42,03t,2019-10-10,18:00:00,,,,3.47,1.0,
43,03t,2019-10-10,19:00:00,52.0,143.0,,,,
44,03t,2019-10-10,20:00:00,47.0,129.0,,2.82,,
45,03t,2019-10-10,21:00:00,38.0,104.0,,2.83,56.0,
46,03t,2019-10-10,22:00:00,50.0,80.0,,2.71,1.0,
47,03t,2019-10-10,23:00:00,33.0,68.0,,2.71,,
48,05t,2019-10-10,00:00:00,32.0,64.0,2.0,1.23,38.0,2.0
49,05t,2019-10-10,01:00:00,38.0,70.0,4.0,1.19,39.0,2.0
50,05t,2019-10-10,02:00:00,35.0,61.0,3.0,1.18,41.0,3.0
51,05t,2019-10-10,03:00:00,29.0,62.0,2.0,1.32,39.0,3.0
52,05t,2019-10-10,04:00:00,34.0,68.0,2.0,1.06,35.0,2.0
53,05t,2019-10-10,05:00:00,41.0,72.0,2.0,0.87,28.0,2.0
54,05t,2019-10-10,06:00:00,34.0,66.0,3.0,0.87,29.0,2.0
55,05t,2019-10-10,07:00:00,36.0,62.0,3.0,0.8,34.0,2.0
56,05t,2019-10-10,08:00:00,29.0,57.0,7.0,0.73,32.0,1.0
57,05t,2019-10-10,09:00:00,26.0,52.0,14.0,0.72,36.0,2.0
58,05t,2019-10-10,10:00:00,30.0,57.0,26.0,0.69,39.0,2.0
59,05t,2019-10-10,11:00:00,30.0,54.0,36.0,0.6,36.0,2.0
60,05t,2019-10-10,12:00:00,29.0,53.0,39.0,0.52,28.0,1.0
61,05t,2019-10-10,13:00:00,36.0,56.0,57.0,0.5,29.0,1.0
62,05t,2019-10-10,14:00:00,34.0,68.0,86.0,0.46,19.0,2.0
63,05t,2019-10-10,15:00:00,34.0,58.0,49.0,0.53,34.0,2.0
64,05t,2019-10-10,16:00:00,24.0,43.0,,,,
65,05t,2019-10-10,17:00:00,52.0,95.0,14.0,1.08,89.0,3.0
66,05t,2019-10-10,18:00:00,66.0,104.0,30.0,0.8,50.0,2.0
67,05t,2019-10-10,19:00:00,51.0,85.0,26.0,0.55,38.0,2.0
68,05t,2019-10-10,20:00:00,30.0,51.0,14.0,0.62,42.0,1.0
69,05t,2019-10-10,21:00:00,33.0,57.0,5.0,0.63,45.0,1.0
70,05t,2019-10-10,22:00:00,32.0,62.0,4.0,0.7,46.0,2.0
71,05t,2019-10-10,23:00:00,34.0,62.0,2.0,0.9,51.0,3.0
72,08t,2019-10-10,00:00:00,39.0,71.0,3.0,0.96,24.0,4.0
73,08t,2019-10-10,01:00:00,46.0,75.0,3.0,1.19,26.0,4.0
74,08t,2019-10-10,02:00:00,47.0,67.0,3.0,1.17,30.0,3.0
75,08t,2019-10-10,03:00:00,41.0,67.0,3.0,0.65,28.0,3.0
76,08t,2019-10-10,04:00:00,41.0,58.0,3.0,0.44,25.0,3.0
77,08t,2019-10-10,05:00:00,29.0,43.0,2.0,0.5,23.0,2.0
78,08t,2019-10-10,06:00:00,29.0,47.0,4.0,0.61,23.0,2.0
79,08t,2019-10-10,07:00:00,39.0,47.0,5.0,0.66,23.0,2.0
80,08t,2019-10-10,08:00:00,33.0,48.0,11.0,0.58,23.0,2.0
81,08t,2019-10-10,09:00:00,30.0,41.0,26.0,0.57,22.0,3.0
82,08t,2019-10-10,10:00:00,38.0,60.0,42.0,0.48,18.0,2.0
83,08t,2019-10-10,11:00:00,41.0,58.0,55.0,0.54,20.0,3.0
84,08t,2019-10-10,12:00:00,42.0,64.0,30.0,0.5,37.0,14.0
85,08t,2019-10-10,13:00:00,49.0,64.0,50.0,0.59,28.0,12.0
86,08t,2019-10-10,14:00:00,53.0,89.0,78.0,0.78,22.0,7.0
87,08t,2019-10-10,15:00:00,,,53.0,0.46,19.0,2.0
88,08t,2019-10-10,16:00:00,33.0,53.0,,,,
89,08t,2019-10-10,17:00:00,59.0,72.0,21.0,0.59,41.0,3.0
90,08t,2019-10-10,18:00:00,57.0,70.0,16.0,0.81,38.0,2.0
91,08t,2019-10-10,19:00:00,67.0,93.0,27.0,0.54,18.0,1.0
92,08t,2019-10-10,20:00:00,53.0,73.0,15.0,0.62,25.0,1.0
93,08t,2019-10-10,21:00:00,47.0,63.0,6.0,0.73,29.0,1.0
94,08t,2019-10-10,22:00:00,50.0,79.0,3.0,0.81,27.0,2.0
95,08t,2019-10-10,23:00:00,46.0,82.0,5.0,0.7,23.0,2.0
96,10t,2019-10-10,00:00:00,37.0,51.0,5.0,,31.0,
97,10t,2019-10-10,01:00:00,37.0,44.0,5.0,,28.0,
98,10t,2019-10-10,02:00:00,35.0,49.0,5.0,,28.0,
99,10t,2019-10-10,03:00:00,33.0,55.0,5.0,,26.0,
100,10t,2019-10-10,04:00:00,28.0,53.0,5.0,,22.0,
101,10t,2019-10-10,05:00:00,24.0,34.0,5.0,,21.0,
102,10t,2019-10-10,06:00:00,26.0,39.0,5.0,,21.0,
103,10t,2019-10-10,07:00:00,27.0,41.0,5.0,,21.0,
104,10t,2019-10-10,08:00:00,26.0,43.0,7.0,,19.0,
105,10t,2019-10-10,09:00:00,21.0,39.0,13.0,,23.0,
106,10t,2019-10-10,10:00:00,22.0,43.0,30.0,,16.0,
107,10t,2019-10-10,11:00:00,28.0,54.0,39.0,,13.0,
108,10t,2019-10-10,12:00:00,31.0,59.0,51.0,,10.0,
109,10t,2019-10-10,13:00:00,29.0,40.0,54.0,,15.0,
110,10t,2019-10-10,14:00:00,29.0,47.0,48.0,,18.0,
111,10t,2019-10-10,15:00:00,31.0,40.0,37.0,,,
112,10t,2019-10-10,16:00:00,29.0,38.0,,,42.0,
113,10t,2019-10-10,17:00:00,28.0,46.0,38.0,,41.0,
114,10t,2019-10-10,18:00:00,29.0,54.0,35.0,,22.0,
115,10t,2019-10-10,19:00:00,31.0,57.0,25.0,,22.0,
116,10t,2019-10-10,20:00:00,27.0,50.0,13.0,,38.0,
117,10t,2019-10-10,21:00:00,23.0,43.0,7.0,,45.0,
118,10t,2019-10-10,22:00:00,24.0,45.0,5.0,,48.0,
119,10t,2019-10-10,23:00:00,23.0,60.0,5.0,,42.0,
120,11t,2019-10-10,00:00:00,36.0,76.0,2.0,,,9.0
121,11t,2019-10-10,01:00:00,35.0,86.0,2.0,,,9.0
122,11t,2019-10-10,02:00:00,36.0,94.0,2.0,,,9.0
123,11t,2019-10-10,03:00:00,37.0,88.0,2.0,,,10.0
124,11t,2019-10-10,04:00:00,36.0,78.0,2.0,,,9.0
125,11t,2019-10-10,05:00:00,32.0,74.0,2.0,,,9.0
126,11t,2019-10-10,06:00:00,33.0,68.0,2.0,,,9.0
127,11t,2019-10-10,07:00:00,30.0,53.0,5.0,,,9.0
128,11t,2019-10-10,08:00:00,25.0,44.0,8.0,,,9.0
129,11t,2019-10-10,09:00:00,27.0,47.0,19.0,,,10.0
130,11t,2019-10-10,10:00:00,24.0,59.0,35.0,,,11.0
131,11t,2019-10-10,11:00:00,23.0,57.0,49.0,,,10.0
132,11t,2019-10-10,12:00:00,18.0,44.0,59.0,,,9.0
133,11t,2019-10-10,13:00:00,21.0,53.0,45.0,,,9.0
134,11t,2019-10-10,14:00:00,20.0,52.0,55.0,,,8.0
135,11t,2019-10-10,15:00:00,23.0,65.0,35.0,,,8.0
136,11t,2019-10-10,16:00:00,31.0,87.0,27.0,,,9.0
137,11t,2019-10-10,17:00:00,35.0,98.0,33.0,,,9.0
138,11t,2019-10-10,18:00:00,40.0,112.0,23.0,,,9.0
139,11t,2019-10-10,19:00:00,41.0,90.0,19.0,,,8.0
140,11t,2019-10-10,20:00:00,36.0,78.0,7.0,,,8.0
141,11t,2019-10-10,21:00:00,32.0,74.0,5.0,,,8.0
142,11t,2019-10-10,22:00:00,32.0,71.0,2.0,,,8.0
143,11t,2019-10-10,23:00:00,30.0,75.0,2.0,,,8.0
144,12t,2019-10-10,00:00:00,29.0,68.0,1.0,0.86,43.0,2.0
145,12t,2019-10-10,01:00:00,30.0,67.0,1.0,1.17,38.0,2.0
146,12t,2019-10-10,02:00:00,32.0,61.0,1.0,0.89,35.0,2.0
147,12t,2019-10-10,03:00:00,32.0,65.0,1.0,0.41,29.0,1.0
148,12t,2019-10-10,04:00:00,31.0,65.0,2.0,0.21,19.0,1.0
149,12t,2019-10-10,05:00:00,26.0,55.0,2.0,0.2,17.0,1.0
150,12t,2019-10-10,06:00:00,22.0,52.0,1.0,0.32,20.0,1.0
151,12t,2019-10-10,07:00:00,21.0,50.0,,0.33,22.0,1.0
152,12t,2019-10-10,08:00:00,20.0,48.0,5.0,0.4,23.0,1.0
153,12t,2019-10-10,09:00:00,21.0,59.0,15.0,0.42,25.0,1.0
154,12t,2019-10-10,10:00:00,22.0,54.0,32.0,0.2,21.0,1.0
155,12t,2019-10-10,11:00:00,20.0,58.0,40.0,0.19,23.0,1.0
156,12t,2019-10-10,12:00:00,21.0,56.0,37.0,0.31,43.0,2.0
157,12t,2019-10-10,13:00:00,22.0,54.0,46.0,0.3,41.0,1.0
158,12t,2019-10-10,14:00:00,27.0,60.0,65.0,0.33,27.0,1.0
159,12t,2019-10-10,15:00:00,28.0,69.0,25.0,0.37,56.0,1.0
160,12t,2019-10-10,16:00:00,24.0,59.0,21.0,0.63,55.0,1.0
161,12t,2019-10-10,17:00:00,29.0,66.0,28.0,,,
162,12t,2019-10-10,18:00:00,34.0,71.0,5.0,0.89,74.0,1.0
163,12t,2019-10-10,19:00:00,41.0,86.0,7.0,0.59,58.0,1.0
164,12t,2019-10-10,20:00:00,42.0,88.0,4.0,0.55,57.0,1.0
165,12t,2019-10-10,21:00:00,39.0,82.0,1.0,0.59,57.0,2.0
166,12t,2019-10-10,22:00:00,36.0,76.0,1.0,0.67,50.0,2.0
167,12t,2019-10-10,23:00:00,36.0,80.0,1.0,0.59,45.0,2.0
168,13t,2019-10-10,00:00:00,34.0,61.0,,1.31,28.0,6.0
169,13t,2019-10-10,01:00:00,28.0,74.0,,0.94,20.0,5.0
170,13t,2019-10-10,02:00:00,27.0,42.0,,0.76,18.0,4.0
171,13t,2019-10-10,03:00:00,23.0,36.0,,0.6,17.0,4.0
172,13t,2019-10-10,04:00:00,24.0,38.0,,0.63,17.0,4.0
173,13t,2019-10-10,05:00:00,23.0,39.0,,0.68,17.0,4.0
174,13t,2019-10-10,06:00:00,16.0,35.0,1.0,0.7,,4.0
175,13t,2019-10-10,07:00:00,17.0,37.0,4.0,0.9,,4.0
176,13t,2019-10-10,08:00:00,24.0,52.0,6.0,1.3,,5.0
177,13t,2019-10-10,09:00:00,19.0,41.0,15.0,0.9,,4.0
178,13t,2019-10-10,10:00:00,24.0,36.0,33.0,0.6,,4.0
179,13t,2019-10-10,11:00:00,25.0,43.0,47.0,0.7,,4.0
180,13t,2019-10-10,12:00:00,24.0,41.0,53.0,0.71,18.0,4.0
181,13t,2019-10-10,13:00:00,29.0,49.0,57.0,0.66,19.0,4.0
182,13t,2019-10-10,14:00:00,23.0,39.0,39.0,0.7,,4.0
183,13t,2019-10-10,15:00:00,28.0,56.0,20.0,1.13,41.0,4.0
184,13t,2019-10-10,16:00:00,37.0,74.0,11.0,1.58,53.0,4.0
185,13t,2019-10-10,17:00:00,46.0,60.0,10.0,1.81,62.0,5.0
186,13t,2019-10-10,18:00:00,49.0,64.0,6.0,2.32,67.0,5.0
187,13t,2019-10-10,19:00:00,42.0,55.0,,,37.0,
188,13t,2019-10-10,20:00:00,37.0,60.0,8.0,1.2,,4.0
189,13t,2019-10-10,21:00:00,42.0,72.0,1.0,1.76,51.0,4.0
190,13t,2019-10-10,22:00:00,39.0,69.0,1.0,1.55,46.0,5.0
191,13t,2019-10-10,23:00:00,31.0,58.0,1.0,1.27,41.0,5.0
192,14t,2019-10-10,00:00:00,36.0,57.0,6.0,1.11,32.0,21.0
193,14t,2019-10-10,01:00:00,35.0,59.0,5.0,0.79,21.0,9.0
194,14t,2019-10-10,02:00:00,38.0,48.0,3.0,0.72,20.0,14.0
195,14t,2019-10-10,03:00:00,42.0,50.0,4.0,0.75,22.0,9.0
196,14t,2019-10-10,04:00:00,37.0,45.0,4.0,0.7,19.0,25.0
197,14t,2019-10-10,05:00:00,38.0,46.0,5.0,0.67,18.0,12.0
198,14t,2019-10-10,06:00:00,33.0,41.0,6.0,0.72,18.0,19.0
199,14t,2019-10-10,07:00:00,35.0,44.0,6.0,0.75,17.0,14.0
200,14t,2019-10-10,08:00:00,32.0,41.0,13.0,0.65,14.0,17.0
201,14t,2019-10-10,09:00:00,26.0,40.0,29.0,0.53,7.0,9.0
202,14t,2019-10-10,10:00:00,24.0,37.0,46.0,0.56,7.0,11.0
203,14t,2019-10-10,11:00:00,27.0,42.0,58.0,0.52,6.0,8.0
204,14t,2019-10-10,12:00:00,28.0,44.0,63.0,0.52,7.0,8.0
205,14t,2019-10-10,13:00:00,25.0,39.0,59.0,0.57,14.0,9.0
206,14t,2019-10-10,14:00:00,28.0,48.0,49.0,0.76,33.0,7.0
207,14t,2019-10-10,15:00:00,43.0,68.0,51.0,0.73,33.0,7.0
208,14t,2019-10-10,16:00:00,38.0,60.0,,,,
209,14t,2019-10-10,17:00:00,41.0,97.0,63.0,1.13,48.0,10.0
210,14t,2019-10-10,18:00:00,52.0,102.0,37.0,1.4,55.0,10.0
211,14t,2019-10-10,19:00:00,57.0,105.0,25.0,1.61,55.0,9.0
212,14t,2019-10-10,20:00:00,67.0,114.0,20.0,1.32,51.0,9.0
213,14t,2019-10-10,21:00:00,66.0,118.0,19.0,1.08,44.0,9.0
214,14t,2019-10-10,22:00:00,58.0,91.0,19.0,1.01,38.0,8.0
215,14t,2019-10-10,23:00:00,49.0,64.0,6.0,1.15,52.0,10.0
216,16t,2019-10-10,00:00:00,44.0,51.0,,0.88,31.0,3.0
217,16t,2019-10-10,01:00:00,45.0,60.0,,0.96,28.0,4.0
218,16t,2019-10-10,02:00:00,42.0,73.0,,1.18,29.0,3.0
219,16t,2019-10-10,03:00:00,39.0,75.0,,1.23,29.0,2.0
220,16t,2019-10-10,04:00:00,36.0,67.0,,0.9,25.0,2.0
221,16t,2019-10-10,05:00:00,31.0,59.0,,0.74,21.0,2.0
222,16t,2019-10-10,06:00:00,29.0,51.0,,0.75,19.0,2.0
223,16t,2019-10-10,07:00:00,28.0,46.0,,0.81,20.0,2.0
224,16t,2019-10-10,08:00:00,26.0,45.0,6.0,0.79,21.0,2.0
225,16t,2019-10-10,09:00:00,23.0,42.0,18.0,0.73,21.0,3.0
226,16t,2019-10-10,10:00:00,21.0,39.0,36.0,0.73,21.0,4.0
227,16t,2019-10-10,11:00:00,22.0,39.0,47.0,0.71,22.0,4.0
228,16t,2019-10-10,12:00:00,25.0,41.0,43.0,0.66,21.0,4.0
229,16t,2019-10-10,13:00:00,28.0,42.0,44.0,0.63,20.0,5.0
230,16t,2019-10-10,14:00:00,30.0,45.0,68.0,0.62,18.0,5.0
231,16t,2019-10-10,15:00:00,27.0,47.0,79.0,0.59,16.0,3.0
232,16t,2019-10-10,16:00:00,25.0,44.0,63.0,0.62,23.0,5.0
233,16t,2019-10-10,17:00:00,26.0,46.0,56.0,0.7,27.0,5.0
234,16t,2019-10-10,18:00:00,31.0,52.0,58.0,0.7,21.0,4.0
235,16t,2019-10-10,19:00:00,34.0,55.0,50.0,0.63,16.0,3.0
236,16t,2019-10-10,20:00:00,33.0,55.0,31.0,0.63,22.0,2.0
237,16t,2019-10-10,21:00:00,33.0,56.0,12.0,0.69,33.0,2.0
238,16t,2019-10-10,22:00:00,32.0,55.0,4.0,0.69,34.0,2.0
239,16t,2019-10-10,23:00:00,31.0,51.0,3.0,0.67,32.0,2.0
240,17t,2019-10-10,00:00:00,26.0,48.0,,1.38,31.0,2.0
241,17t,2019-10-10,01:00:00,29.0,53.0,,1.65,31.0,2.0
242,17t,2019-10-10,02:00:00,33.0,55.0,,1.56,29.0,2.0
243,17t,2019-10-10,03:00:00,34.0,55.0,,1.25,26.0,2.0
244,17t,2019-10-10,04:00:00,32.0,53.0,,1.06,23.0,2.0
245,17t,2019-10-10,05:00:00,28.0,47.0,,1.01,21.0,2.0
246,17t,2019-10-10,06:00:00,26.0,40.0,,1.04,19.0,2.0
247,17t,2019-10-10,07:00:00,29.0,38.0,2.0,1.04,20.0,2.0
248,17t,2019-10-10,08:00:00,27.0,35.0,6.0,1.02,21.0,2.0
249,17t,2019-10-10,09:00:00,28.0,36.0,17.0,0.94,19.0,2.0
250,17t,2019-10-10,10:00:00,24.0,32.0,34.0,0.86,17.0,3.0
251,17t,2019-10-10,11:00:00,21.0,34.0,45.0,0.81,16.0,2.0
252,17t,2019-10-10,12:00:00,20.0,38.0,39.0,0.78,22.0,3.0
253,17t,2019-10-10,13:00:00,21.0,40.0,37.0,0.76,25.0,4.0
254,17t,2019-10-10,14:00:00,25.0,41.0,50.0,0.74,21.0,3.0
255,17t,2019-10-10,15:00:00,26.0,42.0,52.0,0.69,20.0,2.0
256,17t,2019-10-10,16:00:00,24.0,39.0,44.0,0.72,23.0,2.0
257,17t,2019-10-10,17:00:00,23.0,36.0,40.0,0.8,24.0,2.0
258,17t,2019-10-10,18:00:00,28.0,44.0,26.0,0.96,42.0,3.0
259,17t,2019-10-10,19:00:00,31.0,47.0,26.0,0.89,36.0,3.0
260,17t,2019-10-10,20:00:00,36.0,49.0,16.0,0.86,37.0,4.0
261,17t,2019-10-10,21:00:00,36.0,48.0,3.0,0.97,47.0,6.0
262,17t,2019-10-10,22:00:00,36.0,52.0,,1.04,45.0,7.0
263,17t,2019-10-10,23:00:00,39.0,56.0,,1.01,40.0,6.0
264,18t,2019-10-10,00:00:00,47.0,85.0,2.0,0.52,42.0,2.0
265,18t,2019-10-10,01:00:00,51.0,84.0,2.0,0.65,42.0,2.0
266,18t,2019-10-10,02:00:00,51.0,89.0,2.0,0.79,42.0,3.0
267,18t,2019-10-10,03:00:00,45.0,89.0,2.0,0.92,45.0,3.0
268,18t,2019-10-10,04:00:00,53.0,94.0,1.0,0.75,39.0,3.0
269,18t,2019-10-10,05:00:00,49.0,94.0,1.0,0.46,33.0,3.0
270,18t,2019-10-10,06:00:00,55.0,84.0,2.0,0.42,30.0,4.0
271,18t,2019-10-10,07:00:00,51.0,75.0,4.0,0.44,32.0,3.0
272,18t,2019-10-10,08:00:00,53.0,79.0,16.0,0.35,32.0,4.0
273,18t,2019-10-10,09:00:00,40.0,69.0,36.0,0.34,30.0,4.0
274,18t,2019-10-10,10:00:00,41.0,64.0,55.0,0.34,32.0,3.0
275,18t,2019-10-10,11:00:00,,65.0,51.0,0.34,28.0,2.0
276,18t,2019-10-10,12:00:00,,79.0,45.0,0.78,20.0,11.0
277,18t,2019-10-10,13:00:00,39.0,68.0,72.0,0.19,22.0,2.0
278,18t,2019-10-10,14:00:00,48.0,60.0,112.0,0.17,12.0,2.0
279,18t,2019-10-10,15:00:00,51.0,63.0,111.0,0.18,14.0,2.0
280,18t,2019-10-10,16:00:00,58.0,77.0,106.0,0.16,8.0,2.0
281,18t,2019-10-10,17:00:00,56.0,73.0,95.0,0.18,9.0,2.0
282,18t,2019-10-10,18:00:00,46.0,66.0,51.0,0.46,36.0,2.0
283,18t,2019-10-10,19:00:00,47.0,79.0,28.0,0.44,45.0,2.0
284,18t,2019-10-10,20:00:00,45.0,81.0,7.0,0.48,53.0,2.0
285,18t,2019-10-10,21:00:00,50.0,90.0,2.0,0.49,44.0,2.0
286,18t,2019-10-10,22:00:00,47.0,91.0,,0.45,44.0,2.0
287,18t,2019-10-10,23:00:00,47.0,91.0,,,,
288,19t,2019-10-10,00:00:00,39.0,66.0,11.0,0.88,19.0,5.0
289,19t,2019-10-10,01:00:00,25.0,49.0,8.0,0.79,27.0,4.0
290,19t,2019-10-10,02:00:00,26.0,51.0,7.0,0.88,22.0,5.0
291,19t,2019-10-10,03:00:00,48.0,84.0,5.0,0.9,22.0,5.0
292,19t,2019-10-10,04:00:00,42.0,72.0,5.0,1.12,27.0,5.0
293,19t,2019-10-10,05:00:00,44.0,81.0,4.0,1.33,28.0,6.0
294,19t,2019-10-10,06:00:00,42.0,80.0,4.0,1.25,26.0,8.0
295,19t,2019-10-10,07:00:00,41.0,84.0,5.0,1.3,25.0,9.0
296,19t,2019-10-10,08:00:00,35.0,85.0,7.0,3.21,26.0,33.0
297,19t,2019-10-10,09:00:00,37.0,68.0,16.0,0.9,29.0,10.0
298,19t,2019-10-10,10:00:00,42.0,73.0,37.0,,,
299,19t,2019-10-10,11:00:00,42.0,68.0,,0.74,24.0,6.0
300,19t,2019-10-10,12:00:00,43.0,71.0,76.0,0.73,21.0,4.0
301,19t,2019-10-10,13:00:00,46.0,75.0,93.0,0.92,15.0,5.0
302,19t,2019-10-10,14:00:00,47.0,81.0,75.0,0.82,17.0,6.0
303,19t,2019-10-10,15:00:00,41.0,70.0,78.0,1.29,23.0,9.0
304,19t,2019-10-10,16:00:00,,,114.0,0.98,14.0,6.0
305,19t,2019-10-10,17:00:00,47.0,81.0,73.0,0.81,18.0,3.0
306,19t,2019-10-10,18:00:00,46.0,60.0,31.0,0.89,30.0,3.0
307,19t,2019-10-10,19:00:00,37.0,65.0,14.0,0.99,33.0,4.0
308,19t,2019-10-10,20:00:00,38.0,70.0,7.0,1.27,40.0,4.0
309,19t,2019-10-10,21:00:00,57.0,91.0,5.0,1.23,37.0,7.0
310,19t,2019-10-10,22:00:00,40.0,69.0,5.0,1.26,35.0,7.0
311,19t,2019-10-10,23:00:00,45.0,80.0,5.0,1.08,33.0,7.0
312,20t,2019-10-10,00:00:00,26.0,40.0,1.0,0.73,27.0,2.0
313,20t,2019-10-10,01:00:00,21.0,35.0,1.0,0.73,23.0,2.0
314,20t,2019-10-10,02:00:00,20.0,29.0,1.0,0.7,21.0,1.0
315,20t,2019-10-10,03:00:00,19.0,30.0,1.0,0.68,19.0,3.0
316,20t,2019-10-10,04:00:00,18.0,29.0,1.0,0.64,16.0,2.0
317,20t,2019-10-10,05:00:00,15.0,26.0,5.0,0.58,12.0,2.0
318,20t,2019-10-10,06:00:00,15.0,24.0,2.0,0.68,20.0,4.0
319,20t,2019-10-10,07:00:00,14.0,23.0,4.0,0.71,19.0,7.0
320,20t,2019-10-10,08:00:00,15.0,25.0,,,,
321,20t,2019-10-10,09:00:00,16.0,27.0,15.0,0.65,18.0,8.0
322,20t,2019-10-10,10:00:00,17.0,24.0,31.0,0.55,9.0,4.0
323,20t,2019-10-10,11:00:00,18.0,22.0,47.0,0.53,6.0,3.0
324,20t,2019-10-10,12:00:00,18.0,23.0,54.0,0.52,5.0,2.0
325,20t,2019-10-10,13:00:00,19.0,24.0,62.0,0.54,7.0,2.0
326,20t,2019-10-10,14:00:00,,,59.0,0.54,8.0,2.0
327,20t,2019-10-10,15:00:00,,,50.0,0.62,11.0,2.0
328,20t,2019-10-10,16:00:00,,,44.0,0.7,12.0,2.0
329,20t,2019-10-10,17:00:00,20.0,34.0,40.0,0.64,16.0,2.0
330,20t,2019-10-10,18:00:00,23.0,39.0,27.0,0.72,25.0,2.0
331,20t,2019-10-10,19:00:00,27.0,46.0,36.0,0.76,27.0,2.0
332,20t,2019-10-10,20:00:00,29.0,49.0,16.0,0.71,32.0,4.0
333,20t,2019-10-10,21:00:00,28.0,68.0,7.0,0.86,45.0,3.0
334,20t,2019-10-10,22:00:00,29.0,71.0,9.0,0.83,37.0,3.0
335,20t,2019-10-10,23:00:00,38.0,94.0,9.0,0.83,33.0,4.0
336,21t,2019-10-10,00:00:00,21.0,38.0,3.0,0.85,13.0,
337,21t,2019-10-10,01:00:00,22.0,37.0,2.0,0.99,15.0,1.0
338,21t,2019-10-10,02:00:00,24.0,38.0,7.0,0.79,8.0,1.0
339,21t,2019-10-10,03:00:00,17.0,32.0,9.0,0.76,6.0,
340,21t,2019-10-10,04:00:00,11.0,27.0,,,,
341,21t,2019-10-10,05:00:00,9.0,29.0,5.0,0.87,14.0,1.0
342,21t,2019-10-10,06:00:00,12.0,39.0,2.0,0.99,18.0,1.0
343,21t,2019-10-10,07:00:00,13.0,48.0,8.0,0.95,15.0,1.0
344,21t,2019-10-10,08:00:00,13.0,56.0,18.0,0.82,11.0,1.0
345,21t,2019-10-10,09:00:00,20.0,47.0,29.0,0.74,8.0,1.0
346,21t,2019-10-10,10:00:00,29.0,37.0,40.0,0.7,5.0,
347,21t,2019-10-10,11:00:00,21.0,34.0,53.0,0.69,5.0,
348,21t,2019-10-10,12:00:00,10.0,35.0,56.0,0.67,3.0,1.0
349,21t,2019-10-10,13:00:00,6.0,33.0,58.0,0.68,5.0,1.0
