,station,date,time,PM25,PM10,O3,CO,NO2,SO2
65,05t,2018-12-22,17:00:00,74.0,125.0,67.0,1.02,55.0,8.0
66,05t,2018-12-22,18:00:00,79.0,134.0,40.0,1.18,62.0,6.0
67,05t,2018-12-22,19:00:00,92.0,150.0,,,,
68,05t,2018-12-22,20:00:00,89.0,142.0,22.0,1.45,52.0,6.0
69,05t,2018-12-22,21:00:00,95.0,143.0,5.0,1.65,66.0,4.0
70,05t,2018-12-22,22:00:00,99.0,154.0,5.0,1.67,84.0,5.0
71,05t,2018-12-22,23:00:00,98.0,149.0,19.0,0.76,47.0,5.0
72,08t,2018-12-22,00:00:00,36.0,59.0,32.0,0.51,,
73,08t,2018-12-22,01:00:00,34.0,40.0,26.0,0.53,,
74,08t,2018-12-22,02:00:00,27.0,44.0,16.0,0.62,1.0,
75,08t,2018-12-22,03:00:00,36.0,49.0,3.0,0.72,15.0,
76,08t,2018-12-22,04:00:00,43.0,57.0,2.0,0.84,16.0,
77,08t,2018-12-22,05:00:00,48.0,67.0,,1.07,12.0,1.0
78,08t,2018-12-22,06:00:00,67.0,82.0,,1.36,40.0,4.0
79,08t,2018-12-22,07:00:00,69.0,85.0,,1.51,22.0,3.0
80,08t,2018-12-22,08:00:00,57.0,106.0,4.0,1.14,30.0,5.0
81,08t,2018-12-22,09:00:00,57.0,96.0,9.0,1.06,37.0,5.0
82,08t,2018-12-22,10:00:00,61.0,98.0,24.0,1.14,45.0,5.0
83,08t,2018-12-22,11:00:00,65.0,110.0,57.0,0.96,31.0,3.0
84,08t,2018-12-22,12:00:00,58.0,93.0,90.0,0.87,20.0,1.0
85,08t,2018-12-22,13:00:00,72.0,108.0,112.0,0.74,6.0,1.0
86,08t,2018-12-22,14:00:00,66.0,101.0,113.0,0.7,6.0,1.0
87,08t,2018-12-22,15:00:00,64.0,103.0,105.0,0.86,22.0,1.0
88,08t,2018-12-22,16:00:00,78.0,133.0,97.0,0.8,20.0,1.0
89,08t,2018-12-22,17:00:00,80.0,116.0,75.0,0.98,29.0,3.0
90,08t,2018-12-22,18:00:00,92.0,132.0,38.0,1.23,44.0,5.0
91,08t,2018-12-22,19:00:00,104.0,142.0,,,,
92,08t,2018-12-22,20:00:00,120.0,162.0,1.0,1.57,76.0,5.0
93,08t,2018-12-22,21:00:00,127.0,162.0,1.0,1.76,70.0,6.0
94,08t,2018-12-22,22:00:00,136.0,173.0,,2.09,69.0,5.0
95,08t,2018-12-22,23:00:00,128.0,162.0,,1.56,59.0,3.0
96,10t,2018-12-22,00:00:00,38.0,59.0,25.0,,18.0,
97,10t,2018-12-22,01:00:00,31.0,38.0,25.0,,15.0,
98,10t,2018-12-22,02:00:00,29.0,33.0,22.0,,18.0,
99,10t,2018-12-22,03:00:00,30.0,37.0,8.0,,29.0,
100,10t,2018-12-22,04:00:00,32.0,45.0,4.0,,30.0,
101,10t,2018-12-22,05:00:00,35.0,51.0,4.0,,26.0,
102,10t,2018-12-22,06:00:00,40.0,61.0,4.0,,,
103,10t,2018-12-22,07:00:00,45.0,63.0,,,31.0,
104,10t,2018-12-22,08:00:00,55.0,79.0,8.0,,26.0,
105,10t,2018-12-22,09:00:00,55.0,69.0,15.0,,23.0,
106,10t,2018-12-22,10:00:00,53.0,66.0,26.0,,29.0,
107,10t,2018-12-22,11:00:00,54.0,86.0,47.0,,18.0,
108,10t,2018-12-22,12:00:00,55.0,81.0,63.0,,11.0,
109,10t,2018-12-22,13:00:00,53.0,67.0,72.0,,11.0,
110,10t,2018-12-22,14:00:00,46.0,66.0,72.0,,11.0,
111,10t,2018-12-22,15:00:00,38.0,62.0,68.0,,10.0,
112,10t,2018-12-22,16:00:00,34.0,61.0,72.0,,19.0,
113,10t,2018-12-22,17:00:00,41.0,73.0,63.0,,29.0,
114,10t,2018-12-22,18:00:00,49.0,80.0,26.0,,41.0,
115,10t,2018-12-22,19:00:00,52.0,73.0,14.0,,58.0,
116,10t,2018-12-22,20:00:00,67.0,117.0,14.0,,63.0,
117,10t,2018-12-22,21:00:00,85.0,148.0,5.0,,71.0,
118,10t,2018-12-22,22:00:00,98.0,156.0,6.0,,59.0,
119,10t,2018-12-22,23:00:00,98.0,125.0,10.0,,47.0,
120,11t,2018-12-22,00:00:00,38.0,,36.0,,,1.0
121,11t,2018-12-22,01:00:00,33.0,,34.0,,,1.0
122,11t,2018-12-22,02:00:00,33.0,,26.0,,,2.0
123,11t,2018-12-22,03:00:00,33.0,,18.0,,,3.0
124,11t,2018-12-22,04:00:00,36.0,,8.0,,,2.0
125,11t,2018-12-22,05:00:00,40.0,,8.0,,,2.0
126,11t,2018-12-22,06:00:00,41.0,,3.0,,,5.0
127,11t,2018-12-22,07:00:00,40.0,,4.0,,,4.0
128,11t,2018-12-22,08:00:00,38.0,,6.0,,,4.0
129,11t,2018-12-22,09:00:00,37.0,,16.0,,,4.0
130,11t,2018-12-22,10:00:00,41.0,,36.0,,,5.0
131,11t,2018-12-22,11:00:00,44.0,,59.0,,,4.0
132,11t,2018-12-22,12:00:00,43.0,,82.0,,,4.0
133,11t,2018-12-22,13:00:00,39.0,,94.0,,,3.0
134,11t,2018-12-22,14:00:00,38.0,,103.0,,,3.0
135,11t,2018-12-22,15:00:00,39.0,,103.0,,,3.0
136,11t,2018-12-22,16:00:00,42.0,,107.0,,,3.0
137,11t,2018-12-22,17:00:00,48.0,,67.0,,,4.0
138,11t,2018-12-22,18:00:00,50.0,,73.0,,,5.0
139,11t,2018-12-22,19:00:00,59.0,,53.0,,,5.0
140,11t,2018-12-22,20:00:00,68.0,,32.0,,,3.0
141,11t,2018-12-22,21:00:00,69.0,,7.0,,,4.0
142,11t,2018-12-22,22:00:00,70.0,,3.0,,,6.0
143,11t,2018-12-22,23:00:00,65.0,,9.0,,,4.0
144,12t,2018-12-22,00:00:00,,,,,,
145,12t,2018-12-22,01:00:00,,,,,,
146,12t,2018-12-22,02:00:00,,,,,,
147,12t,2018-12-22,03:00:00,,,,,,
148,12t,2018-12-22,04:00:00,,,,,,
149,12t,2018-12-22,05:00:00,,,,,,
150,12t,2018-12-22,06:00:00,,,,,,
151,12t,2018-12-22,07:00:00,,,,,,
152,12t,2018-12-22,08:00:00,,,,,,
153,12t,2018-12-22,09:00:00,,,,,,
154,12t,2018-12-22,10:00:00,,,,,,
155,12t,2018-12-22,11:00:00,,,,,,
156,12t,2018-12-22,12:00:00,,,,,,
157,12t,2018-12-22,13:00:00,,,,,,
158,12t,2018-12-22,14:00:00,,,,,,
159,12t,2018-12-22,15:00:00,,,,,,
160,12t,2018-12-22,16:00:00,,,,,,
161,12t,2018-12-22,17:00:00,,,,,,
162,12t,2018-12-22,18:00:00,,,,,,
163,12t,2018-12-22,19:00:00,,,,,,
164,12t,2018-12-22,20:00:00,,,,,,
165,12t,2018-12-22,21:00:00,,,,,,
166,12t,2018-12-22,22:00:00,,,,,,
167,12t,2018-12-22,23:00:00,,,,,,
168,13t,2018-12-22,00:00:00,,89.0,6.0,1.02,13.0,
169,13t,2018-12-22,01:00:00,,83.0,5.0,0.91,16.0,
170,13t,2018-12-22,02:00:00,,79.0,3.0,0.83,21.0,
171,13t,2018-12-22,03:00:00,,102.0,2.0,0.8,26.0,
172,13t,2018-12-22,04:00:00,,49.0,1.0,0.78,24.0,1.0
173,13t,2018-12-22,05:00:00,,47.0,1.0,0.8,25.0,1.0
174,13t,2018-12-22,06:00:00,,58.0,,,25.0,
175,13t,2018-12-22,07:00:00,,50.0,1.0,2.59,28.0,1.0
176,13t,2018-12-22,08:00:00,,49.0,1.0,2.01,22.0,1.0
177,13t,2018-12-22,09:00:00,,64.0,2.0,1.59,31.0,1.0
178,13t,2018-12-22,10:00:00,,66.0,2.0,1.34,33.0,1.0
179,13t,2018-12-22,11:00:00,,90.0,4.0,1.22,39.0,
180,13t,2018-12-22,12:00:00,,102.0,13.0,1.11,29.0,
181,13t,2018-12-22,13:00:00,,86.0,18.0,0.99,29.0,
182,13t,2018-12-22,14:00:00,,106.0,14.0,0.95,49.0,
183,13t,2018-12-22,15:00:00,,66.0,16.0,0.88,25.0,
184,13t,2018-12-22,16:00:00,,71.0,17.0,0.84,28.0,
185,13t,2018-12-22,17:00:00,,82.0,5.0,0.82,66.0,
186,13t,2018-12-22,18:00:00,,118.0,6.0,0.83,44.0,
187,13t,2018-12-22,19:00:00,,91.0,7.0,0.89,41.0,
188,13t,2018-12-22,20:00:00,,84.0,4.0,0.99,51.0,
189,13t,2018-12-22,21:00:00,,112.0,2.0,1.23,59.0,
190,13t,2018-12-22,22:00:00,,102.0,1.0,1.36,52.0,
191,13t,2018-12-22,23:00:00,,80.0,1.0,1.44,52.0,1.0
192,14t,2018-12-22,00:00:00,,70.0,17.0,0.81,21.0,8.0
193,14t,2018-12-22,01:00:00,,59.0,9.0,0.91,27.0,13.0
194,14t,2018-12-22,02:00:00,,92.0,,0.93,29.0,16.0
195,14t,2018-12-22,03:00:00,,109.0,3.0,0.87,27.0,14.0
196,14t,2018-12-22,04:00:00,,117.0,8.0,0.65,13.0,14.0
197,14t,2018-12-22,05:00:00,,68.0,4.0,0.89,16.0,13.0
198,14t,2018-12-22,06:00:00,,80.0,2.0,0.61,15.0,15.0
199,14t,2018-12-22,07:00:00,,39.0,,0.78,16.0,9.0
200,14t,2018-12-22,08:00:00,,68.0,3.0,0.62,17.0,12.0
201,14t,2018-12-22,09:00:00,,53.0,12.0,0.49,14.0,18.0
202,14t,2018-12-22,10:00:00,,51.0,35.0,0.5,12.0,12.0
203,14t,2018-12-22,11:00:00,,47.0,57.0,0.56,13.0,13.0
204,14t,2018-12-22,12:00:00,,70.0,68.0,0.54,10.0,11.0
205,14t,2018-12-22,13:00:00,,61.0,,,,
206,14t,2018-12-22,14:00:00,,89.0,81.0,0.59,11.0,19.0
207,14t,2018-12-22,15:00:00,,78.0,70.0,0.52,7.0,13.0
208,14t,2018-12-22,16:00:00,,80.0,66.0,0.52,9.0,18.0
209,14t,2018-12-22,17:00:00,,75.0,64.0,0.65,9.0,12.0
210,14t,2018-12-22,18:00:00,,97.0,58.0,0.94,14.0,7.0
211,14t,2018-12-22,19:00:00,,121.0,41.0,1.12,19.0,6.0
212,14t,2018-12-22,20:00:00,,151.0,41.0,1.06,18.0,6.0
213,14t,2018-12-22,21:00:00,,150.0,29.0,1.22,22.0,6.0
214,14t,2018-12-22,22:00:00,,165.0,10.0,1.29,35.0,5.0
215,14t,2018-12-22,23:00:00,,154.0,9.0,1.42,47.0,5.0
216,16t,2018-12-22,00:00:00,,,,,,
217,16t,2018-12-22,01:00:00,,,,,,
218,16t,2018-12-22,02:00:00,,,,,,
219,16t,2018-12-22,03:00:00,,,,,,
220,16t,2018-12-22,04:00:00,,,,,,
221,16t,2018-12-22,05:00:00,,,,,,
222,16t,2018-12-22,06:00:00,,,,,,
223,16t,2018-12-22,07:00:00,,,,,,
224,16t,2018-12-22,08:00:00,,,,,,
225,16t,2018-12-22,09:00:00,,,,,,
226,16t,2018-12-22,10:00:00,,,,,,
227,16t,2018-12-22,11:00:00,,,,,,
228,16t,2018-12-22,12:00:00,,,,,,
229,16t,2018-12-22,13:00:00,,,,,,
230,16t,2018-12-22,14:00:00,,,,,,
231,16t,2018-12-22,15:00:00,,,,,,
232,16t,2018-12-22,16:00:00,,,,,,
233,16t,2018-12-22,17:00:00,,,,,,
234,16t,2018-12-22,18:00:00,,,,,,
235,16t,2018-12-22,19:00:00,,,,,,
236,16t,2018-12-22,20:00:00,,,,,,
237,16t,2018-12-22,21:00:00,,,,,,
238,16t,2018-12-22,22:00:00,,,,,,
239,16t,2018-12-22,23:00:00,,,,,,
240,17t,2018-12-22,00:00:00,17.0,19.0,36.0,,,
241,17t,2018-12-22,01:00:00,28.0,30.0,34.0,,,
242,17t,2018-12-22,02:00:00,27.0,29.0,27.0,,,
243,17t,2018-12-22,03:00:00,32.0,38.0,19.0,,,
244,17t,2018-12-22,04:00:00,36.0,46.0,,,,
245,17t,2018-12-22,05:00:00,39.0,45.0,1.0,,,
246,17t,2018-12-22,06:00:00,38.0,44.0,2.0,,,
247,17t,2018-12-22,07:00:00,47.0,55.0,2.0,,,
248,17t,2018-12-22,08:00:00,31.0,36.0,5.0,,,
249,17t,2018-12-22,09:00:00,47.0,59.0,12.0,,,
250,17t,2018-12-22,10:00:00,48.0,63.0,29.0,,,
251,17t,2018-12-22,11:00:00,46.0,71.0,62.0,,,
252,17t,2018-12-22,12:00:00,45.0,61.0,92.0,,,
253,17t,2018-12-22,13:00:00,45.0,76.0,120.0,,,
254,17t,2018-12-22,14:00:00,46.0,88.0,125.0,,,
255,17t,2018-12-22,15:00:00,52.0,93.0,120.0,,,
256,17t,2018-12-22,16:00:00,57.0,70.0,112.0,,,
257,17t,2018-12-22,17:00:00,65.0,75.0,86.0,,,
258,17t,2018-12-22,18:00:00,72.0,83.0,62.0,,,
259,17t,2018-12-22,19:00:00,74.0,114.0,28.0,,,
260,17t,2018-12-22,20:00:00,80.0,116.0,4.0,,,
261,17t,2018-12-22,21:00:00,83.0,86.0,2.0,,,
262,17t,2018-12-22,22:00:00,47.0,49.0,3.0,,,
263,17t,2018-12-22,23:00:00,69.0,72.0,,,,
264,18t,2018-12-22,00:00:00,17.0,36.0,38.0,0.15,7.0,
265,18t,2018-12-22,01:00:00,17.0,30.0,33.0,0.18,10.0,1.0
266,18t,2018-12-22,02:00:00,20.0,39.0,28.0,0.21,15.0,1.0
267,18t,2018-12-22,03:00:00,18.0,41.0,14.0,0.31,31.0,3.0
268,18t,2018-12-22,04:00:00,24.0,49.0,19.0,0.28,20.0,2.0
269,18t,2018-12-22,05:00:00,37.0,64.0,4.0,0.45,33.0,5.0
270,18t,2018-12-22,06:00:00,46.0,74.0,,,,
271,18t,2018-12-22,07:00:00,43.0,72.0,3.0,0.77,34.0,9.0
272,18t,2018-12-22,08:00:00,58.0,96.0,7.0,0.5,35.0,12.0
273,18t,2018-12-22,09:00:00,51.0,82.0,20.0,0.54,42.0,11.0
274,18t,2018-12-22,10:00:00,49.0,99.0,50.0,0.62,56.0,7.0
275,18t,2018-12-22,11:00:00,59.0,101.0,79.0,0.56,47.0,5.0
276,18t,2018-12-22,12:00:00,61.0,106.0,86.0,0.43,35.0,2.0
277,18t,2018-12-22,13:00:00,49.0,90.0,106.0,0.35,19.0,2.0
278,18t,2018-12-22,14:00:00,49.0,83.0,115.0,0.38,32.0,7.0
279,18t,2018-12-22,15:00:00,59.0,93.0,135.0,0.6,24.0,4.0
280,18t,2018-12-22,16:00:00,87.0,129.0,107.0,3.38,43.0,1.0
281,18t,2018-12-22,17:00:00,204.0,266.0,82.0,3.94,41.0,
282,18t,2018-12-22,18:00:00,304.0,338.0,62.0,2.42,44.0,
283,18t,2018-12-22,19:00:00,298.0,329.0,62.0,0.65,35.0,
284,18t,2018-12-22,20:00:00,114.0,137.0,40.0,0.36,53.0,2.0
285,18t,2018-12-22,21:00:00,95.0,120.0,31.0,0.41,46.0,1.0
286,18t,2018-12-22,22:00:00,105.0,123.0,6.0,0.84,60.0,
287,18t,2018-12-22,23:00:00,101.0,139.0,7.0,0.95,68.0,1.0
288,19t,2018-12-22,00:00:00,26.0,34.0,41.0,0.67,6.0,
289,19t,2018-12-22,01:00:00,24.0,37.0,37.0,0.59,5.0,
290,19t,2018-12-22,02:00:00,20.0,38.0,24.0,,,
291,19t,2018-12-22,03:00:00,21.0,36.0,,0.59,6.0,6.0
292,19t,2018-12-22,04:00:00,28.0,40.0,9.0,0.8,7.0,7.0
293,19t,2018-12-22,05:00:00,29.0,45.0,4.0,1.09,9.0,8.0
294,19t,2018-12-22,06:00:00,40.0,57.0,,1.36,14.0,8.0
295,19t,2018-12-22,07:00:00,42.0,82.0,3.0,0.95,17.0,7.0
296,19t,2018-12-22,08:00:00,38.0,75.0,14.0,0.71,18.0,1.0
297,19t,2018-12-22,09:00:00,31.0,57.0,28.0,0.66,20.0,1.0
298,19t,2018-12-22,10:00:00,32.0,60.0,34.0,0.66,20.0,1.0
299,19t,2018-12-22,11:00:00,35.0,66.0,44.0,0.81,19.0,5.0
300,19t,2018-12-22,12:00:00,42.0,72.0,55.0,0.89,15.0,7.0
301,19t,2018-12-22,13:00:00,43.0,67.0,62.0,0.93,12.0,7.0
302,19t,2018-12-22,14:00:00,44.0,73.0,66.0,1.0,11.0,8.0
303,19t,2018-12-22,15:00:00,50.0,79.0,71.0,0.81,13.0,7.0
304,19t,2018-12-22,16:00:00,48.0,83.0,78.0,0.71,17.0,6.0
305,19t,2018-12-22,17:00:00,53.0,88.0,98.0,0.81,17.0,5.0
306,19t,2018-12-22,18:00:00,66.0,105.0,106.0,1.16,16.0,2.0
307,19t,2018-12-22,19:00:00,82.0,131.0,67.0,1.48,19.0,7.0
308,19t,2018-12-22,20:00:00,108.0,168.0,44.0,1.74,19.0,9.0
309,19t,2018-12-22,21:00:00,125.0,195.0,12.0,2.11,27.0,9.0
310,19t,2018-12-22,22:00:00,128.0,201.0,24.0,1.52,34.0,9.0
311,19t,2018-12-22,23:00:00,59.0,111.0,42.0,1.2,23.0,8.0
312,20t,2018-12-22,00:00:00,69.0,76.0,18.0,,,2.0
313,20t,2018-12-22,01:00:00,61.0,65.0,20.0,,,3.0
314,20t,2018-12-22,02:00:00,55.0,61.0,19.0,,,2.0
315,20t,2018-12-22,03:00:00,51.0,55.0,14.0,,,2.0
316,20t,2018-12-22,04:00:00,48.0,49.0,10.0,,,2.0
317,20t,2018-12-22,05:00:00,47.0,48.0,9.0,,,2.0
318,20t,2018-12-22,06:00:00,48.0,49.0,8.0,,,3.0
319,20t,2018-12-22,07:00:00,50.0,51.0,9.0,,,3.0
320,20t,2018-12-22,08:00:00,52.0,57.0,14.0,,,5.0
321,20t,2018-12-22,09:00:00,53.0,57.0,24.0,,,5.0
322,20t,2018-12-22,10:00:00,53.0,56.0,45.0,,,4.0
323,20t,2018-12-22,11:00:00,53.0,56.0,68.0,,,4.0
324,20t,2018-12-22,12:00:00,51.0,53.0,87.0,,,4.0
325,20t,2018-12-22,13:00:00,45.0,47.0,99.0,,,4.0
326,20t,2018-12-22,14:00:00,40.0,42.0,109.0,,,4.0
327,20t,2018-12-22,15:00:00,43.0,45.0,104.0,,,4.0
328,20t,2018-12-22,16:00:00,48.0,50.0,83.0,,,5.0
329,20t,2018-12-22,17:00:00,50.0,56.0,78.0,,,8.0
330,20t,2018-12-22,18:00:00,57.0,66.0,67.0,,,7.0
331,20t,2018-12-22,19:00:00,66.0,79.0,38.0,,,4.0
332,20t,2018-12-22,20:00:00,74.0,89.0,19.0,,,2.0
333,20t,2018-12-22,21:00:00,82.0,95.0,13.0,,,2.0
334,20t,2018-12-22,22:00:00,85.0,101.0,12.0,,,3.0
335,20t,2018-12-22,23:00:00,81.0,100.0,23.0,,,4.0
336,21t,2018-12-22,00:00:00,70.0,117.0,22.0,1.23,17.0,4.0
337,21t,2018-12-22,01:00:00,66.0,111.0,13.0,1.26,19.0,5.0
338,21t,2018-12-22,02:00:00,58.0,108.0,11.0,1.29,19.0,6.0
339,21t,2018-12-22,03:00:00,58.0,108.0,8.0,1.28,17.0,6.0
340,21t,2018-12-22,04:00:00,53.0,101.0,13.0,1.25,13.0,6.0
341,21t,2018-12-22,05:00:00,51.0,93.0,4.0,1.4,23.0,5.0
342,21t,2018-12-22,06:00:00,53.0,99.0,2.0,1.48,24.0,6.0
343,21t,2018-12-22,07:00:00,55.0,106.0,3.0,1.8,29.0,7.0
344,21t,2018-12-22,08:00:00,57.0,134.0,8.0,1.59,33.0,9.0
345,21t,2018-12-22,09:00:00,62.0,142.0,26.0,1.34,24.0,9.0
346,21t,2018-12-22,10:00:00,63.0,111.0,53.0,1.16,14.0,8.0
347,21t,2018-12-22,11:00:00,57.0,90.0,68.0,1.09,9.0,6.0
348,21t,2018-12-22,12:00:00,51.0,105.0,76.0,1.05,9.0,5.0
349,21t,2018-12-22,13:00:00,49.0,85.0,87.0,1.07,10.0,4.0
350,21t,2018-12-22,14:00:00,50.0,93.0,,,,
351,21t,2018-12-22,15:00:00,44.0,80.0,80.0,1.01,8.0,3.0
352,21t,2018-12-22,16:00:00,40.0,91.0,67.0,1.01,9.0,11.0
353,21t,2018-12-22,17:00:00,42.0,81.0,44.0,1.12,19.0,12.0
354,21t,2018-12-22,18:00:00,44.0,82.0,24.0,1.4,36.0,7.0
355,21t,2018-12-22,19:00:00,51.0,102.0,7.0,1.91,56.0,6.0
356,21t,2018-12-22,20:00:00,60.0,135.0,6.0,1.81,52.0,5.0
357,21t,2018-12-22,21:00:00,71.0,137.0,16.0,1.57,30.0,7.0
358,21t,2018-12-22,22:00:00,75.0,140.0,13.0,1.45,23.0,7.0
359,21t,2018-12-22,23:00:00,69.0,126.0,16.0,1.24,14.0,5.0
360,22t,2018-12-22,00:00:00,,66.0,,,,
361,22t,2018-12-22,01:00:00,,69.0,,,,
362,22t,2018-12-22,02:00:00,,58.0,,,,
363,22t,2018-12-22,03:00:00,,56.0,,,,
364,22t,2018-12-22,04:00:00,,67.0,,,,
365,22t,2018-12-22,05:00:00,,69.0,,,,
366,22t,2018-12-22,06:00:00,,64.0,,,,
367,22t,2018-12-22,07:00:00,,73.0,,,,
368,22t,2018-12-22,08:00:00,,75.0,,,,
369,22t,2018-12-22,09:00:00,,82.0,,,,
370,22t,2018-12-22,10:00:00,,100.0,,,,
371,22t,2018-12-22,11:00:00,,111.0,,,,
372,22t,2018-12-22,12:00:00,,,,,,
373,22t,2018-12-22,13:00:00,,,,,,
374,22t,2018-12-22,14:00:00,,,,,,
375,22t,2018-12-22,15:00:00,,,,,,
376,22t,2018-12-22,16:00:00,,,,,,
377,22t,2018-12-22,17:00:00,,95.0,,,,
378,22t,2018-12-22,18:00:00,,96.0,,,,
379,22t,2018-12-22,19:00:00,,108.0,,,,
380,22t,2018-12-22,20:00:00,,284.0,,,,
381,22t,2018-12-22,21:00:00,,315.0,,,,
382,22t,2018-12-22,22:00:00,,108.0,,,,
383,22t,2018-12-22,23:00:00,,100.0,,,,
384,24t,2018-12-22,00:00:00,102.0,252.0,1.0,0.92,37.0,1.0
385,24t,2018-12-22,01:00:00,99.0,319.0,1.0,1.0,37.0,2.0
386,24t,2018-12-22,02:00:00,97.0,314.0,1.0,1.0,38.0,2.0
387,24t,2018-12-22,03:00:00,101.0,265.0,,,,
388,24t,2018-12-22,04:00:00,100.0,280.0,1.0,1.03,29.0,2.0
389,24t,2018-12-22,05:00:00,98.0,335.0,1.0,1.12,40.0,2.0
390,24t,2018-12-22,06:00:00,101.0,303.0,1.0,1.24,42.0,3.0
391,24t,2018-12-22,07:00:00,111.0,419.0,1.0,1.49,44.0,3.0
392,24t,2018-12-22,08:00:00,115.0,456.0,3.0,1.34,51.0,2.0
393,24t,2018-12-22,09:00:00,110.0,332.0,13.0,0.94,51.0,1.0
394,24t,2018-12-22,10:00:00,100.0,192.0,36.0,0.77,41.0,1.0
395,24t,2018-12-22,11:00:00,86.0,225.0,42.0,0.67,43.0,2.0
396,24t,2018-12-22,12:00:00,75.0,177.0,50.0,0.66,42.0,2.0
397,24t,2018-12-22,13:00:00,67.0,133.0,59.0,0.7,34.0,2.0
398,24t,2018-12-22,14:00:00,64.0,151.0,71.0,0.71,25.0,1.0
