,station,date,time,PM25,PM10,O3,CO,NO2,SO2
48,05t,2019-07-26,00:00:00,24.0,47.0,2.0,0.59,23.0,3.0
49,05t,2019-07-26,01:00:00,17.0,50.0,3.0,0.5,19.0,2.0
50,05t,2019-07-26,02:00:00,19.0,37.0,1.0,0.67,15.0,2.0
51,05t,2019-07-26,03:00:00,25.0,52.0,2.0,0.66,10.0,2.0
52,05t,2019-07-26,04:00:00,26.0,50.0,2.0,0.64,19.0,2.0
53,05t,2019-07-26,05:00:00,23.0,50.0,2.0,0.61,20.0,2.0
54,05t,2019-07-26,06:00:00,22.0,45.0,1.0,0.86,20.0,2.0
55,05t,2019-07-26,07:00:00,29.0,69.0,,,,
56,05t,2019-07-26,08:00:00,36.0,71.0,1.0,0.46,19.0,2.0
57,05t,2019-07-26,09:00:00,8.0,31.0,3.0,0.35,18.0,1.0
58,05t,2019-07-26,10:00:00,12.0,31.0,5.0,0.25,15.0,1.0
59,05t,2019-07-26,11:00:00,8.0,25.0,13.0,0.25,23.0,
60,05t,2019-07-26,12:00:00,13.0,38.0,21.0,0.13,15.0,1.0
61,05t,2019-07-26,13:00:00,12.0,33.0,27.0,0.1,13.0,1.0
62,05t,2019-07-26,14:00:00,9.0,21.0,27.0,0.12,15.0,1.0
63,05t,2019-07-26,15:00:00,10.0,24.0,25.0,0.11,16.0,
64,05t,2019-07-26,16:00:00,16.0,34.0,25.0,0.1,13.0,1.0
65,05t,2019-07-26,17:00:00,13.0,22.0,26.0,0.14,8.0,
66,05t,2019-07-26,18:00:00,10.0,24.0,23.0,0.15,9.0,
67,05t,2019-07-26,19:00:00,9.0,18.0,20.0,0.17,10.0,
68,05t,2019-07-26,20:00:00,10.0,13.0,14.0,0.19,15.0,1.0
69,05t,2019-07-26,21:00:00,10.0,18.0,5.0,0.26,26.0,1.0
70,05t,2019-07-26,22:00:00,9.0,33.0,6.0,0.19,21.0,
71,05t,2019-07-26,23:00:00,8.0,20.0,8.0,0.12,16.0,
72,08t,2019-07-26,00:00:00,39.0,58.0,3.0,0.53,16.0,5.0
73,08t,2019-07-26,01:00:00,53.0,79.0,3.0,0.58,12.0,3.0
74,08t,2019-07-26,02:00:00,44.0,65.0,2.0,0.4,14.0,3.0
75,08t,2019-07-26,03:00:00,32.0,52.0,3.0,0.41,12.0,3.0
76,08t,2019-07-26,04:00:00,36.0,54.0,3.0,0.47,13.0,3.0
77,08t,2019-07-26,05:00:00,35.0,59.0,,,,
78,08t,2019-07-26,06:00:00,40.0,65.0,3.0,0.96,15.0,3.0
79,08t,2019-07-26,07:00:00,41.0,73.0,2.0,0.68,16.0,2.0
80,08t,2019-07-26,08:00:00,23.0,45.0,3.0,0.38,15.0,2.0
81,08t,2019-07-26,09:00:00,24.0,38.0,4.0,0.27,15.0,1.0
82,08t,2019-07-26,10:00:00,25.0,61.0,7.0,0.19,15.0,1.0
83,08t,2019-07-26,11:00:00,22.0,35.0,17.0,0.14,14.0,1.0
84,08t,2019-07-26,12:00:00,22.0,45.0,26.0,0.09,10.0,1.0
85,08t,2019-07-26,13:00:00,19.0,33.0,31.0,0.05,8.0,1.0
86,08t,2019-07-26,14:00:00,17.0,26.0,34.0,0.07,9.0,1.0
87,08t,2019-07-26,15:00:00,18.0,34.0,32.0,0.07,10.0,1.0
88,08t,2019-07-26,16:00:00,14.0,29.0,26.0,0.07,10.0,1.0
89,08t,2019-07-26,17:00:00,12.0,30.0,24.0,0.07,12.0,2.0
90,08t,2019-07-26,18:00:00,21.0,36.0,18.0,0.12,17.0,2.0
91,08t,2019-07-26,19:00:00,22.0,35.0,10.0,0.15,23.0,3.0
92,08t,2019-07-26,20:00:00,24.0,35.0,12.0,0.13,17.0,2.0
93,08t,2019-07-26,21:00:00,18.0,35.0,9.0,0.13,20.0,1.0
94,08t,2019-07-26,22:00:00,21.0,33.0,11.0,0.05,10.0,1.0
95,08t,2019-07-26,23:00:00,12.0,23.0,10.0,0.02,12.0,2.0
96,10t,2019-07-26,00:00:00,28.0,53.0,,,14.0,
97,10t,2019-07-26,01:00:00,35.0,49.0,5.0,,14.0,
98,10t,2019-07-26,02:00:00,30.0,53.0,5.0,,13.0,
99,10t,2019-07-26,03:00:00,21.0,36.0,4.0,,12.0,
100,10t,2019-07-26,04:00:00,20.0,35.0,4.0,,12.0,
101,10t,2019-07-26,05:00:00,21.0,36.0,5.0,,11.0,
102,10t,2019-07-26,06:00:00,18.0,38.0,5.0,,11.0,
103,10t,2019-07-26,07:00:00,14.0,44.0,5.0,,13.0,
104,10t,2019-07-26,08:00:00,21.0,46.0,5.0,,17.0,
105,10t,2019-07-26,09:00:00,25.0,38.0,6.0,,16.0,
106,10t,2019-07-26,10:00:00,15.0,23.0,8.0,,16.0,
107,10t,2019-07-26,11:00:00,16.0,19.0,11.0,,18.0,
108,10t,2019-07-26,12:00:00,13.0,27.0,28.0,,15.0,
109,10t,2019-07-26,13:00:00,8.0,30.0,33.0,,10.0,
110,10t,2019-07-26,14:00:00,10.0,18.0,28.0,,12.0,
111,10t,2019-07-26,15:00:00,12.0,15.0,28.0,,13.0,
112,10t,2019-07-26,16:00:00,9.0,16.0,31.0,,13.0,
113,10t,2019-07-26,17:00:00,8.0,20.0,28.0,,17.0,
114,10t,2019-07-26,18:00:00,10.0,24.0,22.0,,20.0,
115,10t,2019-07-26,19:00:00,14.0,27.0,15.0,,23.0,
116,10t,2019-07-26,20:00:00,16.0,28.0,11.0,,21.0,
117,10t,2019-07-26,21:00:00,17.0,21.0,8.0,,25.0,
118,10t,2019-07-26,22:00:00,12.0,24.0,5.0,,,
119,10t,2019-07-26,23:00:00,12.0,31.0,,,17.0,
120,11t,2019-07-26,00:00:00,16.0,25.0,2.0,,,3.0
121,11t,2019-07-26,01:00:00,13.0,25.0,3.0,,,4.0
122,11t,2019-07-26,02:00:00,12.0,23.0,4.0,,,3.0
123,11t,2019-07-26,03:00:00,15.0,42.0,4.0,,,3.0
124,11t,2019-07-26,04:00:00,20.0,47.0,3.0,,,4.0
125,11t,2019-07-26,05:00:00,22.0,34.0,3.0,,,4.0
126,11t,2019-07-26,06:00:00,22.0,42.0,4.0,,,4.0
127,11t,2019-07-26,07:00:00,22.0,49.0,2.0,,,3.0
128,11t,2019-07-26,08:00:00,22.0,34.0,6.0,,,3.0
129,11t,2019-07-26,09:00:00,18.0,20.0,9.0,,,3.0
130,11t,2019-07-26,10:00:00,15.0,20.0,11.0,,,3.0
131,11t,2019-07-26,11:00:00,11.0,23.0,17.0,,,3.0
132,11t,2019-07-26,12:00:00,11.0,26.0,36.0,,,3.0
133,11t,2019-07-26,13:00:00,12.0,12.0,40.0,,,3.0
134,11t,2019-07-26,14:00:00,11.0,,38.0,,,3.0
135,11t,2019-07-26,15:00:00,9.0,8.0,40.0,,,3.0
136,11t,2019-07-26,16:00:00,9.0,23.0,47.0,,,3.0
137,11t,2019-07-26,17:00:00,11.0,29.0,31.0,,,3.0
138,11t,2019-07-26,18:00:00,13.0,31.0,18.0,,,3.0
139,11t,2019-07-26,19:00:00,17.0,35.0,8.0,,,4.0
140,11t,2019-07-26,20:00:00,19.0,30.0,6.0,,,4.0
141,11t,2019-07-26,21:00:00,18.0,29.0,11.0,,,3.0
142,11t,2019-07-26,22:00:00,15.0,20.0,12.0,,,3.0
143,11t,2019-07-26,23:00:00,13.0,15.0,14.0,,,2.0
144,12t,2019-07-26,00:00:00,,,,,,
145,12t,2019-07-26,01:00:00,,,,,,
146,12t,2019-07-26,02:00:00,,,,,,
147,12t,2019-07-26,03:00:00,,,,,,
148,12t,2019-07-26,04:00:00,,,,,,
149,12t,2019-07-26,05:00:00,,,,,,
150,12t,2019-07-26,06:00:00,,,,,,
151,12t,2019-07-26,07:00:00,,,,,,
152,12t,2019-07-26,08:00:00,,,,,,
153,12t,2019-07-26,09:00:00,,,,,,
154,12t,2019-07-26,10:00:00,,,,,,
155,12t,2019-07-26,11:00:00,,,,,,
156,12t,2019-07-26,12:00:00,,,,,,
157,12t,2019-07-26,13:00:00,,,,,,
158,12t,2019-07-26,14:00:00,,,,,,
159,12t,2019-07-26,15:00:00,,,,,,
160,12t,2019-07-26,16:00:00,,,,,,
161,12t,2019-07-26,17:00:00,,,,,,
162,12t,2019-07-26,18:00:00,,,,,,
163,12t,2019-07-26,19:00:00,,,,,,
164,12t,2019-07-26,20:00:00,,,,,,
165,12t,2019-07-26,21:00:00,,,,,,
166,12t,2019-07-26,22:00:00,,,,,,
167,12t,2019-07-26,23:00:00,,,,,,
168,13t,2019-07-26,00:00:00,22.0,52.0,1.0,0.56,12.0,5.0
169,13t,2019-07-26,01:00:00,24.0,40.0,1.0,0.59,12.0,6.0
170,13t,2019-07-26,02:00:00,24.0,42.0,1.0,0.61,11.0,6.0
171,13t,2019-07-26,03:00:00,25.0,44.0,1.0,0.55,11.0,6.0
172,13t,2019-07-26,04:00:00,26.0,40.0,1.0,0.68,11.0,6.0
173,13t,2019-07-26,05:00:00,21.0,48.0,1.0,0.6,,6.0
174,13t,2019-07-26,06:00:00,24.0,44.0,1.0,0.7,,5.0
175,13t,2019-07-26,07:00:00,15.0,27.0,,,,
176,13t,2019-07-26,08:00:00,12.0,22.0,4.0,0.5,,4.0
177,13t,2019-07-26,09:00:00,6.0,,8.0,0.25,11.0,4.0
178,13t,2019-07-26,10:00:00,9.0,17.0,,,,
179,13t,2019-07-26,11:00:00,17.0,19.0,18.0,0.26,16.0,4.0
180,13t,2019-07-26,12:00:00,16.0,38.0,,,,
181,13t,2019-07-26,13:00:00,12.0,29.0,35.0,0.17,13.0,4.0
182,13t,2019-07-26,14:00:00,10.0,16.0,,,,
183,13t,2019-07-26,15:00:00,9.0,19.0,36.0,0.16,12.0,3.0
184,13t,2019-07-26,16:00:00,13.0,16.0,32.0,0.38,18.0,3.0
185,13t,2019-07-26,17:00:00,20.0,25.0,28.0,0.49,22.0,3.0
186,13t,2019-07-26,18:00:00,22.0,75.0,19.0,0.5,29.0,3.0
187,13t,2019-07-26,19:00:00,14.0,42.0,15.0,0.46,26.0,3.0
188,13t,2019-07-26,20:00:00,7.0,32.0,14.0,0.3,20.0,3.0
189,13t,2019-07-26,21:00:00,11.0,23.0,7.0,0.32,23.0,3.0
190,13t,2019-07-26,22:00:00,10.0,53.0,4.0,0.31,24.0,3.0
191,13t,2019-07-26,23:00:00,8.0,41.0,10.0,0.16,14.0,3.0
192,14t,2019-07-26,00:00:00,23.0,42.0,3.0,0.67,13.0,12.0
193,14t,2019-07-26,01:00:00,21.0,43.0,1.0,0.87,13.0,12.0
194,14t,2019-07-26,02:00:00,29.0,57.0,1.0,0.75,12.0,11.0
195,14t,2019-07-26,03:00:00,33.0,45.0,1.0,0.83,10.0,8.0
196,14t,2019-07-26,04:00:00,30.0,38.0,1.0,0.72,10.0,8.0
197,14t,2019-07-26,05:00:00,20.0,25.0,1.0,0.73,11.0,9.0
198,14t,2019-07-26,06:00:00,22.0,28.0,2.0,0.76,12.0,9.0
199,14t,2019-07-26,07:00:00,25.0,28.0,2.0,0.76,12.0,14.0
200,14t,2019-07-26,08:00:00,23.0,33.0,6.0,0.52,11.0,11.0
201,14t,2019-07-26,09:00:00,16.0,28.0,7.0,0.6,16.0,13.0
202,14t,2019-07-26,10:00:00,12.0,44.0,10.0,0.54,19.0,12.0
203,14t,2019-07-26,11:00:00,11.0,39.0,15.0,0.48,18.0,10.0
204,14t,2019-07-26,12:00:00,11.0,25.0,22.0,0.47,16.0,8.0
205,14t,2019-07-26,13:00:00,15.0,23.0,28.0,0.42,11.0,8.0
206,14t,2019-07-26,14:00:00,15.0,18.0,31.0,0.42,7.0,7.0
207,14t,2019-07-26,15:00:00,10.0,4.0,32.0,0.42,10.0,9.0
208,14t,2019-07-26,16:00:00,15.0,19.0,28.0,0.59,22.0,8.0
209,14t,2019-07-26,17:00:00,28.0,36.0,22.0,0.79,32.0,7.0
210,14t,2019-07-26,18:00:00,25.0,47.0,14.0,0.9,29.0,6.0
211,14t,2019-07-26,19:00:00,18.0,58.0,10.0,1.05,30.0,5.0
212,14t,2019-07-26,20:00:00,16.0,53.0,6.0,1.11,28.0,6.0
213,14t,2019-07-26,21:00:00,19.0,64.0,5.0,0.87,26.0,11.0
214,14t,2019-07-26,22:00:00,20.0,57.0,,,,
215,14t,2019-07-26,23:00:00,21.0,40.0,9.0,0.6,17.0,11.0
216,16t,2019-07-26,00:00:00,15.0,38.0,,0.54,13.0,4.0
217,16t,2019-07-26,01:00:00,22.0,36.0,,0.61,12.0,4.0
218,16t,2019-07-26,02:00:00,19.0,34.0,,0.64,12.0,5.0
219,16t,2019-07-26,03:00:00,14.0,35.0,,0.59,12.0,6.0
220,16t,2019-07-26,04:00:00,19.0,37.0,,0.58,12.0,7.0
221,16t,2019-07-26,05:00:00,27.0,42.0,,0.67,11.0,6.0
222,16t,2019-07-26,06:00:00,34.0,48.0,,0.68,12.0,7.0
223,16t,2019-07-26,07:00:00,36.0,52.0,,0.71,12.0,6.0
224,16t,2019-07-26,08:00:00,29.0,52.0,1.0,0.66,13.0,4.0
225,16t,2019-07-26,09:00:00,17.0,46.0,5.0,0.52,12.0,3.0
226,16t,2019-07-26,10:00:00,13.0,39.0,12.0,0.45,12.0,2.0
227,16t,2019-07-26,11:00:00,14.0,33.0,27.0,0.4,11.0,4.0
228,16t,2019-07-26,12:00:00,15.0,30.0,39.0,0.36,9.0,4.0
229,16t,2019-07-26,13:00:00,12.0,27.0,40.0,0.33,7.0,3.0
230,16t,2019-07-26,14:00:00,10.0,24.0,31.0,0.35,15.0,3.0
231,16t,2019-07-26,15:00:00,13.0,25.0,19.0,0.38,26.0,6.0
232,16t,2019-07-26,16:00:00,18.0,30.0,16.0,0.4,30.0,6.0
233,16t,2019-07-26,17:00:00,22.0,33.0,24.0,0.36,21.0,9.0
234,16t,2019-07-26,18:00:00,25.0,33.0,24.0,0.32,15.0,22.0
235,16t,2019-07-26,19:00:00,30.0,36.0,11.0,0.34,20.0,28.0
236,16t,2019-07-26,20:00:00,32.0,45.0,10.0,0.37,19.0,18.0
237,16t,2019-07-26,21:00:00,26.0,49.0,14.0,0.4,14.0,9.0
238,16t,2019-07-26,22:00:00,24.0,49.0,15.0,0.39,10.0,6.0
239,16t,2019-07-26,23:00:00,18.0,44.0,16.0,0.36,9.0,3.0
240,17t,2019-07-26,00:00:00,24.0,42.0,1.0,0.87,14.0,2.0
241,17t,2019-07-26,01:00:00,25.0,36.0,1.0,0.78,13.0,2.0
242,17t,2019-07-26,02:00:00,27.0,50.0,1.0,0.85,12.0,
243,17t,2019-07-26,03:00:00,29.0,55.0,1.0,0.92,11.0,
244,17t,2019-07-26,04:00:00,29.0,43.0,1.0,0.92,11.0,
245,17t,2019-07-26,05:00:00,29.0,44.0,1.0,1.07,11.0,
246,17t,2019-07-26,06:00:00,33.0,51.0,1.0,1.25,11.0,
247,17t,2019-07-26,07:00:00,37.0,50.0,1.0,1.24,12.0,
248,17t,2019-07-26,08:00:00,25.0,34.0,2.0,0.91,12.0,
249,17t,2019-07-26,09:00:00,18.0,24.0,4.0,0.71,11.0,
250,17t,2019-07-26,10:00:00,20.0,24.0,9.0,0.63,10.0,
251,17t,2019-07-26,11:00:00,16.0,24.0,19.0,0.57,9.0,
252,17t,2019-07-26,12:00:00,13.0,22.0,28.0,0.52,8.0,
253,17t,2019-07-26,13:00:00,11.0,26.0,35.0,0.47,6.0,
254,17t,2019-07-26,14:00:00,9.0,25.0,39.0,0.45,5.0,
255,17t,2019-07-26,15:00:00,8.0,13.0,34.0,0.44,5.0,1.0
256,17t,2019-07-26,16:00:00,8.0,10.0,29.0,0.43,5.0,1.0
257,17t,2019-07-26,17:00:00,8.0,13.0,28.0,0.43,6.0,1.0
258,17t,2019-07-26,18:00:00,9.0,17.0,26.0,0.45,7.0,1.0
259,17t,2019-07-26,19:00:00,10.0,20.0,19.0,0.48,9.0,1.0
260,17t,2019-07-26,20:00:00,11.0,20.0,14.0,0.5,11.0,
261,17t,2019-07-26,21:00:00,11.0,22.0,11.0,0.52,13.0,
262,17t,2019-07-26,22:00:00,11.0,20.0,11.0,0.49,10.0,
263,17t,2019-07-26,23:00:00,9.0,12.0,13.0,0.45,6.0,
264,18t,2019-07-26,00:00:00,33.0,43.0,1.0,0.06,12.0,1.0
265,18t,2019-07-26,01:00:00,29.0,33.0,,0.35,14.0,1.0
266,18t,2019-07-26,02:00:00,41.0,60.0,1.0,0.47,13.0,2.0
267,18t,2019-07-26,03:00:00,41.0,67.0,1.0,0.52,13.0,2.0
268,18t,2019-07-26,04:00:00,46.0,72.0,2.0,0.46,14.0,2.0
269,18t,2019-07-26,05:00:00,48.0,66.0,2.0,0.26,20.0,3.0
270,18t,2019-07-26,06:00:00,54.0,80.0,2.0,0.24,26.0,3.0
271,18t,2019-07-26,07:00:00,37.0,57.0,3.0,0.3,19.0,3.0
272,18t,2019-07-26,08:00:00,37.0,59.0,4.0,0.2,16.0,2.0
273,18t,2019-07-26,09:00:00,33.0,39.0,8.0,0.11,17.0,1.0
274,18t,2019-07-26,10:00:00,30.0,37.0,16.0,0.08,17.0,2.0
275,18t,2019-07-26,11:00:00,30.0,32.0,38.0,,14.0,1.0
276,18t,2019-07-26,12:00:00,33.0,40.0,45.0,,6.0,1.0
277,18t,2019-07-26,13:00:00,24.0,29.0,38.0,,6.0,1.0
278,18t,2019-07-26,14:00:00,18.0,23.0,31.0,,7.0,1.0
279,18t,2019-07-26,15:00:00,23.0,18.0,37.0,,3.0,1.0
280,18t,2019-07-26,16:00:00,26.0,23.0,36.0,,5.0,1.0
281,18t,2019-07-26,17:00:00,26.0,25.0,38.0,,7.0,1.0
282,18t,2019-07-26,18:00:00,26.0,29.0,34.0,,5.0,1.0
283,18t,2019-07-26,19:00:00,21.0,26.0,27.0,,9.0,1.0
284,18t,2019-07-26,20:00:00,24.0,26.0,20.0,0.01,13.0,2.0
285,18t,2019-07-26,21:00:00,34.0,38.0,17.0,,11.0,1.0
286,18t,2019-07-26,22:00:00,25.0,30.0,,,,
287,18t,2019-07-26,23:00:00,16.0,20.0,22.0,,5.0,1.0
288,19t,2019-07-26,00:00:00,36.0,82.0,5.0,0.95,15.0,7.0
289,19t,2019-07-26,01:00:00,22.0,39.0,7.0,0.77,14.0,4.0
290,19t,2019-07-26,02:00:00,20.0,34.0,7.0,0.76,13.0,3.0
291,19t,2019-07-26,03:00:00,19.0,33.0,6.0,0.8,12.0,4.0
292,19t,2019-07-26,04:00:00,22.0,36.0,6.0,0.98,13.0,3.0
293,19t,2019-07-26,05:00:00,23.0,33.0,6.0,1.3,13.0,4.0
294,19t,2019-07-26,06:00:00,28.0,44.0,5.0,1.74,19.0,5.0
295,19t,2019-07-26,07:00:00,47.0,60.0,5.0,1.43,17.0,5.0
296,19t,2019-07-26,08:00:00,29.0,44.0,5.0,1.06,13.0,5.0
297,19t,2019-07-26,09:00:00,29.0,60.0,9.0,0.89,18.0,3.0
298,19t,2019-07-26,10:00:00,38.0,66.0,11.0,0.89,22.0,3.0
299,19t,2019-07-26,11:00:00,31.0,60.0,19.0,0.67,13.0,3.0
300,19t,2019-07-26,12:00:00,21.0,38.0,37.0,0.54,9.0,2.0
301,19t,2019-07-26,13:00:00,18.0,34.0,34.0,0.58,7.0,4.0
302,19t,2019-07-26,14:00:00,19.0,25.0,32.0,0.6,7.0,5.0
303,19t,2019-07-26,15:00:00,17.0,30.0,32.0,0.58,4.0,4.0
304,19t,2019-07-26,16:00:00,15.0,21.0,30.0,,,
305,19t,2019-07-26,17:00:00,14.0,19.0,,0.52,8.0,5.0
306,19t,2019-07-26,18:00:00,17.0,23.0,28.0,0.53,7.0,3.0
307,19t,2019-07-26,19:00:00,18.0,23.0,21.0,0.58,9.0,2.0
308,19t,2019-07-26,20:00:00,15.0,28.0,16.0,0.71,13.0,3.0
309,19t,2019-07-26,21:00:00,20.0,38.0,17.0,0.77,9.0,4.0
310,19t,2019-07-26,22:00:00,14.0,28.0,18.0,0.67,6.0,3.0
311,19t,2019-07-26,23:00:00,12.0,20.0,18.0,0.65,6.0,3.0
312,20t,2019-07-26,00:00:00,15.0,23.0,2.0,0.51,16.0,1.0
313,20t,2019-07-26,01:00:00,14.0,20.0,2.0,0.71,16.0,1.0
314,20t,2019-07-26,02:00:00,12.0,19.0,1.0,0.77,15.0,
315,20t,2019-07-26,03:00:00,11.0,23.0,1.0,0.64,15.0,2.0
316,20t,2019-07-26,04:00:00,13.0,24.0,1.0,0.6,14.0,1.0
317,20t,2019-07-26,05:00:00,18.0,27.0,2.0,0.7,14.0,1.0
318,20t,2019-07-26,06:00:00,17.0,28.0,,,,
319,20t,2019-07-26,07:00:00,17.0,30.0,2.0,0.73,13.0,1.0
320,20t,2019-07-26,08:00:00,17.0,32.0,5.0,0.44,9.0,1.0
321,20t,2019-07-26,09:00:00,14.0,28.0,8.0,0.42,9.0,2.0
322,20t,2019-07-26,10:00:00,11.0,21.0,16.0,0.37,6.0,1.0
323,20t,2019-07-26,11:00:00,9.0,15.0,21.0,0.37,6.0,1.0
324,20t,2019-07-26,12:00:00,8.0,16.0,25.0,0.36,5.0,
325,20t,2019-07-26,13:00:00,7.0,14.0,34.0,0.36,5.0,1.0
326,20t,2019-07-26,14:00:00,9.0,16.0,43.0,0.38,6.0,1.0
327,20t,2019-07-26,15:00:00,12.0,17.0,43.0,0.35,4.0,1.0
328,20t,2019-07-26,16:00:00,14.0,19.0,38.0,0.33,4.0,1.0
329,20t,2019-07-26,17:00:00,13.0,20.0,33.0,0.3,4.0,
330,20t,2019-07-26,18:00:00,12.0,18.0,28.0,0.33,5.0,
331,20t,2019-07-26,19:00:00,12.0,18.0,16.0,0.45,20.0,1.0
332,20t,2019-07-26,20:00:00,12.0,22.0,6.0,0.65,38.0,4.0
333,20t,2019-07-26,21:00:00,16.0,32.0,4.0,0.72,35.0,2.0
334,20t,2019-07-26,22:00:00,17.0,34.0,4.0,0.62,29.0,1.0
335,20t,2019-07-26,23:00:00,16.0,33.0,2.0,0.6,28.0,2.0
336,21t,2019-07-26,00:00:00,3.0,15.0,7.0,0.41,6.0,1.0
337,21t,2019-07-26,01:00:00,5.0,27.0,6.0,0.41,6.0,1.0
338,21t,2019-07-26,02:00:00,4.0,21.0,2.0,0.45,10.0,1.0
339,21t,2019-07-26,03:00:00,4.0,28.0,1.0,0.45,10.0,1.0
340,21t,2019-07-26,04:00:00,7.0,23.0,3.0,0.44,7.0,1.0
341,21t,2019-07-26,05:00:00,13.0,22.0,2.0,0.55,10.0,1.0
342,21t,2019-07-26,06:00:00,21.0,34.0,1.0,0.68,11.0,2.0
343,21t,2019-07-26,07:00:00,19.0,22.0,3.0,0.64,10.0,1.0
344,21t,2019-07-26,08:00:00,16.0,40.0,11.0,0.45,5.0,1.0
345,21t,2019-07-26,09:00:00,7.0,23.0,12.0,0.45,5.0,1.0
346,21t,2019-07-26,10:00:00,1.0,26.0,15.0,0.45,4.0,1.0
347,21t,2019-07-26,11:00:00,,21.0,21.0,0.44,2.0,1.0
348,21t,2019-07-26,12:00:00,5.0,17.0,22.0,0.41,1.0,
349,21t,2019-07-26,13:00:00,12.0,13.0,26.0,0.4,1.0,
350,21t,2019-07-26,14:00:00,5.0,17.0,,,,
351,21t,2019-07-26,15:00:00,1.0,17.0,33.0,0.43,2.0,
352,21t,2019-07-26,16:00:00,,26.0,33.0,0.41,3.0,1.0
353,21t,2019-07-26,17:00:00,1.0,17.0,33.0,0.41,3.0,1.0
354,21t,2019-07-26,18:00:00,5.0,22.0,27.0,0.47,8.0,
355,21t,2019-07-26,19:00:00,9.0,32.0,19.0,0.6,18.0,1.0
356,21t,2019-07-26,20:00:00,24.0,53.0,6.0,0.71,34.0,1.0
357,21t,2019-07-26,21:00:00,45.0,54.0,6.0,0.67,33.0,2.0
358,21t,2019-07-26,22:00:00,36.0,56.0,16.0,0.52,13.0,2.0
359,21t,2019-07-26,23:00:00,24.0,38.0,14.0,0.58,12.0,1.0
360,22t,2019-07-26,00:00:00,,30.0,2.0,0.95,5.0,
361,22t,2019-07-26,01:00:00,,35.0,1.0,1.03,4.0,
362,22t,2019-07-26,02:00:00,,45.0,2.0,1.15,5.0,
363,22t,2019-07-26,03:00:00,,39.0,1.0,1.22,6.0,
364,22t,2019-07-26,04:00:00,,41.0,1.0,1.14,6.0,
365,22t,2019-07-26,05:00:00,,41.0,1.0,1.26,6.0,
366,22t,2019-07-26,06:00:00,,45.0,,1.07,5.0,
367,22t,2019-07-26,07:00:00,,44.0,3.0,0.84,4.0,
368,22t,2019-07-26,08:00:00,,25.0,5.0,0.78,2.0,
369,22t,2019-07-26,09:00:00,,25.0,7.0,0.73,2.0,
370,22t,2019-07-26,10:00:00,,19.0,12.0,0.68,1.0,
371,22t,2019-07-26,11:00:00,,26.0,17.0,0.67,1.0,
