,station,date,time,PM25,PM10,O3,CO,NO2,SO2
183,13t,2018-11-20,15:00:00,,99.0,13.0,0.4,23.0,
184,13t,2018-11-20,16:00:00,,46.0,8.0,0.6,34.0,
185,13t,2018-11-20,17:00:00,,58.0,6.0,0.8,43.0,
186,13t,2018-11-20,18:00:00,,78.0,5.0,1.0,44.0,
187,13t,2018-11-20,19:00:00,,79.0,3.0,1.1,46.0,
188,13t,2018-11-20,20:00:00,,78.0,2.0,1.2,45.0,
189,13t,2018-11-20,21:00:00,,80.0,2.0,1.2,43.0,
190,13t,2018-11-20,22:00:00,,79.0,1.0,1.3,44.0,1.0
191,13t,2018-11-20,23:00:00,,80.0,1.0,1.3,41.0,1.0
192,14t,2018-11-20,00:00:00,71.0,,20.0,0.29,16.0,
193,14t,2018-11-20,01:00:00,49.0,,19.0,0.33,16.0,
194,14t,2018-11-20,02:00:00,38.0,,9.0,0.29,23.0,
195,14t,2018-11-20,03:00:00,31.0,,12.0,0.23,20.0,
196,14t,2018-11-20,04:00:00,29.0,,22.0,0.18,14.0,
197,14t,2018-11-20,05:00:00,29.0,,,0.67,28.0,
198,14t,2018-11-20,06:00:00,41.0,,4.0,0.88,35.0,
199,14t,2018-11-20,07:00:00,54.0,,8.0,0.99,31.0,
200,14t,2018-11-20,08:00:00,54.0,,39.0,0.68,21.0,
201,14t,2018-11-20,09:00:00,39.0,,35.0,0.27,15.0,
202,14t,2018-11-20,10:00:00,29.0,,49.0,0.07,9.0,
203,14t,2018-11-20,11:00:00,27.0,,36.0,0.19,8.0,
204,14t,2018-11-20,12:00:00,34.0,,59.0,0.29,10.0,
205,14t,2018-11-20,13:00:00,39.0,,,,,
206,14t,2018-11-20,14:00:00,42.0,,35.0,0.82,41.0,
207,14t,2018-11-20,15:00:00,41.0,,34.0,0.88,42.0,
208,14t,2018-11-20,16:00:00,39.0,,35.0,0.99,49.0,
209,14t,2018-11-20,17:00:00,49.0,,30.0,1.59,61.0,
210,14t,2018-11-20,18:00:00,72.0,,15.0,1.89,70.0,
211,14t,2018-11-20,19:00:00,80.0,146.0,11.0,2.09,81.0,
212,14t,2018-11-20,20:00:00,81.0,147.0,,2.05,77.0,
213,14t,2018-11-20,21:00:00,71.0,137.0,4.0,1.67,65.0,
214,14t,2018-11-20,22:00:00,75.0,142.0,13.0,1.1,55.0,
215,14t,2018-11-20,23:00:00,75.0,132.0,12.0,1.58,62.0,
216,16t,2018-11-20,00:00:00,,,,,,
217,16t,2018-11-20,01:00:00,,,,,,
218,16t,2018-11-20,02:00:00,,,,,,
219,16t,2018-11-20,03:00:00,,,,,,
220,16t,2018-11-20,04:00:00,,,,,,
221,16t,2018-11-20,05:00:00,,,,,,
222,16t,2018-11-20,06:00:00,,,,,,
223,16t,2018-11-20,07:00:00,,,,,,
224,16t,2018-11-20,08:00:00,,,,,,
225,16t,2018-11-20,09:00:00,,,,,,
226,16t,2018-11-20,10:00:00,,,,,,
227,16t,2018-11-20,11:00:00,,,,,,
228,16t,2018-11-20,12:00:00,,,,,,
229,16t,2018-11-20,13:00:00,,,,,,
230,16t,2018-11-20,14:00:00,,,,,,
231,16t,2018-11-20,15:00:00,,,,,,
232,16t,2018-11-20,16:00:00,,,,,,
233,16t,2018-11-20,17:00:00,,,,,,
234,16t,2018-11-20,18:00:00,,,,,,
235,16t,2018-11-20,19:00:00,,,,,,
236,16t,2018-11-20,20:00:00,,,,,,
237,16t,2018-11-20,21:00:00,,,,,,
238,16t,2018-11-20,22:00:00,,,,,,
239,16t,2018-11-20,23:00:00,,,,,,
240,17t,2018-11-20,00:00:00,27.0,29.0,7.0,,,
241,17t,2018-11-20,01:00:00,23.0,46.0,3.0,,,
242,17t,2018-11-20,02:00:00,27.0,48.0,1.0,,,
243,17t,2018-11-20,03:00:00,40.0,45.0,,,,
244,17t,2018-11-20,04:00:00,34.0,38.0,,,,
245,17t,2018-11-20,05:00:00,29.0,32.0,,,,
246,17t,2018-11-20,06:00:00,31.0,41.0,1.0,,,
247,17t,2018-11-20,07:00:00,21.0,28.0,7.0,,,
248,17t,2018-11-20,08:00:00,34.0,41.0,18.0,,,
249,17t,2018-11-20,09:00:00,,,,,,
250,17t,2018-11-20,10:00:00,33.0,46.0,39.0,,,
251,17t,2018-11-20,11:00:00,29.0,39.0,68.0,,,
252,17t,2018-11-20,12:00:00,27.0,62.0,81.0,,,
253,17t,2018-11-20,13:00:00,30.0,66.0,107.0,,,
254,17t,2018-11-20,14:00:00,30.0,38.0,,,,
255,17t,2018-11-20,15:00:00,30.0,40.0,87.0,,,
256,17t,2018-11-20,16:00:00,31.0,34.0,97.0,,,
257,17t,2018-11-20,17:00:00,36.0,43.0,93.0,,,
258,17t,2018-11-20,18:00:00,33.0,39.0,68.0,,,
259,17t,2018-11-20,19:00:00,32.0,38.0,47.0,,,
260,17t,2018-11-20,20:00:00,33.0,39.0,44.0,,,
261,17t,2018-11-20,21:00:00,33.0,57.0,36.0,,,
262,17t,2018-11-20,22:00:00,30.0,45.0,30.0,,,
263,17t,2018-11-20,23:00:00,10.0,15.0,34.0,,,
264,18t,2018-11-20,00:00:00,7.0,31.0,22.0,0.12,15.0,4.0
265,18t,2018-11-20,01:00:00,7.0,27.0,5.0,0.29,30.0,14.0
266,18t,2018-11-20,02:00:00,12.0,37.0,3.0,0.37,28.0,11.0
267,18t,2018-11-20,03:00:00,14.0,37.0,2.0,0.29,27.0,3.0
268,18t,2018-11-20,04:00:00,12.0,35.0,1.0,0.27,30.0,2.0
269,18t,2018-11-20,05:00:00,17.0,44.0,1.0,0.41,32.0,7.0
270,18t,2018-11-20,06:00:00,26.0,56.0,1.0,0.31,32.0,4.0
271,18t,2018-11-20,07:00:00,22.0,53.0,5.0,0.4,33.0,5.0
272,18t,2018-11-20,08:00:00,25.0,54.0,16.0,0.54,37.0,8.0
273,18t,2018-11-20,09:00:00,25.0,54.0,19.0,0.55,39.0,6.0
274,18t,2018-11-20,10:00:00,21.0,49.0,34.0,0.3,33.0,3.0
275,18t,2018-11-20,11:00:00,19.0,43.0,52.0,0.23,26.0,2.0
276,18t,2018-11-20,12:00:00,16.0,42.0,86.0,0.17,16.0,4.0
277,18t,2018-11-20,13:00:00,22.0,47.0,77.0,0.12,22.0,7.0
278,18t,2018-11-20,14:00:00,22.0,41.0,83.0,0.1,10.0,3.0
279,18t,2018-11-20,15:00:00,19.0,33.0,75.0,0.06,7.0,2.0
280,18t,2018-11-20,16:00:00,16.0,27.0,79.0,0.09,13.0,3.0
281,18t,2018-11-20,17:00:00,21.0,34.0,70.0,0.07,8.0,1.0
282,18t,2018-11-20,18:00:00,18.0,29.0,43.0,0.25,21.0,2.0
283,18t,2018-11-20,19:00:00,21.0,41.0,38.0,0.34,30.0,2.0
284,18t,2018-11-20,20:00:00,20.0,40.0,36.0,0.39,27.0,3.0
285,18t,2018-11-20,21:00:00,20.0,39.0,38.0,0.17,16.0,2.0
286,18t,2018-11-20,22:00:00,16.0,28.0,28.0,0.38,19.0,9.0
287,18t,2018-11-20,23:00:00,16.0,30.0,45.0,0.18,12.0,5.0
288,19t,2018-11-20,00:00:00,9.0,34.0,17.0,0.55,9.0,1.0
289,19t,2018-11-20,01:00:00,11.0,22.0,13.0,0.55,7.0,1.0
290,19t,2018-11-20,02:00:00,11.0,25.0,6.0,0.61,18.0,1.0
291,19t,2018-11-20,03:00:00,13.0,29.0,1.0,0.76,22.0,1.0
292,19t,2018-11-20,04:00:00,11.0,41.0,,0.81,22.0,4.0
293,19t,2018-11-20,05:00:00,15.0,38.0,,0.98,20.0,6.0
294,19t,2018-11-20,06:00:00,23.0,52.0,1.0,1.11,25.0,6.0
295,19t,2018-11-20,07:00:00,24.0,67.0,4.0,1.17,32.0,4.0
296,19t,2018-11-20,08:00:00,29.0,81.0,7.0,0.87,25.0,2.0
297,19t,2018-11-20,09:00:00,27.0,63.0,22.0,0.69,19.0,2.0
298,19t,2018-11-20,10:00:00,19.0,47.0,26.0,0.61,16.0,1.0
299,19t,2018-11-20,11:00:00,16.0,31.0,31.0,,,
300,19t,2018-11-20,12:00:00,15.0,30.0,,,11.0,5.0
301,19t,2018-11-20,13:00:00,17.0,33.0,33.0,,22.0,5.0
302,19t,2018-11-20,14:00:00,16.0,36.0,44.0,,15.0,6.0
303,19t,2018-11-20,15:00:00,17.0,35.0,51.0,,15.0,5.0
304,19t,2018-11-20,16:00:00,18.0,40.0,42.0,,21.0,3.0
305,19t,2018-11-20,17:00:00,25.0,53.0,27.0,1.08,24.0,1.0
306,19t,2018-11-20,18:00:00,26.0,62.0,10.0,1.09,30.0,
307,19t,2018-11-20,19:00:00,30.0,65.0,6.0,1.18,26.0,4.0
308,19t,2018-11-20,20:00:00,35.0,62.0,10.0,1.15,18.0,5.0
309,19t,2018-11-20,21:00:00,21.0,40.0,6.0,1.08,21.0,5.0
310,19t,2018-11-20,22:00:00,27.0,54.0,9.0,1.1,21.0,6.0
311,19t,2018-11-20,23:00:00,20.0,45.0,22.0,0.89,19.0,5.0
312,20t,2018-11-20,00:00:00,21.0,29.0,17.0,,16.0,1.0
313,20t,2018-11-20,01:00:00,20.0,26.0,9.0,,22.0,2.0
314,20t,2018-11-20,02:00:00,20.0,32.0,9.0,,22.0,3.0
315,20t,2018-11-20,03:00:00,24.0,39.0,7.0,,21.0,3.0
316,20t,2018-11-20,04:00:00,22.0,30.0,5.0,,19.0,2.0
317,20t,2018-11-20,05:00:00,18.0,21.0,3.0,,23.0,2.0
318,20t,2018-11-20,06:00:00,17.0,19.0,4.0,,23.0,2.0
319,20t,2018-11-20,07:00:00,16.0,23.0,8.0,,20.0,3.0
320,20t,2018-11-20,08:00:00,15.0,27.0,20.0,7.78,16.0,4.0
321,20t,2018-11-20,09:00:00,15.0,27.0,23.0,7.86,25.0,4.0
322,20t,2018-11-20,10:00:00,17.0,25.0,37.0,,,4.0
323,20t,2018-11-20,11:00:00,,,,,,
324,20t,2018-11-20,12:00:00,,,,,,
325,20t,2018-11-20,13:00:00,23.0,27.0,60.0,,,2.0
326,20t,2018-11-20,14:00:00,15.0,18.0,51.0,,,2.0
327,20t,2018-11-20,15:00:00,17.0,20.0,43.0,,,2.0
328,20t,2018-11-20,16:00:00,22.0,24.0,36.0,,,3.0
329,20t,2018-11-20,17:00:00,24.0,31.0,22.0,,,3.0
330,20t,2018-11-20,18:00:00,26.0,40.0,14.0,,,3.0
331,20t,2018-11-20,19:00:00,29.0,44.0,6.0,,,3.0
332,20t,2018-11-20,20:00:00,32.0,44.0,5.0,,,3.0
333,20t,2018-11-20,21:00:00,35.0,47.0,3.0,,,4.0
334,20t,2018-11-20,22:00:00,40.0,58.0,3.0,,,4.0
335,20t,2018-11-20,23:00:00,44.0,70.0,2.0,,,2.0
336,21t,2018-11-20,00:00:00,13.0,25.0,3.0,0.81,21.0,2.0
337,21t,2018-11-20,01:00:00,12.0,23.0,2.0,0.81,24.0,2.0
338,21t,2018-11-20,02:00:00,24.0,35.0,,,,
339,21t,2018-11-20,03:00:00,14.0,21.0,15.0,0.63,7.0,1.0
340,21t,2018-11-20,04:00:00,6.0,10.0,12.0,0.65,7.0,2.0
341,21t,2018-11-20,05:00:00,5.0,7.0,5.0,0.71,16.0,2.0
342,21t,2018-11-20,06:00:00,9.0,13.0,2.0,0.91,22.0,2.0
343,21t,2018-11-20,07:00:00,13.0,34.0,4.0,1.07,24.0,3.0
344,21t,2018-11-20,08:00:00,16.0,48.0,7.0,1.25,31.0,5.0
345,21t,2018-11-20,09:00:00,16.0,71.0,20.0,0.92,22.0,4.0
346,21t,2018-11-20,10:00:00,18.0,42.0,39.0,0.81,14.0,3.0
347,21t,2018-11-20,11:00:00,20.0,47.0,46.0,0.77,14.0,3.0
348,21t,2018-11-20,12:00:00,24.0,69.0,47.0,0.75,14.0,2.0
349,21t,2018-11-20,13:00:00,34.0,53.0,65.0,0.71,10.0,2.0
350,21t,2018-11-20,14:00:00,24.0,45.0,70.0,0.71,10.0,2.0
351,21t,2018-11-20,15:00:00,17.0,45.0,59.0,0.71,13.0,2.0
352,21t,2018-11-20,16:00:00,15.0,46.0,37.0,0.72,14.0,1.0
353,21t,2018-11-20,17:00:00,14.0,41.0,21.0,0.78,18.0,2.0
354,21t,2018-11-20,18:00:00,16.0,44.0,6.0,0.84,25.0,2.0
355,21t,2018-11-20,19:00:00,18.0,45.0,5.0,0.86,24.0,2.0
356,21t,2018-11-20,20:00:00,21.0,38.0,4.0,0.84,20.0,2.0
357,21t,2018-11-20,21:00:00,22.0,30.0,5.0,0.81,17.0,2.0
358,21t,2018-11-20,22:00:00,19.0,26.0,5.0,0.8,17.0,2.0
359,21t,2018-11-20,23:00:00,18.0,24.0,3.0,0.83,18.0,2.0
360,22t,2018-11-20,00:00:00,,28.0,9.0,0.44,,10.0
361,22t,2018-11-20,01:00:00,,23.0,8.0,0.48,2.0,9.0
362,22t,2018-11-20,02:00:00,,25.0,7.0,0.52,5.0,8.0
363,22t,2018-11-20,03:00:00,,28.0,8.0,0.51,3.0,9.0
364,22t,2018-11-20,04:00:00,,27.0,6.0,0.57,4.0,8.0
365,22t,2018-11-20,05:00:00,,34.0,5.0,0.67,10.0,9.0
366,22t,2018-11-20,06:00:00,,45.0,5.0,0.84,10.0,9.0
367,22t,2018-11-20,07:00:00,,42.0,,,,
368,22t,2018-11-20,08:00:00,,46.0,16.0,0.59,5.0,11.0
369,22t,2018-11-20,09:00:00,,44.0,25.0,0.59,5.0,13.0
370,22t,2018-11-20,10:00:00,,55.0,44.0,0.59,3.0,11.0
371,22t,2018-11-20,11:00:00,,53.0,46.0,0.57,57.0,11.0
372,22t,2018-11-20,12:00:00,,53.0,50.0,0.52,1.0,11.0
373,22t,2018-11-20,13:00:00,,47.0,78.0,0.46,3.0,8.0
374,22t,2018-11-20,14:00:00,,46.0,,,,
375,22t,2018-11-20,15:00:00,,39.0,50.0,0.49,6.0,7.0
376,22t,2018-11-20,16:00:00,,34.0,67.0,0.74,23.0,8.0
377,22t,2018-11-20,17:00:00,,45.0,35.0,0.93,12.0,10.0
378,22t,2018-11-20,18:00:00,,55.0,14.0,1.25,21.0,10.0
379,22t,2018-11-20,19:00:00,,67.0,9.0,0.79,6.0,9.0
380,22t,2018-11-20,20:00:00,,50.0,7.0,0.79,7.0,9.0
381,22t,2018-11-20,21:00:00,,45.0,6.0,0.88,12.0,8.0
382,22t,2018-11-20,22:00:00,,52.0,6.0,0.85,11.0,8.0
383,22t,2018-11-20,23:00:00,,56.0,6.0,0.86,11.0,8.0
384,24t,2018-11-20,00:00:00,39.0,267.0,1.0,0.47,2.0,1.0
385,24t,2018-11-20,01:00:00,35.0,221.0,1.0,0.37,2.0,1.0
386,24t,2018-11-20,02:00:00,31.0,116.0,2.0,0.35,3.0,1.0
387,24t,2018-11-20,03:00:00,30.0,118.0,1.0,0.49,2.0,1.0
388,24t,2018-11-20,04:00:00,31.0,190.0,1.0,0.59,5.0,2.0
389,24t,2018-11-20,05:00:00,36.0,222.0,1.0,0.66,6.0,2.0
390,24t,2018-11-20,06:00:00,42.0,272.0,1.0,0.81,8.0,2.0
391,24t,2018-11-20,07:00:00,54.0,294.0,2.0,1.15,17.0,3.0
392,24t,2018-11-20,08:00:00,69.0,508.0,2.0,0.81,22.0,2.0
