,station,date,time,PM25,PM10,O3,CO,NO2,SO2
209,14t,2018-12-14,17:00:00,27.0,75.0,,,,
210,14t,2018-12-14,18:00:00,22.0,73.0,,,,
211,14t,2018-12-14,19:00:00,25.0,93.0,,,,
212,14t,2018-12-14,20:00:00,35.0,75.0,18.0,,,
213,14t,2018-12-14,21:00:00,47.0,80.0,18.0,,,
214,14t,2018-12-14,22:00:00,51.0,89.0,,,,
215,14t,2018-12-14,23:00:00,46.0,50.0,,0.53,,
216,16t,2018-12-14,00:00:00,,,,,,
217,16t,2018-12-14,01:00:00,,,,,,
218,16t,2018-12-14,02:00:00,,,,,,
219,16t,2018-12-14,03:00:00,,,,,,
220,16t,2018-12-14,04:00:00,,,,,,
221,16t,2018-12-14,05:00:00,,,,,,
222,16t,2018-12-14,06:00:00,,,,,,
223,16t,2018-12-14,07:00:00,,,,,,
224,16t,2018-12-14,08:00:00,,,,,,
225,16t,2018-12-14,09:00:00,,,,,,
226,16t,2018-12-14,10:00:00,,,,,,
227,16t,2018-12-14,11:00:00,,,,,,
228,16t,2018-12-14,12:00:00,,,,,,
229,16t,2018-12-14,13:00:00,,,,,,
230,16t,2018-12-14,14:00:00,,,,,,
231,16t,2018-12-14,15:00:00,,,,,,
232,16t,2018-12-14,16:00:00,,,,,,
233,16t,2018-12-14,17:00:00,,,,,,
234,16t,2018-12-14,18:00:00,,,,,,
235,16t,2018-12-14,19:00:00,,,,,,
236,16t,2018-12-14,20:00:00,,,,,,
237,16t,2018-12-14,21:00:00,,,,,,
238,16t,2018-12-14,22:00:00,,,,,,
239,16t,2018-12-14,23:00:00,,,,,,
240,17t,2018-12-14,00:00:00,23.0,26.0,9.0,,,
241,17t,2018-12-14,01:00:00,24.0,27.0,5.0,,,
242,17t,2018-12-14,02:00:00,30.0,35.0,14.0,,,
243,17t,2018-12-14,03:00:00,29.0,32.0,23.0,,,
244,17t,2018-12-14,04:00:00,28.0,35.0,4.0,,,
245,17t,2018-12-14,05:00:00,31.0,43.0,4.0,,,
246,17t,2018-12-14,06:00:00,34.0,37.0,5.0,,,
247,17t,2018-12-14,07:00:00,28.0,31.0,10.0,,,
248,17t,2018-12-14,08:00:00,30.0,37.0,17.0,,,
249,17t,2018-12-14,09:00:00,27.0,36.0,31.0,,,
250,17t,2018-12-14,10:00:00,14.0,19.0,41.0,,,
251,17t,2018-12-14,11:00:00,17.0,24.0,56.0,,,
252,17t,2018-12-14,12:00:00,13.0,25.0,,,,
253,17t,2018-12-14,13:00:00,11.0,26.0,63.0,,,
254,17t,2018-12-14,14:00:00,9.0,25.0,62.0,,,
255,17t,2018-12-14,15:00:00,9.0,24.0,56.0,,,
256,17t,2018-12-14,16:00:00,10.0,22.0,49.0,,,
257,17t,2018-12-14,17:00:00,14.0,23.0,54.0,,,
258,17t,2018-12-14,18:00:00,20.0,25.0,52.0,,,
259,17t,2018-12-14,19:00:00,23.0,27.0,38.0,,,
260,17t,2018-12-14,20:00:00,20.0,23.0,33.0,,,
261,17t,2018-12-14,21:00:00,24.0,31.0,14.0,,,
262,17t,2018-12-14,22:00:00,23.0,31.0,12.0,,,
263,17t,2018-12-14,23:00:00,25.0,38.0,9.0,,,
264,18t,2018-12-14,00:00:00,19.0,59.0,13.0,0.37,12.0,1.0
265,18t,2018-12-14,01:00:00,17.0,50.0,15.0,0.35,10.0,1.0
266,18t,2018-12-14,02:00:00,8.0,46.0,20.0,0.35,6.0,1.0
267,18t,2018-12-14,03:00:00,15.0,43.0,25.0,0.33,2.0,1.0
268,18t,2018-12-14,04:00:00,15.0,39.0,18.0,0.38,5.0,1.0
269,18t,2018-12-14,05:00:00,14.0,46.0,2.0,0.55,26.0,2.0
270,18t,2018-12-14,06:00:00,22.0,60.0,1.0,0.59,29.0,3.0
271,18t,2018-12-14,07:00:00,25.0,67.0,4.0,0.74,26.0,3.0
272,18t,2018-12-14,08:00:00,22.0,69.0,15.0,0.47,10.0,1.0
273,18t,2018-12-14,09:00:00,9.0,53.0,22.0,0.38,3.0,1.0
274,18t,2018-12-14,10:00:00,3.0,34.0,28.0,0.4,5.0,1.0
275,18t,2018-12-14,11:00:00,,28.0,37.0,0.46,4.0,1.0
276,18t,2018-12-14,12:00:00,,27.0,46.0,0.43,,
277,18t,2018-12-14,13:00:00,,26.0,51.0,0.33,,
278,18t,2018-12-14,14:00:00,8.0,26.0,51.0,0.31,,1.0
279,18t,2018-12-14,15:00:00,9.0,25.0,52.0,0.36,,1.0
280,18t,2018-12-14,16:00:00,8.0,32.0,44.0,0.44,7.0,1.0
281,18t,2018-12-14,17:00:00,8.0,35.0,37.0,0.47,12.0,1.0
282,18t,2018-12-14,18:00:00,10.0,39.0,42.0,0.53,19.0,2.0
283,18t,2018-12-14,19:00:00,18.0,65.0,35.0,0.6,27.0,2.0
284,18t,2018-12-14,20:00:00,23.0,73.0,18.0,0.79,44.0,3.0
285,18t,2018-12-14,21:00:00,25.0,78.0,6.0,0.8,54.0,4.0
286,18t,2018-12-14,22:00:00,27.0,77.0,4.0,0.72,53.0,8.0
287,18t,2018-12-14,23:00:00,27.0,77.0,,,,
288,19t,2018-12-14,00:00:00,29.0,54.0,35.0,0.96,15.0,3.0
289,19t,2018-12-14,01:00:00,21.0,38.0,36.0,1.14,12.0,2.0
290,19t,2018-12-14,02:00:00,21.0,38.0,32.0,1.24,11.0,2.0
291,19t,2018-12-14,03:00:00,19.0,36.0,31.0,0.92,11.0,3.0
292,19t,2018-12-14,04:00:00,19.0,34.0,25.0,1.04,13.0,6.0
293,19t,2018-12-14,05:00:00,19.0,33.0,20.0,1.33,18.0,7.0
294,19t,2018-12-14,06:00:00,23.0,42.0,6.0,1.23,32.0,8.0
295,19t,2018-12-14,07:00:00,27.0,49.0,14.0,1.28,24.0,5.0
296,19t,2018-12-14,08:00:00,24.0,48.0,22.0,,,
297,19t,2018-12-14,09:00:00,16.0,48.0,,,,
298,19t,2018-12-14,10:00:00,15.0,31.0,,,,
299,19t,2018-12-14,11:00:00,13.0,36.0,,1.0,11.0,7.0
300,19t,2018-12-14,12:00:00,14.0,31.0,57.0,0.99,9.0,8.0
301,19t,2018-12-14,13:00:00,15.0,32.0,62.0,0.94,8.0,8.0
302,19t,2018-12-14,14:00:00,14.0,33.0,62.0,0.96,10.0,7.0
303,19t,2018-12-14,15:00:00,14.0,31.0,62.0,0.93,11.0,7.0
304,19t,2018-12-14,16:00:00,16.0,30.0,54.0,0.95,16.0,5.0
305,19t,2018-12-14,17:00:00,20.0,36.0,43.0,1.16,22.0,1.0
306,19t,2018-12-14,18:00:00,20.0,49.0,29.0,1.31,33.0,2.0
307,19t,2018-12-14,19:00:00,30.0,68.0,22.0,1.48,47.0,7.0
308,19t,2018-12-14,20:00:00,37.0,83.0,14.0,1.55,56.0,10.0
309,19t,2018-12-14,21:00:00,36.0,89.0,12.0,1.57,57.0,10.0
310,19t,2018-12-14,22:00:00,38.0,91.0,4.0,1.63,59.0,11.0
311,19t,2018-12-14,23:00:00,41.0,90.0,12.0,1.45,50.0,8.0
312,20t,2018-12-14,00:00:00,23.0,43.0,4.0,,,4.0
313,20t,2018-12-14,01:00:00,22.0,43.0,10.0,,,4.0
314,20t,2018-12-14,02:00:00,22.0,39.0,12.0,,,4.0
315,20t,2018-12-14,03:00:00,23.0,39.0,13.0,,,3.0
316,20t,2018-12-14,04:00:00,23.0,38.0,13.0,,,3.0
317,20t,2018-12-14,05:00:00,21.0,34.0,14.0,,,2.0
318,20t,2018-12-14,06:00:00,19.0,31.0,12.0,,,2.0
319,20t,2018-12-14,07:00:00,17.0,26.0,13.0,,,2.0
320,20t,2018-12-14,08:00:00,16.0,25.0,16.0,,,3.0
321,20t,2018-12-14,09:00:00,15.0,26.0,23.0,,,3.0
322,20t,2018-12-14,10:00:00,16.0,25.0,29.0,,,3.0
323,20t,2018-12-14,11:00:00,16.0,25.0,39.0,,,3.0
324,20t,2018-12-14,12:00:00,16.0,24.0,49.0,,,3.0
325,20t,2018-12-14,13:00:00,16.0,23.0,52.0,,,3.0
326,20t,2018-12-14,14:00:00,14.0,25.0,64.0,,,3.0
327,20t,2018-12-14,15:00:00,13.0,22.0,66.0,,,2.0
328,20t,2018-12-14,16:00:00,13.0,21.0,69.0,,,2.0
329,20t,2018-12-14,17:00:00,14.0,25.0,66.0,,,3.0
330,20t,2018-12-14,18:00:00,18.0,27.0,51.0,,,2.0
331,20t,2018-12-14,19:00:00,26.0,35.0,33.0,,,2.0
332,20t,2018-12-14,20:00:00,33.0,41.0,31.0,,,2.0
333,20t,2018-12-14,21:00:00,32.0,39.0,21.0,,,3.0
334,20t,2018-12-14,22:00:00,32.0,41.0,12.0,,,3.0
335,20t,2018-12-14,23:00:00,32.0,45.0,19.0,,,3.0
336,21t,2018-12-14,00:00:00,35.0,80.0,27.0,1.01,21.0,2.0
337,21t,2018-12-14,01:00:00,32.0,68.0,33.0,0.93,10.0,2.0
338,21t,2018-12-14,02:00:00,27.0,46.0,33.0,0.91,6.0,2.0
339,21t,2018-12-14,03:00:00,25.0,47.0,26.0,0.9,10.0,2.0
340,21t,2018-12-14,04:00:00,22.0,46.0,26.0,0.87,9.0,1.0
341,21t,2018-12-14,05:00:00,18.0,42.0,22.0,0.93,8.0,1.0
342,21t,2018-12-14,06:00:00,15.0,47.0,21.0,0.91,7.0,1.0
343,21t,2018-12-14,07:00:00,13.0,30.0,20.0,0.93,6.0,1.0
344,21t,2018-12-14,08:00:00,10.0,24.0,20.0,0.96,7.0,1.0
345,21t,2018-12-14,09:00:00,9.0,31.0,22.0,0.96,8.0,2.0
346,21t,2018-12-14,10:00:00,8.0,33.0,27.0,0.95,7.0,1.0
347,21t,2018-12-14,11:00:00,7.0,32.0,38.0,0.94,6.0,1.0
348,21t,2018-12-14,12:00:00,6.0,32.0,47.0,0.93,5.0,1.0
349,21t,2018-12-14,13:00:00,6.0,18.0,54.0,0.94,6.0,1.0
350,21t,2018-12-14,14:00:00,7.0,32.0,58.0,0.94,9.0,1.0
351,21t,2018-12-14,15:00:00,8.0,37.0,63.0,0.94,7.0,1.0
352,21t,2018-12-14,16:00:00,9.0,37.0,61.0,0.96,5.0,1.0
353,21t,2018-12-14,17:00:00,15.0,43.0,46.0,1.25,12.0,2.0
354,21t,2018-12-14,18:00:00,33.0,102.0,29.0,1.32,21.0,3.0
355,21t,2018-12-14,19:00:00,37.0,100.0,25.0,1.34,21.0,4.0
356,21t,2018-12-14,20:00:00,36.0,96.0,29.0,1.12,14.0,3.0
357,21t,2018-12-14,21:00:00,31.0,94.0,26.0,1.12,15.0,3.0
358,21t,2018-12-14,22:00:00,29.0,103.0,,,,
359,21t,2018-12-14,23:00:00,31.0,108.0,19.0,1.18,20.0,2.0
360,22t,2018-12-14,00:00:00,,60.0,5.0,0.76,101.0,
361,22t,2018-12-14,01:00:00,,65.0,6.0,0.67,95.0,
362,22t,2018-12-14,02:00:00,,57.0,7.0,0.7,92.0,
363,22t,2018-12-14,03:00:00,,64.0,7.0,0.66,86.0,
364,22t,2018-12-14,04:00:00,,63.0,10.0,0.58,68.0,
365,22t,2018-12-14,05:00:00,,49.0,15.0,0.57,46.0,
366,22t,2018-12-14,06:00:00,,40.0,11.0,0.59,49.0,
367,22t,2018-12-14,07:00:00,,40.0,12.0,0.62,47.0,
368,22t,2018-12-14,08:00:00,,41.0,15.0,0.65,42.0,
369,22t,2018-12-14,09:00:00,,,,,,
370,22t,2018-12-14,10:00:00,,,,,,
371,22t,2018-12-14,11:00:00,,52.0,,,,
372,22t,2018-12-14,12:00:00,,57.0,32.0,0.65,25.0,11.0
373,22t,2018-12-14,13:00:00,,59.0,32.0,0.65,25.0,11.0
374,22t,2018-12-14,14:00:00,,50.0,32.0,0.65,25.0,11.0
375,22t,2018-12-14,15:00:00,,41.0,32.0,0.65,25.0,11.0
376,22t,2018-12-14,16:00:00,,40.0,32.0,0.65,25.0,11.0
377,22t,2018-12-14,17:00:00,,37.0,32.0,0.65,25.0,11.0
378,22t,2018-12-14,18:00:00,,32.0,32.0,0.65,25.0,11.0
379,22t,2018-12-14,19:00:00,,43.0,,,,
380,22t,2018-12-14,20:00:00,,47.0,32.0,0.65,25.0,11.0
381,22t,2018-12-14,21:00:00,,42.0,32.0,0.65,25.0,11.0
382,22t,2018-12-14,22:00:00,,51.0,32.0,0.65,25.0,11.0
383,22t,2018-12-14,23:00:00,,65.0,32.0,0.65,25.0,11.0
384,24t,2018-12-14,00:00:00,32.0,69.0,32.0,0.47,19.0,1.0
385,24t,2018-12-14,01:00:00,29.0,70.0,32.0,0.47,13.0,1.0
386,24t,2018-12-14,02:00:00,25.0,69.0,28.0,0.46,12.0,1.0
387,24t,2018-12-14,03:00:00,23.0,62.0,28.0,0.48,11.0,
388,24t,2018-12-14,04:00:00,22.0,86.0,27.0,0.46,8.0,
389,24t,2018-12-14,05:00:00,20.0,136.0,24.0,0.48,9.0,
390,24t,2018-12-14,06:00:00,17.0,95.0,19.0,0.51,13.0,1.0
391,24t,2018-12-14,07:00:00,17.0,86.0,17.0,0.65,16.0,1.0
392,24t,2018-12-14,08:00:00,17.0,126.0,21.0,0.54,14.0,
393,24t,2018-12-14,09:00:00,16.0,85.0,22.0,0.54,18.0,
394,24t,2018-12-14,10:00:00,15.0,96.0,29.0,0.49,17.0,
395,24t,2018-12-14,11:00:00,16.0,81.0,34.0,0.5,19.0,
396,24t,2018-12-14,12:00:00,15.0,72.0,37.0,0.49,21.0,
397,24t,2018-12-14,13:00:00,15.0,82.0,41.0,0.51,23.0,
