,station,date,time,PM25,PM10,O3,CO,NO2,SO2
52,05t,2019-03-28,04:00:00,10.0,29.0,,,,
53,05t,2019-03-28,05:00:00,10.0,30.0,8.0,,22.0,1.0
54,05t,2019-03-28,06:00:00,14.0,33.0,6.0,0.09,29.0,
55,05t,2019-03-28,07:00:00,18.0,48.0,9.0,0.16,19.0,
56,05t,2019-03-28,08:00:00,13.0,37.0,17.0,0.03,10.0,
57,05t,2019-03-28,09:00:00,14.0,38.0,22.0,,7.0,
58,05t,2019-03-28,10:00:00,14.0,32.0,28.0,,8.0,
59,05t,2019-03-28,11:00:00,13.0,34.0,33.0,,2.0,
60,05t,2019-03-28,12:00:00,19.0,27.0,39.0,,2.0,
61,05t,2019-03-28,13:00:00,17.0,33.0,42.0,,2.0,
62,05t,2019-03-28,14:00:00,17.0,32.0,43.0,,1.0,
63,05t,2019-03-28,15:00:00,14.0,31.0,41.0,,3.0,
64,05t,2019-03-28,16:00:00,14.0,36.0,35.0,0.02,6.0,
65,05t,2019-03-28,17:00:00,17.0,37.0,29.0,0.07,8.0,
66,05t,2019-03-28,18:00:00,20.0,33.0,25.0,0.02,6.0,
67,05t,2019-03-28,19:00:00,17.0,35.0,23.0,,5.0,
68,05t,2019-03-28,20:00:00,14.0,31.0,24.0,,3.0,
69,05t,2019-03-28,21:00:00,14.0,35.0,20.0,,2.0,
70,05t,2019-03-28,22:00:00,13.0,28.0,19.0,,2.0,
71,05t,2019-03-28,23:00:00,10.0,26.0,22.0,,1.0,
72,08t,2019-03-28,00:00:00,23.0,39.0,23.0,0.11,8.0,
73,08t,2019-03-28,01:00:00,21.0,37.0,16.0,0.13,13.0,
74,08t,2019-03-28,02:00:00,21.0,39.0,15.0,0.13,13.0,
75,08t,2019-03-28,03:00:00,21.0,44.0,13.0,0.14,15.0,
76,08t,2019-03-28,04:00:00,32.0,45.0,,,,
77,08t,2019-03-28,05:00:00,23.0,40.0,12.0,0.17,15.0,
78,08t,2019-03-28,06:00:00,25.0,41.0,7.0,0.25,22.0,
79,08t,2019-03-28,07:00:00,24.0,47.0,10.0,0.27,22.0,1.0
80,08t,2019-03-28,08:00:00,25.0,45.0,21.0,0.12,9.0,
81,08t,2019-03-28,09:00:00,20.0,46.0,27.0,0.1,5.0,
82,08t,2019-03-28,10:00:00,24.0,61.0,31.0,0.11,7.0,
83,08t,2019-03-28,11:00:00,21.0,65.0,45.0,0.14,7.0,
84,08t,2019-03-28,12:00:00,25.0,73.0,51.0,0.17,7.0,
85,08t,2019-03-28,13:00:00,21.0,50.0,47.0,0.14,6.0,
86,08t,2019-03-28,14:00:00,28.0,69.0,43.0,0.15,9.0,
87,08t,2019-03-28,15:00:00,24.0,64.0,42.0,0.14,9.0,
88,08t,2019-03-28,16:00:00,24.0,60.0,39.0,0.13,8.0,
89,08t,2019-03-28,17:00:00,26.0,45.0,20.0,0.15,19.0,
90,08t,2019-03-28,18:00:00,24.0,48.0,23.0,0.17,15.0,
91,08t,2019-03-28,19:00:00,26.0,44.0,26.0,0.11,10.0,
92,08t,2019-03-28,20:00:00,25.0,48.0,22.0,0.11,12.0,
93,08t,2019-03-28,21:00:00,20.0,40.0,17.0,0.12,15.0,
94,08t,2019-03-28,22:00:00,22.0,47.0,16.0,0.09,17.0,
95,08t,2019-03-28,23:00:00,23.0,42.0,20.0,0.11,12.0,
96,10t,2019-03-28,00:00:00,11.0,24.0,16.0,,6.0,
97,10t,2019-03-28,01:00:00,,,16.0,,6.0,
98,10t,2019-03-28,02:00:00,18.0,,14.0,,,
99,10t,2019-03-28,03:00:00,9.0,,,,7.0,
100,10t,2019-03-28,04:00:00,6.0,,13.0,,9.0,
101,10t,2019-03-28,05:00:00,4.0,,8.0,,15.0,
102,10t,2019-03-28,06:00:00,7.0,,6.0,,19.0,
103,10t,2019-03-28,07:00:00,11.0,,5.0,,21.0,
104,10t,2019-03-28,08:00:00,15.0,,9.0,,17.0,
105,10t,2019-03-28,09:00:00,16.0,,17.0,,11.0,
106,10t,2019-03-28,10:00:00,15.0,,27.0,,9.0,
107,10t,2019-03-28,11:00:00,16.0,,37.0,,10.0,
108,10t,2019-03-28,12:00:00,19.0,,52.0,,9.0,
109,10t,2019-03-28,13:00:00,21.0,38.0,63.0,,9.0,
110,10t,2019-03-28,14:00:00,21.0,48.0,56.0,,10.0,
111,10t,2019-03-28,15:00:00,22.0,40.0,49.0,,11.0,
112,10t,2019-03-28,16:00:00,25.0,39.0,40.0,,12.0,
113,10t,2019-03-28,17:00:00,23.0,32.0,24.0,,17.0,
114,10t,2019-03-28,18:00:00,30.0,39.0,18.0,,17.0,
115,10t,2019-03-28,19:00:00,36.0,32.0,17.0,,13.0,
116,10t,2019-03-28,20:00:00,26.0,30.0,15.0,,10.0,
117,10t,2019-03-28,21:00:00,18.0,28.0,15.0,,10.0,
118,10t,2019-03-28,22:00:00,11.0,31.0,16.0,,8.0,
119,10t,2019-03-28,23:00:00,10.0,30.0,16.0,,8.0,
120,11t,2019-03-28,00:00:00,15.0,,19.0,,,1.0
121,11t,2019-03-28,01:00:00,12.0,,16.0,,,2.0
122,11t,2019-03-28,02:00:00,12.0,,16.0,,,2.0
123,11t,2019-03-28,03:00:00,14.0,,15.0,,,2.0
124,11t,2019-03-28,04:00:00,15.0,,14.0,,,2.0
125,11t,2019-03-28,05:00:00,16.0,,10.0,,,2.0
126,11t,2019-03-28,06:00:00,18.0,,7.0,,,2.0
127,11t,2019-03-28,07:00:00,19.0,,7.0,,,2.0
128,11t,2019-03-28,08:00:00,23.0,,11.0,,,2.0
129,11t,2019-03-28,09:00:00,27.0,,17.0,,,2.0
130,11t,2019-03-28,10:00:00,25.0,,28.0,,,2.0
131,11t,2019-03-28,11:00:00,25.0,,43.0,,,2.0
132,11t,2019-03-28,12:00:00,24.0,,58.0,,,3.0
133,11t,2019-03-28,13:00:00,23.0,,52.0,,,3.0
134,11t,2019-03-28,14:00:00,24.0,,37.0,,,3.0
135,11t,2019-03-28,15:00:00,25.0,,43.0,,,3.0
136,11t,2019-03-28,16:00:00,23.0,,24.0,,,3.0
137,11t,2019-03-28,17:00:00,17.0,,16.0,,,3.0
138,11t,2019-03-28,18:00:00,18.0,,10.0,,,4.0
139,11t,2019-03-28,19:00:00,19.0,,16.0,,,2.0
140,11t,2019-03-28,20:00:00,20.0,,14.0,,,2.0
141,11t,2019-03-28,21:00:00,20.0,,11.0,,,2.0
142,11t,2019-03-28,22:00:00,18.0,,15.0,,,2.0
143,11t,2019-03-28,23:00:00,16.0,,16.0,,,1.0
144,12t,2019-03-28,00:00:00,,,,,,
145,12t,2019-03-28,01:00:00,,,,,,
146,12t,2019-03-28,02:00:00,,,,,,
147,12t,2019-03-28,03:00:00,,,,,,
148,12t,2019-03-28,04:00:00,,,,,,
149,12t,2019-03-28,05:00:00,,,,,,
150,12t,2019-03-28,06:00:00,,,,,,
151,12t,2019-03-28,07:00:00,,,,,,
152,12t,2019-03-28,08:00:00,,,,,,
153,12t,2019-03-28,09:00:00,,,,,,
154,12t,2019-03-28,10:00:00,,,,,,
155,12t,2019-03-28,11:00:00,,,,,,
156,12t,2019-03-28,12:00:00,,,,,,
157,12t,2019-03-28,13:00:00,,,,,,
158,12t,2019-03-28,14:00:00,,,,,,
159,12t,2019-03-28,15:00:00,,,,,,
160,12t,2019-03-28,16:00:00,,,,,,
161,12t,2019-03-28,17:00:00,,,,,,
162,12t,2019-03-28,18:00:00,,,,,,
163,12t,2019-03-28,19:00:00,,,,,,
164,12t,2019-03-28,20:00:00,,,,,,
165,12t,2019-03-28,21:00:00,,,,,,
166,12t,2019-03-28,22:00:00,,,,,,
167,12t,2019-03-28,23:00:00,,,,,,
168,13t,2019-03-28,00:00:00,16.0,,,,,
169,13t,2019-03-28,01:00:00,15.0,,,,,
170,13t,2019-03-28,02:00:00,16.0,,,,,
171,13t,2019-03-28,03:00:00,16.0,,,,,
172,13t,2019-03-28,04:00:00,16.0,,,,,
173,13t,2019-03-28,05:00:00,21.0,,,,,
174,13t,2019-03-28,06:00:00,29.0,,,,,
175,13t,2019-03-28,07:00:00,34.0,,,,,
176,13t,2019-03-28,08:00:00,,,,,,
177,13t,2019-03-28,09:00:00,25.0,,,,,
178,13t,2019-03-28,10:00:00,26.0,,,,,
179,13t,2019-03-28,11:00:00,31.0,,,,,
180,13t,2019-03-28,12:00:00,,,,,,
181,13t,2019-03-28,13:00:00,,,,,,
182,13t,2019-03-28,14:00:00,,,,,,
183,13t,2019-03-28,15:00:00,,,,,,
184,13t,2019-03-28,16:00:00,,,,,,
185,13t,2019-03-28,17:00:00,,,,,,
186,13t,2019-03-28,18:00:00,,,,,,
187,13t,2019-03-28,19:00:00,,,,,,
188,13t,2019-03-28,20:00:00,,,,,,
189,13t,2019-03-28,21:00:00,,,,,,
190,13t,2019-03-28,22:00:00,,,,,,
191,13t,2019-03-28,23:00:00,,,,,,
192,14t,2019-03-28,00:00:00,6.0,22.0,,,,
193,14t,2019-03-28,01:00:00,14.0,26.0,27.0,0.42,11.0,3.0
194,14t,2019-03-28,02:00:00,22.0,26.0,23.0,0.42,12.0,3.0
195,14t,2019-03-28,03:00:00,19.0,22.0,17.0,0.53,20.0,5.0
196,14t,2019-03-28,04:00:00,30.0,49.0,13.0,0.66,25.0,8.0
197,14t,2019-03-28,05:00:00,31.0,58.0,15.0,0.72,20.0,6.0
198,14t,2019-03-28,06:00:00,26.0,50.0,12.0,0.72,22.0,5.0
199,14t,2019-03-28,07:00:00,30.0,50.0,14.0,1.04,25.0,7.0
200,14t,2019-03-28,08:00:00,38.0,78.0,20.0,0.85,25.0,8.0
201,14t,2019-03-28,09:00:00,46.0,66.0,29.0,0.68,25.0,8.0
202,14t,2019-03-28,10:00:00,48.0,66.0,50.0,0.56,20.0,6.0
203,14t,2019-03-28,11:00:00,38.0,40.0,59.0,0.54,21.0,4.0
204,14t,2019-03-28,12:00:00,32.0,38.0,68.0,0.51,17.0,3.0
205,14t,2019-03-28,13:00:00,25.0,27.0,65.0,0.5,23.0,3.0
206,14t,2019-03-28,14:00:00,15.0,31.0,57.0,0.6,30.0,5.0
207,14t,2019-03-28,15:00:00,17.0,47.0,52.0,0.6,26.0,4.0
208,14t,2019-03-28,16:00:00,23.0,45.0,43.0,0.66,26.0,4.0
209,14t,2019-03-28,17:00:00,33.0,60.0,28.0,0.85,26.0,3.0
210,14t,2019-03-28,18:00:00,38.0,72.0,32.0,0.72,19.0,3.0
211,14t,2019-03-28,19:00:00,32.0,47.0,31.0,0.67,15.0,3.0
212,14t,2019-03-28,20:00:00,28.0,46.0,29.0,0.77,17.0,3.0
213,14t,2019-03-28,21:00:00,16.0,34.0,29.0,0.61,15.0,3.0
214,14t,2019-03-28,22:00:00,7.0,26.0,24.0,0.59,15.0,3.0
215,14t,2019-03-28,23:00:00,8.0,33.0,,,,
216,16t,2019-03-28,00:00:00,,,,,,
217,16t,2019-03-28,01:00:00,,,,,,
218,16t,2019-03-28,02:00:00,,,,,,
219,16t,2019-03-28,03:00:00,,,,,,
220,16t,2019-03-28,04:00:00,,,,,,
221,16t,2019-03-28,05:00:00,,,,,,
222,16t,2019-03-28,06:00:00,,,,,,
223,16t,2019-03-28,07:00:00,,,,,,
224,16t,2019-03-28,08:00:00,,,,,,
225,16t,2019-03-28,09:00:00,,,,,,
226,16t,2019-03-28,10:00:00,,,,,,
227,16t,2019-03-28,11:00:00,,,,,,
228,16t,2019-03-28,12:00:00,,,,,,
229,16t,2019-03-28,13:00:00,,,,,,
230,16t,2019-03-28,14:00:00,,,,,,
231,16t,2019-03-28,15:00:00,,,,,,
232,16t,2019-03-28,16:00:00,,,,,,
233,16t,2019-03-28,17:00:00,,,,,,
234,16t,2019-03-28,18:00:00,,,,,,
235,16t,2019-03-28,19:00:00,,,,,,
236,16t,2019-03-28,20:00:00,,,,,,
237,16t,2019-03-28,21:00:00,,,,,,
238,16t,2019-03-28,22:00:00,,,,,,
239,16t,2019-03-28,23:00:00,,,,,,
240,17t,2019-03-28,00:00:00,16.0,,,,,
241,17t,2019-03-28,01:00:00,15.0,,,,,
242,17t,2019-03-28,02:00:00,14.0,,,,,
243,17t,2019-03-28,03:00:00,16.0,,,,,
244,17t,2019-03-28,04:00:00,21.0,,,,,
245,17t,2019-03-28,05:00:00,19.0,,,,,
246,17t,2019-03-28,06:00:00,25.0,,,,,
247,17t,2019-03-28,07:00:00,26.0,,,,,
248,17t,2019-03-28,08:00:00,18.0,,,,,
249,17t,2019-03-28,09:00:00,15.0,,,,,
250,17t,2019-03-28,10:00:00,19.0,,,,,
251,17t,2019-03-28,11:00:00,26.0,,,,,
252,17t,2019-03-28,12:00:00,38.0,,,,,
253,17t,2019-03-28,13:00:00,41.0,,,,,
254,17t,2019-03-28,14:00:00,51.0,,,,,
255,17t,2019-03-28,15:00:00,,,,,,
256,17t,2019-03-28,16:00:00,,,,,,
257,17t,2019-03-28,17:00:00,,,,,,
258,17t,2019-03-28,18:00:00,,,,,,
259,17t,2019-03-28,19:00:00,,,,,,
260,17t,2019-03-28,20:00:00,,,,,,
261,17t,2019-03-28,21:00:00,,,,,,
262,17t,2019-03-28,22:00:00,,,,,,
263,17t,2019-03-28,23:00:00,,,,,,
264,18t,2019-03-28,00:00:00,22.0,33.0,24.0,,8.0,2.0
265,18t,2019-03-28,01:00:00,25.0,36.0,28.0,,3.0,
266,18t,2019-03-28,02:00:00,18.0,37.0,,,,
267,18t,2019-03-28,03:00:00,15.0,31.0,27.0,,5.0,1.0
268,18t,2019-03-28,04:00:00,18.0,33.0,20.0,0.02,11.0,3.0
269,18t,2019-03-28,05:00:00,24.0,37.0,25.0,,6.0,
270,18t,2019-03-28,06:00:00,18.0,29.0,19.0,,10.0,1.0
271,18t,2019-03-28,07:00:00,20.0,37.0,20.0,,11.0,2.0
272,18t,2019-03-28,08:00:00,23.0,33.0,27.0,,5.0,1.0
273,18t,2019-03-28,09:00:00,16.0,33.0,33.0,,4.0,
274,18t,2019-03-28,10:00:00,19.0,30.0,32.0,,,
275,18t,2019-03-28,11:00:00,25.0,37.0,39.0,,,
276,18t,2019-03-28,12:00:00,21.0,32.0,35.0,,,
277,18t,2019-03-28,13:00:00,26.0,36.0,,0.36,3.0,3.0
278,18t,2019-03-28,14:00:00,19.0,33.0,29.0,,,
279,18t,2019-03-28,15:00:00,23.0,32.0,39.0,,,
280,18t,2019-03-28,16:00:00,6.0,29.0,33.0,0.59,11.0,6.0
281,18t,2019-03-28,17:00:00,18.0,37.0,28.0,0.2,13.0,
282,18t,2019-03-28,18:00:00,29.0,41.0,29.0,0.13,8.0,
283,18t,2019-03-28,19:00:00,25.0,38.0,32.0,0.06,4.0,
284,18t,2019-03-28,20:00:00,14.0,34.0,30.0,0.06,4.0,
285,18t,2019-03-28,21:00:00,19.0,31.0,29.0,0.05,5.0,1.0
286,18t,2019-03-28,22:00:00,24.0,31.0,29.0,0.04,3.0,
287,18t,2019-03-28,23:00:00,23.0,32.0,27.0,0.04,5.0,1.0
288,19t,2019-03-28,00:00:00,16.0,30.0,22.0,0.44,14.0,5.0
289,19t,2019-03-28,01:00:00,20.0,35.0,23.0,0.38,10.0,5.0
290,19t,2019-03-28,02:00:00,18.0,28.0,24.0,0.36,8.0,5.0
291,19t,2019-03-28,03:00:00,15.0,31.0,23.0,0.36,9.0,5.0
292,19t,2019-03-28,04:00:00,17.0,30.0,18.0,0.54,12.0,6.0
293,19t,2019-03-28,05:00:00,20.0,28.0,20.0,0.68,19.0,6.0
294,19t,2019-03-28,06:00:00,22.0,38.0,6.0,0.79,34.0,7.0
295,19t,2019-03-28,07:00:00,25.0,49.0,17.0,0.94,28.0,6.0
296,19t,2019-03-28,08:00:00,20.0,38.0,12.0,0.82,30.0,6.0
297,19t,2019-03-28,09:00:00,31.0,49.0,21.0,0.52,29.0,6.0
298,19t,2019-03-28,10:00:00,23.0,43.0,30.0,0.41,15.0,6.0
299,19t,2019-03-28,11:00:00,19.0,32.0,28.0,0.52,14.0,6.0
300,19t,2019-03-28,12:00:00,18.0,35.0,36.0,0.63,13.0,5.0
301,19t,2019-03-28,13:00:00,18.0,32.0,34.0,0.66,14.0,6.0
302,19t,2019-03-28,14:00:00,17.0,29.0,36.0,0.56,14.0,6.0
303,19t,2019-03-28,15:00:00,19.0,35.0,35.0,0.58,13.0,6.0
304,19t,2019-03-28,16:00:00,19.0,36.0,35.0,0.66,11.0,5.0
305,19t,2019-03-28,17:00:00,17.0,31.0,30.0,0.67,12.0,5.0
306,19t,2019-03-28,18:00:00,20.0,36.0,29.0,0.69,13.0,5.0
307,19t,2019-03-28,19:00:00,18.0,37.0,24.0,0.82,13.0,6.0
308,19t,2019-03-28,20:00:00,20.0,33.0,26.0,0.85,12.0,6.0
309,19t,2019-03-28,21:00:00,20.0,32.0,25.0,,,
310,19t,2019-03-28,22:00:00,17.0,33.0,,0.79,12.0,5.0
311,19t,2019-03-28,23:00:00,17.0,33.0,26.0,0.7,11.0,5.0
312,20t,2019-03-28,00:00:00,13.0,28.0,20.0,0.5,5.0,
313,20t,2019-03-28,01:00:00,10.0,23.0,,,,
314,20t,2019-03-28,02:00:00,12.0,27.0,12.0,0.52,10.0,
315,20t,2019-03-28,03:00:00,12.0,29.0,8.0,0.54,13.0,
316,20t,2019-03-28,04:00:00,12.0,36.0,6.0,0.56,13.0,
317,20t,2019-03-28,05:00:00,14.0,24.0,3.0,0.58,18.0,
318,20t,2019-03-28,06:00:00,19.0,23.0,3.0,0.73,20.0,1.0
319,20t,2019-03-28,07:00:00,22.0,46.0,3.0,0.84,22.0,2.0
320,20t,2019-03-28,08:00:00,28.0,62.0,8.0,0.77,21.0,3.0
321,20t,2019-03-28,09:00:00,28.0,42.0,16.0,0.8,23.0,3.0
322,20t,2019-03-28,10:00:00,27.0,31.0,37.0,0.67,13.0,2.0
323,20t,2019-03-28,11:00:00,23.0,35.0,61.0,0.68,11.0,2.0
324,20t,2019-03-28,12:00:00,21.0,42.0,79.0,0.62,7.0,2.0
325,20t,2019-03-28,13:00:00,18.0,40.0,81.0,0.6,8.0,2.0
326,20t,2019-03-28,14:00:00,21.0,41.0,74.0,0.6,8.0,1.0
327,20t,2019-03-28,15:00:00,24.0,54.0,73.0,0.58,6.0,1.0
328,20t,2019-03-28,16:00:00,26.0,61.0,74.0,0.59,8.0,1.0
329,20t,2019-03-28,17:00:00,26.0,73.0,64.0,0.7,16.0,4.0
330,20t,2019-03-28,18:00:00,28.0,73.0,25.0,0.8,30.0,9.0
331,20t,2019-03-28,19:00:00,32.0,63.0,12.0,0.85,33.0,11.0
332,20t,2019-03-28,20:00:00,28.0,47.0,19.0,0.64,14.0,3.0
333,20t,2019-03-28,21:00:00,24.0,40.0,17.0,0.6,13.0,2.0
334,20t,2019-03-28,22:00:00,20.0,32.0,18.0,0.56,10.0,
335,20t,2019-03-28,23:00:00,17.0,23.0,22.0,0.54,7.0,
336,21t,2019-03-28,00:00:00,14.0,39.0,15.0,0.5,3.0,1.0
337,21t,2019-03-28,01:00:00,18.0,38.0,10.0,0.45,10.0,1.0
338,21t,2019-03-28,02:00:00,8.0,32.0,4.0,0.51,16.0,1.0
339,21t,2019-03-28,03:00:00,6.0,39.0,3.0,0.5,14.0,1.0
340,21t,2019-03-28,04:00:00,9.0,48.0,3.0,0.51,14.0,1.0
341,21t,2019-03-28,05:00:00,14.0,44.0,2.0,0.54,16.0,1.0
342,21t,2019-03-28,06:00:00,17.0,50.0,1.0,0.56,16.0,1.0
343,21t,2019-03-28,07:00:00,18.0,49.0,5.0,0.55,14.0,2.0
344,21t,2019-03-28,08:00:00,29.0,57.0,13.0,0.54,11.0,1.0
345,21t,2019-03-28,09:00:00,35.0,49.0,22.0,0.55,10.0,1.0
346,21t,2019-03-28,10:00:00,26.0,49.0,37.0,0.54,6.0,1.0
347,21t,2019-03-28,11:00:00,20.0,48.0,57.0,0.54,3.0,1.0
348,21t,2019-03-28,12:00:00,21.0,49.0,67.0,0.59,2.0,1.0
349,21t,2019-03-28,13:00:00,24.0,55.0,65.0,0.58,2.0,1.0
350,21t,2019-03-28,14:00:00,27.0,57.0,,,,
351,21t,2019-03-28,15:00:00,34.0,56.0,60.0,0.52,1.0,1.0
352,21t,2019-03-28,16:00:00,31.0,47.0,60.0,0.5,2.0,1.0
353,21t,2019-03-28,17:00:00,28.0,49.0,53.0,0.54,8.0,1.0
354,21t,2019-03-28,18:00:00,27.0,,44.0,0.68,16.0,1.0
355,21t,2019-03-28,19:00:00,35.0,102.0,31.0,0.75,24.0,3.0
356,21t,2019-03-28,20:00:00,35.0,,22.0,0.56,10.0,2.0
357,21t,2019-03-28,21:00:00,32.0,56.0,18.0,0.51,7.0,1.0
358,21t,2019-03-28,22:00:00,36.0,,18.0,0.46,5.0,1.0
359,21t,2019-03-28,23:00:00,26.0,,16.0,0.45,6.0,1.0
360,22t,2019-03-28,00:00:00,,,16.0,0.41,,2.0
361,22t,2019-03-28,01:00:00,,,14.0,0.41,,3.0
362,22t,2019-03-28,02:00:00,,,14.0,0.41,,2.0
363,22t,2019-03-28,03:00:00,,,14.0,0.41,,2.0
364,22t,2019-03-28,04:00:00,,,,,,
365,22t,2019-03-28,05:00:00,,,3.0,0.49,1.0,3.0
366,22t,2019-03-28,06:00:00,,,,0.66,4.0,3.0
367,22t,2019-03-28,07:00:00,,,,0.82,7.0,3.0
368,22t,2019-03-28,08:00:00,,,10.0,0.69,3.0,3.0
369,22t,2019-03-28,09:00:00,,,22.0,0.64,2.0,3.0
370,22t,2019-03-28,10:00:00,,,46.0,0.57,,3.0
371,22t,2019-03-28,11:00:00,,,71.0,0.58,,3.0
372,22t,2019-03-28,12:00:00,,,91.0,0.57,,4.0
373,22t,2019-03-28,13:00:00,,,75.0,0.5,,3.0
374,22t,2019-03-28,14:00:00,,91.0,78.0,0.5,,3.0
375,22t,2019-03-28,15:00:00,,60.0,,,,
376,22t,2019-03-28,16:00:00,,62.0,,,,
377,22t,2019-03-28,17:00:00,,71.0,,,,
378,22t,2019-03-28,18:00:00,,59.0,14.0,0.72,30.0,4.0
379,22t,2019-03-28,19:00:00,,56.0,19.0,0.57,14.0,3.0
380,22t,2019-03-28,20:00:00,,54.0,19.0,0.49,8.0,2.0
381,22t,2019-03-28,21:00:00,,57.0,17.0,0.49,8.0,3.0
382,22t,2019-03-28,22:00:00,,47.0,18.0,0.46,7.0,3.0
383,22t,2019-03-28,23:00:00,,46.0,15.0,0.45,7.0,3.0
384,24t,2019-03-28,00:00:00,26.0,69.0,6.0,0.07,11.0,
385,24t,2019-03-28,01:00:00,33.0,66.0,4.0,0.05,15.0,
386,24t,2019-03-28,02:00:00,26.0,79.0,5.0,0.02,13.0,
387,24t,2019-03-28,03:00:00,15.0,79.0,3.0,0.06,16.0,1.0
388,24t,2019-03-28,04:00:00,12.0,120.0,3.0,0.11,16.0,1.0
389,24t,2019-03-28,05:00:00,14.0,94.0,1.0,0.15,18.0,1.0
390,24t,2019-03-28,06:00:00,24.0,147.0,1.0,0.31,22.0,2.0
391,24t,2019-03-28,07:00:00,41.0,332.0,3.0,0.29,22.0,2.0
392,24t,2019-03-28,08:00:00,49.0,257.0,11.0,0.06,14.0,1.0
393,24t,2019-03-28,09:00:00,39.0,94.0,16.0,0.08,15.0,1.0
394,24t,2019-03-28,10:00:00,22.0,75.0,24.0,0.1,13.0,1.0
395,24t,2019-03-28,11:00:00,17.0,62.0,,,,
396,24t,2019-03-28,12:00:00,24.0,48.0,35.0,0.18,4.0,1.0
397,24t,2019-03-28,13:00:00,26.0,40.0,45.0,0.16,6.0,
398,24t,2019-03-28,14:00:00,27.0,54.0,55.0,0.17,5.0,
399,24t,2019-03-28,15:00:00,23.0,58.0,58.0,0.18,4.0,
400,24t,2019-03-28,16:00:00,22.0,61.0,56.0,0.21,10.0,
401,24t,2019-03-28,17:00:00,26.0,69.0,46.0,0.24,29.0,
402,24t,2019-03-28,18:00:00,22.0,66.0,43.0,0.29,23.0,
403,24t,2019-03-28,19:00:00,26.0,82.0,39.0,0.37,30.0,
404,24t,2019-03-28,20:00:00,31.0,113.0,28.0,0.25,20.0,
405,24t,2019-03-28,21:00:00,31.0,82.0,16.0,0.22,17.0,
406,24t,2019-03-28,22:00:00,35.0,72.0,9.0,0.22,17.0,
407,24t,2019-03-28,23:00:00,21.0,83.0,6.0,0.17,16.0,
408,25t,2019-03-28,00:00:00,19.0,103.0,12.0,,15.0,
409,25t,2019-03-28,01:00:00,19.0,68.0,15.0,,10.0,
410,25t,2019-03-28,02:00:00,23.0,41.0,16.0,,8.0,
