,station,date,time,PM25,PM10,O3,CO,NO2,SO2
61,05t,2019-02-25,13:00:00,12.0,32.0,38.0,0.18,2.0,
62,05t,2019-02-25,14:00:00,13.0,31.0,34.0,0.19,4.0,
63,05t,2019-02-25,15:00:00,18.0,36.0,34.0,0.21,3.0,
64,05t,2019-02-25,16:00:00,12.0,38.0,31.0,0.21,5.0,
65,05t,2019-02-25,17:00:00,12.0,42.0,32.0,0.23,5.0,
66,05t,2019-02-25,18:00:00,17.0,34.0,31.0,0.29,6.0,
67,05t,2019-02-25,19:00:00,19.0,35.0,33.0,0.27,5.0,
68,05t,2019-02-25,20:00:00,21.0,37.0,34.0,0.22,5.0,
69,05t,2019-02-25,21:00:00,23.0,35.0,36.0,0.22,5.0,
70,05t,2019-02-25,22:00:00,19.0,39.0,35.0,0.2,2.0,
71,05t,2019-02-25,23:00:00,18.0,32.0,,,,
72,08t,2019-02-25,00:00:00,26.0,51.0,10.0,,19.0,
73,08t,2019-02-25,01:00:00,20.0,43.0,11.0,,17.0,
74,08t,2019-02-25,02:00:00,24.0,50.0,12.0,,15.0,
75,08t,2019-02-25,03:00:00,25.0,54.0,9.0,0.01,19.0,
76,08t,2019-02-25,04:00:00,29.0,53.0,14.0,,14.0,
77,08t,2019-02-25,05:00:00,24.0,51.0,10.0,0.01,20.0,
78,08t,2019-02-25,06:00:00,28.0,56.0,9.0,0.05,20.0,
79,08t,2019-02-25,07:00:00,26.0,59.0,5.0,0.16,28.0,2.0
80,08t,2019-02-25,08:00:00,36.0,69.0,14.0,0.08,21.0,2.0
81,08t,2019-02-25,09:00:00,29.0,61.0,24.0,0.03,10.0,1.0
82,08t,2019-02-25,10:00:00,27.0,54.0,26.0,0.02,9.0,1.0
83,08t,2019-02-25,11:00:00,26.0,56.0,,,,
84,08t,2019-02-25,12:00:00,27.0,53.0,33.0,0.01,7.0,2.0
85,08t,2019-02-25,13:00:00,26.0,59.0,32.0,0.01,7.0,2.0
86,08t,2019-02-25,14:00:00,27.0,64.0,33.0,0.01,5.0,1.0
87,08t,2019-02-25,15:00:00,30.0,56.0,30.0,0.01,5.0,1.0
88,08t,2019-02-25,16:00:00,23.0,59.0,28.0,0.02,8.0,1.0
89,08t,2019-02-25,17:00:00,37.0,64.0,21.0,0.03,13.0,3.0
90,08t,2019-02-25,18:00:00,32.0,75.0,19.0,0.05,16.0,4.0
91,08t,2019-02-25,19:00:00,36.0,79.0,18.0,0.06,21.0,4.0
92,08t,2019-02-25,20:00:00,31.0,66.0,18.0,0.04,25.0,4.0
93,08t,2019-02-25,21:00:00,38.0,70.0,16.0,0.08,30.0,4.0
94,08t,2019-02-25,22:00:00,45.0,79.0,18.0,0.05,23.0,5.0
95,08t,2019-02-25,23:00:00,36.0,68.0,21.0,0.02,20.0,2.0
96,10t,2019-02-25,00:00:00,15.0,16.0,16.0,,7.0,
97,10t,2019-02-25,01:00:00,21.0,22.0,15.0,,7.0,
98,10t,2019-02-25,02:00:00,17.0,18.0,16.0,,7.0,
99,10t,2019-02-25,03:00:00,14.0,22.0,15.0,,8.0,
100,10t,2019-02-25,04:00:00,9.0,16.0,15.0,,8.0,
101,10t,2019-02-25,05:00:00,8.0,14.0,11.0,,15.0,
102,10t,2019-02-25,06:00:00,9.0,25.0,8.0,,22.0,
103,10t,2019-02-25,07:00:00,13.0,33.0,7.0,,21.0,
104,10t,2019-02-25,08:00:00,16.0,32.0,14.0,,15.0,
105,10t,2019-02-25,09:00:00,18.0,22.0,19.0,,11.0,
106,10t,2019-02-25,10:00:00,17.0,26.0,25.0,,8.0,
107,10t,2019-02-25,11:00:00,16.0,26.0,27.0,,8.0,
108,10t,2019-02-25,12:00:00,16.0,30.0,32.0,,8.0,
109,10t,2019-02-25,13:00:00,16.0,33.0,39.0,,7.0,
110,10t,2019-02-25,14:00:00,18.0,33.0,39.0,,7.0,
111,10t,2019-02-25,15:00:00,20.0,36.0,30.0,,9.0,
112,10t,2019-02-25,16:00:00,21.0,30.0,25.0,,8.0,
113,10t,2019-02-25,17:00:00,22.0,34.0,22.0,,10.0,
114,10t,2019-02-25,18:00:00,23.0,39.0,20.0,,12.0,
115,10t,2019-02-25,19:00:00,23.0,40.0,19.0,,12.0,
116,10t,2019-02-25,20:00:00,22.0,36.0,21.0,,13.0,
117,10t,2019-02-25,21:00:00,22.0,37.0,24.0,,,
118,10t,2019-02-25,22:00:00,22.0,42.0,,,13.0,
119,10t,2019-02-25,23:00:00,23.0,36.0,22.0,,10.0,
120,11t,2019-02-25,00:00:00,21.0,,16.0,,,2.0
121,11t,2019-02-25,01:00:00,18.0,,21.0,,,2.0
122,11t,2019-02-25,02:00:00,17.0,,20.0,,,2.0
123,11t,2019-02-25,03:00:00,14.0,,22.0,,,2.0
124,11t,2019-02-25,04:00:00,14.0,,16.0,,,2.0
125,11t,2019-02-25,05:00:00,14.0,,12.0,,,2.0
126,11t,2019-02-25,06:00:00,15.0,,9.0,,,2.0
127,11t,2019-02-25,07:00:00,17.0,,8.0,,,3.0
128,11t,2019-02-25,08:00:00,20.0,,13.0,,,3.0
129,11t,2019-02-25,09:00:00,22.0,,20.0,,,3.0
130,11t,2019-02-25,10:00:00,21.0,,23.0,,,3.0
131,11t,2019-02-25,11:00:00,21.0,,29.0,,,2.0
132,11t,2019-02-25,12:00:00,20.0,,32.0,,,2.0
133,11t,2019-02-25,13:00:00,32.0,,39.0,,,2.0
134,11t,2019-02-25,14:00:00,33.0,,33.0,,,2.0
135,11t,2019-02-25,15:00:00,24.0,,30.0,,,2.0
136,11t,2019-02-25,16:00:00,19.0,,26.0,,,2.0
137,11t,2019-02-25,17:00:00,19.0,,19.0,,,2.0
138,11t,2019-02-25,18:00:00,23.0,,18.0,,,2.0
139,11t,2019-02-25,19:00:00,31.0,,14.0,,,2.0
140,11t,2019-02-25,20:00:00,35.0,,19.0,,,2.0
141,11t,2019-02-25,21:00:00,35.0,,21.0,,,3.0
142,11t,2019-02-25,22:00:00,34.0,,26.0,,,2.0
143,11t,2019-02-25,23:00:00,32.0,,26.0,,,2.0
144,12t,2019-02-25,00:00:00,,,,,,
145,12t,2019-02-25,01:00:00,,,,,,
146,12t,2019-02-25,02:00:00,,,,,,
147,12t,2019-02-25,03:00:00,,,,,,
148,12t,2019-02-25,04:00:00,,,,,,
149,12t,2019-02-25,05:00:00,,,,,,
150,12t,2019-02-25,06:00:00,,,,,,
151,12t,2019-02-25,07:00:00,,,,,,
152,12t,2019-02-25,08:00:00,,,,,,
153,12t,2019-02-25,09:00:00,,,,,,
154,12t,2019-02-25,10:00:00,,,,,,
155,12t,2019-02-25,11:00:00,,,,,,
156,12t,2019-02-25,12:00:00,,,,,,
157,12t,2019-02-25,13:00:00,,,,,,
158,12t,2019-02-25,14:00:00,,,,,,
159,12t,2019-02-25,15:00:00,,,,,,
160,12t,2019-02-25,16:00:00,,,,,,
161,12t,2019-02-25,17:00:00,,,,,,
162,12t,2019-02-25,18:00:00,,,,,,
163,12t,2019-02-25,19:00:00,,,,,,
164,12t,2019-02-25,20:00:00,,,,,,
165,12t,2019-02-25,21:00:00,,,,,,
166,12t,2019-02-25,22:00:00,,,,,,
167,12t,2019-02-25,23:00:00,,,,,,
168,13t,2019-02-25,00:00:00,17.0,29.0,16.0,0.08,4.0,
169,13t,2019-02-25,01:00:00,10.0,20.0,16.0,0.08,4.0,
170,13t,2019-02-25,02:00:00,11.0,22.0,18.0,0.07,2.0,
171,13t,2019-02-25,03:00:00,10.0,26.0,18.0,0.07,2.0,
172,13t,2019-02-25,04:00:00,14.0,19.0,16.0,0.08,4.0,
173,13t,2019-02-25,05:00:00,15.0,31.0,9.0,0.15,9.0,
174,13t,2019-02-25,06:00:00,17.0,28.0,,,19.0,
175,13t,2019-02-25,07:00:00,17.0,20.0,3.0,0.52,16.0,
176,13t,2019-02-25,08:00:00,21.0,37.0,6.0,0.48,14.0,
177,13t,2019-02-25,09:00:00,18.0,,11.0,0.33,11.0,
178,13t,2019-02-25,10:00:00,25.0,44.0,18.0,0.25,9.0,
179,13t,2019-02-25,11:00:00,21.0,54.0,18.0,0.27,10.0,
180,13t,2019-02-25,12:00:00,19.0,44.0,23.0,0.3,9.0,
181,13t,2019-02-25,13:00:00,22.0,25.0,28.0,0.27,9.0,
182,13t,2019-02-25,14:00:00,24.0,58.0,26.0,0.27,9.0,
183,13t,2019-02-25,15:00:00,20.0,51.0,20.0,0.31,10.0,
184,13t,2019-02-25,16:00:00,18.0,45.0,15.0,0.31,10.0,
185,13t,2019-02-25,17:00:00,20.0,33.0,17.0,0.3,9.0,
186,13t,2019-02-25,18:00:00,23.0,48.0,15.0,0.32,11.0,
187,13t,2019-02-25,19:00:00,18.0,37.0,16.0,0.28,10.0,
188,13t,2019-02-25,20:00:00,23.0,28.0,20.0,0.24,8.0,
189,13t,2019-02-25,21:00:00,23.0,15.0,23.0,0.23,8.0,
190,13t,2019-02-25,22:00:00,22.0,28.0,25.0,0.19,7.0,
191,13t,2019-02-25,23:00:00,23.0,25.0,26.0,0.14,5.0,
192,14t,2019-02-25,00:00:00,15.0,22.0,25.0,0.33,7.0,3.0
193,14t,2019-02-25,01:00:00,10.0,27.0,22.0,0.33,8.0,3.0
194,14t,2019-02-25,02:00:00,9.0,25.0,,,,
195,14t,2019-02-25,03:00:00,13.0,26.0,23.0,0.31,11.0,3.0
196,14t,2019-02-25,04:00:00,15.0,31.0,16.0,0.4,16.0,3.0
197,14t,2019-02-25,05:00:00,16.0,28.0,12.0,0.59,22.0,3.0
198,14t,2019-02-25,06:00:00,19.0,29.0,8.0,0.85,25.0,3.0
199,14t,2019-02-25,07:00:00,19.0,43.0,7.0,1.22,29.0,4.0
200,14t,2019-02-25,08:00:00,24.0,72.0,16.0,0.63,21.0,4.0
201,14t,2019-02-25,09:00:00,26.0,42.0,22.0,0.49,18.0,3.0
202,14t,2019-02-25,10:00:00,26.0,34.0,22.0,0.47,20.0,3.0
203,14t,2019-02-25,11:00:00,22.0,45.0,28.0,0.44,17.0,3.0
204,14t,2019-02-25,12:00:00,16.0,39.0,40.0,0.35,16.0,3.0
205,14t,2019-02-25,13:00:00,9.0,39.0,35.0,0.05,17.0,3.0
206,14t,2019-02-25,14:00:00,9.0,37.0,19.0,0.06,17.0,4.0
207,14t,2019-02-25,15:00:00,15.0,45.0,26.0,0.3,17.0,4.0
208,14t,2019-02-25,16:00:00,21.0,54.0,26.0,0.46,17.0,3.0
209,14t,2019-02-25,17:00:00,21.0,56.0,24.0,0.71,21.0,3.0
210,14t,2019-02-25,18:00:00,25.0,58.0,21.0,0.69,20.0,3.0
211,14t,2019-02-25,19:00:00,27.0,55.0,23.0,0.71,20.0,3.0
212,14t,2019-02-25,20:00:00,29.0,51.0,27.0,0.68,18.0,3.0
213,14t,2019-02-25,21:00:00,31.0,50.0,30.0,0.58,17.0,3.0
214,14t,2019-02-25,22:00:00,29.0,37.0,31.0,0.47,15.0,3.0
215,14t,2019-02-25,23:00:00,27.0,35.0,35.0,0.41,14.0,3.0
216,16t,2019-02-25,00:00:00,,,,,,
217,16t,2019-02-25,01:00:00,,,,,,
218,16t,2019-02-25,02:00:00,,,,,,
219,16t,2019-02-25,03:00:00,,,,,,
220,16t,2019-02-25,04:00:00,,,,,,
221,16t,2019-02-25,05:00:00,,,,,,
222,16t,2019-02-25,06:00:00,,,,,,
223,16t,2019-02-25,07:00:00,,,,,,
224,16t,2019-02-25,08:00:00,,,,,,
225,16t,2019-02-25,09:00:00,,,,,,
226,16t,2019-02-25,10:00:00,,,,,,
227,16t,2019-02-25,11:00:00,,,,,,
228,16t,2019-02-25,12:00:00,,,,,,
229,16t,2019-02-25,13:00:00,,,,,,
230,16t,2019-02-25,14:00:00,,,,,,
231,16t,2019-02-25,15:00:00,,,,,,
232,16t,2019-02-25,16:00:00,,,,,,
233,16t,2019-02-25,17:00:00,,,,,,
234,16t,2019-02-25,18:00:00,,,,,,
235,16t,2019-02-25,19:00:00,,,,,,
236,16t,2019-02-25,20:00:00,,,,,,
237,16t,2019-02-25,21:00:00,,,,,,
238,16t,2019-02-25,22:00:00,,,,,,
239,16t,2019-02-25,23:00:00,,,,,,
240,17t,2019-02-25,00:00:00,13.0,19.0,,,,
241,17t,2019-02-25,01:00:00,16.0,23.0,,,,
242,17t,2019-02-25,02:00:00,18.0,20.0,,,,
243,17t,2019-02-25,03:00:00,9.0,19.0,,,,
244,17t,2019-02-25,04:00:00,8.0,23.0,,,,
245,17t,2019-02-25,05:00:00,11.0,18.0,,,,
246,17t,2019-02-25,06:00:00,14.0,24.0,,,,
247,17t,2019-02-25,07:00:00,19.0,20.0,,,,
248,17t,2019-02-25,08:00:00,19.0,24.0,,,,
249,17t,2019-02-25,09:00:00,17.0,23.0,,,,
250,17t,2019-02-25,10:00:00,17.0,29.0,,,,
251,17t,2019-02-25,11:00:00,18.0,23.0,,,,
252,17t,2019-02-25,12:00:00,18.0,24.0,,,,
253,17t,2019-02-25,13:00:00,17.0,29.0,,,,
254,17t,2019-02-25,14:00:00,17.0,30.0,,,,
255,17t,2019-02-25,15:00:00,17.0,29.0,,,,
256,17t,2019-02-25,16:00:00,13.0,21.0,,,,
257,17t,2019-02-25,17:00:00,9.0,31.0,,,,
258,17t,2019-02-25,18:00:00,9.0,31.0,,,,
259,17t,2019-02-25,19:00:00,14.0,25.0,,,,
260,17t,2019-02-25,20:00:00,18.0,24.0,,,,
261,17t,2019-02-25,21:00:00,29.0,23.0,,,,
262,17t,2019-02-25,22:00:00,30.0,22.0,,,,
263,17t,2019-02-25,23:00:00,22.0,22.0,,,,
264,18t,2019-02-25,00:00:00,17.0,30.0,29.0,,3.0,
265,18t,2019-02-25,01:00:00,15.0,26.0,30.0,0.01,3.0,
266,18t,2019-02-25,02:00:00,10.0,25.0,31.0,,3.0,
267,18t,2019-02-25,03:00:00,11.0,21.0,31.0,,4.0,
268,18t,2019-02-25,04:00:00,10.0,24.0,27.0,0.05,7.0,
269,18t,2019-02-25,05:00:00,14.0,25.0,25.0,0.1,10.0,
270,18t,2019-02-25,06:00:00,23.0,28.0,24.0,0.12,12.0,
271,18t,2019-02-25,07:00:00,16.0,31.0,22.0,0.23,17.0,
272,18t,2019-02-25,08:00:00,11.0,38.0,27.0,0.13,13.0,
273,18t,2019-02-25,09:00:00,,37.0,34.0,0.02,7.0,
274,18t,2019-02-25,10:00:00,15.0,28.0,36.0,0.01,4.0,
275,18t,2019-02-25,11:00:00,28.0,31.0,38.0,0.02,4.0,
276,18t,2019-02-25,12:00:00,12.0,26.0,38.0,,3.0,
277,18t,2019-02-25,13:00:00,13.0,24.0,37.0,,2.0,
278,18t,2019-02-25,14:00:00,12.0,27.0,36.0,,3.0,
279,18t,2019-02-25,15:00:00,14.0,26.0,35.0,,4.0,
280,18t,2019-02-25,16:00:00,19.0,30.0,36.0,,2.0,
281,18t,2019-02-25,17:00:00,18.0,33.0,39.0,0.02,2.0,
282,18t,2019-02-25,18:00:00,9.0,35.0,36.0,0.08,5.0,
283,18t,2019-02-25,19:00:00,15.0,40.0,36.0,0.11,9.0,
284,18t,2019-02-25,20:00:00,17.0,43.0,42.0,0.07,8.0,
285,18t,2019-02-25,21:00:00,23.0,38.0,,,,
286,18t,2019-02-25,22:00:00,12.0,39.0,40.0,0.06,6.0,
287,18t,2019-02-25,23:00:00,18.0,36.0,43.0,0.05,4.0,
288,19t,2019-02-25,00:00:00,14.0,29.0,19.0,0.14,9.0,5.0
289,19t,2019-02-25,01:00:00,17.0,31.0,20.0,0.13,9.0,4.0
290,19t,2019-02-25,02:00:00,16.0,28.0,18.0,0.15,9.0,5.0
291,19t,2019-02-25,03:00:00,19.0,30.0,15.0,0.17,12.0,4.0
292,19t,2019-02-25,04:00:00,21.0,28.0,16.0,0.3,10.0,6.0
293,19t,2019-02-25,05:00:00,17.0,20.0,19.0,0.4,11.0,7.0
294,19t,2019-02-25,06:00:00,17.0,25.0,14.0,,,
295,19t,2019-02-25,07:00:00,18.0,43.0,,0.43,24.0,7.0
296,19t,2019-02-25,08:00:00,21.0,52.0,11.0,0.18,17.0,5.0
297,19t,2019-02-25,09:00:00,22.0,43.0,18.0,0.13,16.0,5.0
298,19t,2019-02-25,10:00:00,24.0,40.0,28.0,0.07,15.0,4.0
299,19t,2019-02-25,11:00:00,24.0,41.0,25.0,0.16,13.0,5.0
300,19t,2019-02-25,12:00:00,19.0,31.0,32.0,0.3,11.0,7.0
301,19t,2019-02-25,13:00:00,18.0,31.0,29.0,0.29,10.0,6.0
302,19t,2019-02-25,14:00:00,19.0,35.0,26.0,0.33,9.0,5.0
303,19t,2019-02-25,15:00:00,18.0,39.0,43.0,0.24,10.0,5.0
304,19t,2019-02-25,16:00:00,21.0,45.0,34.0,0.14,11.0,5.0
305,19t,2019-02-25,17:00:00,23.0,49.0,32.0,0.15,11.0,5.0
306,19t,2019-02-25,18:00:00,22.0,50.0,30.0,0.15,13.0,4.0
307,19t,2019-02-25,19:00:00,23.0,45.0,26.0,0.31,13.0,6.0
308,19t,2019-02-25,20:00:00,27.0,41.0,38.0,0.4,12.0,7.0
309,19t,2019-02-25,21:00:00,27.0,43.0,40.0,0.8,14.0,5.0
310,19t,2019-02-25,22:00:00,27.0,41.0,35.0,0.51,14.0,5.0
311,19t,2019-02-25,23:00:00,22.0,38.0,33.0,0.26,12.0,5.0
312,20t,2019-02-25,00:00:00,15.0,34.0,15.0,0.4,10.0,1.0
313,20t,2019-02-25,01:00:00,13.0,28.0,16.0,0.38,8.0,1.0
314,20t,2019-02-25,02:00:00,12.0,23.0,18.0,0.36,8.0,1.0
315,20t,2019-02-25,03:00:00,12.0,24.0,16.0,0.38,9.0,1.0
316,20t,2019-02-25,04:00:00,13.0,25.0,15.0,0.4,11.0,1.0
317,20t,2019-02-25,05:00:00,27.0,36.0,6.0,0.48,20.0,1.0
318,20t,2019-02-25,06:00:00,26.0,36.0,2.0,0.59,22.0,1.0
319,20t,2019-02-25,07:00:00,23.0,27.0,,,,
320,20t,2019-02-25,08:00:00,23.0,27.0,7.0,0.65,21.0,2.0
321,20t,2019-02-25,09:00:00,23.0,37.0,15.0,0.61,21.0,1.0
322,20t,2019-02-25,10:00:00,21.0,41.0,21.0,0.58,22.0,1.0
323,20t,2019-02-25,11:00:00,20.0,40.0,40.0,0.5,14.0,1.0
324,20t,2019-02-25,12:00:00,21.0,29.0,63.0,0.44,9.0,1.0
325,20t,2019-02-25,13:00:00,21.0,31.0,68.0,0.44,10.0,1.0
326,20t,2019-02-25,14:00:00,22.0,36.0,69.0,0.55,10.0,7.0
327,20t,2019-02-25,15:00:00,29.0,78.0,68.0,,,54.0
328,20t,2019-02-25,16:00:00,36.0,119.0,,,15.0,1.0
329,20t,2019-02-25,17:00:00,31.0,95.0,,0.44,15.0,
330,20t,2019-02-25,18:00:00,25.0,50.0,,0.54,21.0,2.0
331,20t,2019-02-25,19:00:00,25.0,43.0,20.0,0.52,22.0,9.0
332,20t,2019-02-25,20:00:00,24.0,41.0,16.0,0.53,18.0,4.0
333,20t,2019-02-25,21:00:00,24.0,44.0,22.0,0.47,14.0,4.0
334,20t,2019-02-25,22:00:00,26.0,40.0,25.0,0.47,14.0,8.0
335,20t,2019-02-25,23:00:00,27.0,35.0,28.0,0.4,9.0,1.0
336,21t,2019-02-25,00:00:00,29.0,30.0,2.0,0.57,13.0,3.0
337,21t,2019-02-25,01:00:00,35.0,36.0,6.0,0.46,7.0,3.0
338,21t,2019-02-25,02:00:00,9.0,18.0,4.0,0.49,9.0,3.0
339,21t,2019-02-25,03:00:00,12.0,28.0,4.0,0.46,10.0,3.0
340,21t,2019-02-25,04:00:00,10.0,27.0,4.0,0.39,8.0,3.0
341,21t,2019-02-25,05:00:00,,22.0,1.0,0.46,12.0,3.0
342,21t,2019-02-25,06:00:00,,34.0,1.0,0.56,14.0,5.0
343,21t,2019-02-25,07:00:00,19.0,54.0,3.0,0.65,15.0,6.0
344,21t,2019-02-25,08:00:00,36.0,56.0,10.0,0.52,9.0,5.0
345,21t,2019-02-25,09:00:00,32.0,43.0,17.0,0.44,7.0,3.0
346,21t,2019-02-25,10:00:00,21.0,29.0,25.0,0.49,9.0,3.0
347,21t,2019-02-25,11:00:00,13.0,41.0,30.0,0.53,11.0,3.0
348,21t,2019-02-25,12:00:00,29.0,47.0,50.0,0.5,6.0,2.0
349,21t,2019-02-25,13:00:00,49.0,50.0,69.0,0.49,4.0,2.0
350,21t,2019-02-25,14:00:00,47.0,53.0,78.0,0.44,2.0,2.0
351,21t,2019-02-25,15:00:00,41.0,49.0,72.0,0.42,2.0,2.0
352,21t,2019-02-25,16:00:00,38.0,57.0,62.0,0.45,3.0,2.0
353,21t,2019-02-25,17:00:00,33.0,47.0,50.0,0.47,4.0,2.0
354,21t,2019-02-25,18:00:00,13.0,47.0,,,,
355,21t,2019-02-25,19:00:00,21.0,51.0,21.0,0.5,9.0,2.0
356,21t,2019-02-25,20:00:00,33.0,48.0,13.0,0.55,16.0,3.0
357,21t,2019-02-25,21:00:00,35.0,50.0,17.0,0.45,10.0,3.0
358,21t,2019-02-25,22:00:00,33.0,40.0,11.0,0.51,13.0,2.0
359,21t,2019-02-25,23:00:00,25.0,44.0,15.0,0.48,7.0,2.0
360,22t,2019-02-25,00:00:00,,30.0,13.0,0.24,5.0,4.0
361,22t,2019-02-25,01:00:00,,28.0,15.0,0.22,2.0,5.0
362,22t,2019-02-25,02:00:00,,27.0,16.0,0.21,2.0,12.0
363,22t,2019-02-25,03:00:00,,36.0,17.0,0.21,2.0,18.0
364,22t,2019-02-25,04:00:00,,38.0,11.0,0.24,7.0,21.0
365,22t,2019-02-25,05:00:00,,26.0,2.0,0.36,17.0,21.0
366,22t,2019-02-25,06:00:00,,30.0,,0.61,21.0,22.0
367,22t,2019-02-25,07:00:00,,40.0,1.0,0.69,20.0,23.0
368,22t,2019-02-25,08:00:00,,43.0,12.0,0.5,13.0,20.0
369,22t,2019-02-25,09:00:00,,34.0,20.0,0.41,11.0,16.0
370,22t,2019-02-25,10:00:00,,38.0,26.0,0.37,10.0,17.0
371,22t,2019-02-25,11:00:00,,43.0,36.0,0.32,,
372,22t,2019-02-25,12:00:00,,66.0,44.0,0.32,,
373,22t,2019-02-25,13:00:00,,41.0,,,,
374,22t,2019-02-25,14:00:00,,45.0,51.0,0.31,,
375,22t,2019-02-25,15:00:00,,42.0,45.0,0.31,,
376,22t,2019-02-25,16:00:00,,43.0,32.0,0.31,,
377,22t,2019-02-25,17:00:00,,48.0,26.0,0.33,12.0,
378,22t,2019-02-25,18:00:00,,45.0,26.0,0.36,11.0,
379,22t,2019-02-25,19:00:00,,42.0,19.0,0.4,15.0,
380,22t,2019-02-25,20:00:00,,40.0,19.0,0.37,14.0,
381,22t,2019-02-25,21:00:00,,35.0,24.0,0.35,10.0,
382,22t,2019-02-25,22:00:00,,42.0,28.0,0.3,8.0,
383,22t,2019-02-25,23:00:00,,36.0,28.0,0.26,5.0,
384,24t,2019-02-25,00:00:00,44.0,73.0,9.0,0.15,12.0,
385,24t,2019-02-25,01:00:00,33.0,55.0,7.0,0.13,11.0,
386,24t,2019-02-25,02:00:00,26.0,48.0,10.0,0.06,7.0,
387,24t,2019-02-25,03:00:00,24.0,45.0,9.0,0.08,8.0,
388,24t,2019-02-25,04:00:00,23.0,44.0,8.0,0.06,9.0,
389,24t,2019-02-25,05:00:00,15.0,45.0,6.0,0.08,12.0,
390,24t,2019-02-25,06:00:00,18.0,53.0,4.0,0.22,21.0,1.0
391,24t,2019-02-25,07:00:00,25.0,123.0,3.0,0.45,23.0,1.0
392,24t,2019-02-25,08:00:00,31.0,180.0,11.0,0.2,17.0,1.0
