,station,date,time,PM25,PM10,O3,CO,NO2,SO2
193,14t,2019-09-07,01:00:00,32.0,67.0,2.0,0.79,13.0,14.0
194,14t,2019-09-07,02:00:00,30.0,50.0,,,,
195,14t,2019-09-07,03:00:00,31.0,52.0,3.0,0.76,11.0,10.0
196,14t,2019-09-07,04:00:00,38.0,44.0,3.0,0.84,13.0,14.0
197,14t,2019-09-07,05:00:00,39.0,53.0,3.0,0.85,14.0,16.0
198,14t,2019-09-07,06:00:00,39.0,57.0,3.0,1.15,15.0,16.0
199,14t,2019-09-07,07:00:00,34.0,80.0,3.0,1.64,19.0,16.0
200,14t,2019-09-07,08:00:00,35.0,93.0,4.0,1.47,25.0,21.0
201,14t,2019-09-07,09:00:00,42.0,122.0,7.0,0.99,24.0,19.0
202,14t,2019-09-07,10:00:00,39.0,82.0,10.0,0.76,17.0,12.0
203,14t,2019-09-07,11:00:00,28.0,45.0,17.0,0.71,17.0,10.0
204,14t,2019-09-07,12:00:00,21.0,34.0,15.0,0.71,20.0,11.0
205,14t,2019-09-07,13:00:00,27.0,46.0,10.0,0.69,15.0,10.0
206,14t,2019-09-07,14:00:00,18.0,38.0,14.0,0.64,12.0,8.0
207,14t,2019-09-07,15:00:00,18.0,25.0,17.0,0.66,15.0,9.0
208,14t,2019-09-07,16:00:00,16.0,26.0,13.0,0.67,16.0,9.0
209,14t,2019-09-07,17:00:00,23.0,25.0,18.0,0.62,8.0,6.0
210,14t,2019-09-07,18:00:00,17.0,10.0,12.0,0.65,10.0,6.0
211,14t,2019-09-07,19:00:00,7.0,17.0,7.0,0.81,16.0,11.0
212,14t,2019-09-07,20:00:00,17.0,41.0,3.0,0.92,19.0,13.0
213,14t,2019-09-07,21:00:00,20.0,54.0,4.0,0.76,14.0,12.0
214,14t,2019-09-07,22:00:00,18.0,30.0,4.0,0.77,14.0,12.0
215,14t,2019-09-07,23:00:00,31.0,43.0,3.0,0.84,14.0,12.0
216,16t,2019-09-07,00:00:00,23.0,41.0,3.0,0.54,9.0,4.0
217,16t,2019-09-07,01:00:00,20.0,40.0,2.0,0.53,8.0,3.0
218,16t,2019-09-07,02:00:00,15.0,41.0,2.0,0.54,8.0,4.0
219,16t,2019-09-07,03:00:00,17.0,42.0,2.0,0.57,9.0,3.0
220,16t,2019-09-07,04:00:00,22.0,44.0,1.0,0.61,9.0,2.0
221,16t,2019-09-07,05:00:00,29.0,47.0,,0.65,9.0,4.0
222,16t,2019-09-07,06:00:00,33.0,48.0,,0.7,9.0,6.0
223,16t,2019-09-07,07:00:00,35.0,54.0,1.0,0.82,11.0,5.0
224,16t,2019-09-07,08:00:00,41.0,64.0,3.0,0.93,12.0,4.0
225,16t,2019-09-07,09:00:00,37.0,68.0,8.0,0.75,8.0,2.0
226,16t,2019-09-07,10:00:00,20.0,56.0,13.0,0.54,3.0,2.0
227,16t,2019-09-07,11:00:00,14.0,40.0,15.0,0.5,3.0,2.0
228,16t,2019-09-07,12:00:00,11.0,31.0,20.0,0.5,4.0,1.0
229,16t,2019-09-07,13:00:00,17.0,30.0,29.0,0.5,5.0,1.0
230,16t,2019-09-07,14:00:00,16.0,34.0,31.0,0.52,5.0,1.0
231,16t,2019-09-07,15:00:00,11.0,34.0,26.0,0.54,4.0,1.0
232,16t,2019-09-07,16:00:00,10.0,31.0,23.0,0.54,4.0,1.0
233,16t,2019-09-07,17:00:00,9.0,31.0,18.0,0.54,8.0,1.0
234,16t,2019-09-07,18:00:00,10.0,33.0,14.0,0.55,12.0,1.0
235,16t,2019-09-07,19:00:00,16.0,34.0,11.0,0.59,12.0,2.0
236,16t,2019-09-07,20:00:00,26.0,38.0,9.0,0.6,13.0,2.0
237,16t,2019-09-07,21:00:00,26.0,39.0,8.0,0.6,13.0,2.0
238,16t,2019-09-07,22:00:00,17.0,37.0,6.0,0.6,10.0,2.0
239,16t,2019-09-07,23:00:00,18.0,36.0,,0.6,11.0,2.0
240,17t,2019-09-07,00:00:00,18.0,30.0,1.0,0.73,10.0,2.0
241,17t,2019-09-07,01:00:00,18.0,29.0,,0.72,10.0,2.0
242,17t,2019-09-07,02:00:00,17.0,30.0,,0.73,10.0,2.0
243,17t,2019-09-07,03:00:00,19.0,34.0,,0.76,10.0,3.0
244,17t,2019-09-07,04:00:00,21.0,38.0,,0.87,9.0,4.0
245,17t,2019-09-07,05:00:00,22.0,41.0,,1.05,9.0,4.0
246,17t,2019-09-07,06:00:00,27.0,45.0,1.0,1.2,9.0,4.0
247,17t,2019-09-07,07:00:00,36.0,49.0,1.0,1.3,11.0,4.0
248,17t,2019-09-07,08:00:00,42.0,54.0,1.0,1.21,11.0,5.0
249,17t,2019-09-07,09:00:00,41.0,57.0,4.0,0.96,8.0,4.0
250,17t,2019-09-07,10:00:00,34.0,53.0,9.0,0.8,5.0,2.0
251,17t,2019-09-07,11:00:00,22.0,42.0,14.0,0.75,5.0,2.0
252,17t,2019-09-07,12:00:00,14.0,33.0,18.0,0.72,5.0,2.0
253,17t,2019-09-07,13:00:00,11.0,28.0,20.0,0.7,6.0,1.0
254,17t,2019-09-07,14:00:00,10.0,25.0,20.0,0.7,7.0,1.0
255,17t,2019-09-07,15:00:00,12.0,28.0,21.0,0.7,6.0,2.0
256,17t,2019-09-07,16:00:00,14.0,32.0,20.0,0.69,5.0,2.0
257,17t,2019-09-07,17:00:00,17.0,30.0,15.0,0.7,6.0,2.0
258,17t,2019-09-07,18:00:00,17.0,26.0,11.0,0.71,7.0,1.0
259,17t,2019-09-07,19:00:00,12.0,21.0,7.0,0.75,11.0,2.0
260,17t,2019-09-07,20:00:00,10.0,19.0,5.0,0.79,13.0,2.0
261,17t,2019-09-07,21:00:00,12.0,24.0,3.0,0.8,12.0,1.0
262,17t,2019-09-07,22:00:00,16.0,31.0,2.0,0.81,12.0,1.0
263,17t,2019-09-07,23:00:00,19.0,32.0,2.0,0.74,9.0,1.0
264,18t,2019-09-07,00:00:00,34.0,62.0,9.0,0.22,13.0,4.0
265,18t,2019-09-07,01:00:00,38.0,66.0,7.0,0.16,13.0,4.0
266,18t,2019-09-07,02:00:00,37.0,62.0,7.0,0.13,13.0,4.0
267,18t,2019-09-07,03:00:00,30.0,48.0,6.0,0.14,11.0,3.0
268,18t,2019-09-07,04:00:00,30.0,55.0,4.0,0.44,15.0,3.0
269,18t,2019-09-07,05:00:00,40.0,79.0,5.0,0.63,20.0,3.0
270,18t,2019-09-07,06:00:00,23.0,89.0,5.0,1.1,31.0,5.0
271,18t,2019-09-07,07:00:00,56.0,111.0,5.0,0.43,19.0,5.0
272,18t,2019-09-07,08:00:00,43.0,77.0,8.0,0.23,14.0,5.0
273,18t,2019-09-07,09:00:00,33.0,59.0,14.0,0.07,6.0,2.0
274,18t,2019-09-07,10:00:00,21.0,44.0,18.0,0.05,3.0,1.0
275,18t,2019-09-07,11:00:00,22.0,38.0,20.0,0.05,5.0,1.0
276,18t,2019-09-07,12:00:00,26.0,43.0,26.0,0.07,3.0,1.0
277,18t,2019-09-07,13:00:00,28.0,45.0,40.0,0.11,10.0,1.0
278,18t,2019-09-07,14:00:00,33.0,50.0,31.0,0.07,7.0,1.0
279,18t,2019-09-07,15:00:00,26.0,45.0,,,,
280,18t,2019-09-07,16:00:00,26.0,43.0,24.0,0.07,9.0,2.0
281,18t,2019-09-07,17:00:00,27.0,42.0,21.0,0.1,10.0,1.0
282,18t,2019-09-07,18:00:00,23.0,46.0,22.0,0.1,11.0,4.0
283,18t,2019-09-07,19:00:00,26.0,47.0,19.0,0.08,10.0,1.0
284,18t,2019-09-07,20:00:00,21.0,43.0,18.0,0.07,11.0,1.0
285,18t,2019-09-07,21:00:00,26.0,45.0,18.0,0.11,9.0,1.0
286,18t,2019-09-07,22:00:00,23.0,41.0,10.0,0.26,12.0,2.0
287,18t,2019-09-07,23:00:00,38.0,58.0,10.0,0.27,12.0,1.0
288,19t,2019-09-07,00:00:00,22.0,44.0,5.0,0.71,10.0,9.0
289,19t,2019-09-07,01:00:00,17.0,42.0,6.0,0.68,11.0,7.0
290,19t,2019-09-07,02:00:00,24.0,50.0,5.0,0.81,11.0,6.0
291,19t,2019-09-07,03:00:00,24.0,59.0,5.0,0.81,11.0,4.0
292,19t,2019-09-07,04:00:00,27.0,51.0,5.0,0.9,13.0,6.0
293,19t,2019-09-07,05:00:00,27.0,48.0,4.0,1.02,11.0,8.0
294,19t,2019-09-07,06:00:00,30.0,67.0,5.0,1.18,13.0,8.0
295,19t,2019-09-07,07:00:00,41.0,76.0,5.0,1.17,11.0,8.0
296,19t,2019-09-07,08:00:00,32.0,72.0,6.0,0.8,5.0,7.0
297,19t,2019-09-07,09:00:00,14.0,33.0,7.0,0.61,3.0,5.0
298,19t,2019-09-07,10:00:00,16.0,31.0,11.0,0.57,3.0,3.0
299,19t,2019-09-07,11:00:00,14.0,36.0,12.0,0.57,5.0,3.0
300,19t,2019-09-07,12:00:00,18.0,38.0,13.0,0.59,5.0,3.0
301,19t,2019-09-07,13:00:00,17.0,33.0,16.0,0.64,5.0,5.0
302,19t,2019-09-07,14:00:00,16.0,36.0,19.0,0.57,5.0,5.0
303,19t,2019-09-07,15:00:00,16.0,31.0,18.0,0.57,7.0,5.0
304,19t,2019-09-07,16:00:00,17.0,31.0,16.0,0.53,6.0,5.0
305,19t,2019-09-07,17:00:00,15.0,32.0,16.0,0.52,9.0,3.0
306,19t,2019-09-07,18:00:00,16.0,42.0,15.0,0.55,12.0,3.0
307,19t,2019-09-07,19:00:00,19.0,43.0,11.0,,,
308,19t,2019-09-07,20:00:00,20.0,42.0,,0.68,15.0,5.0
309,19t,2019-09-07,21:00:00,16.0,35.0,15.0,0.73,13.0,5.0
310,19t,2019-09-07,22:00:00,19.0,32.0,14.0,0.69,7.0,5.0
311,19t,2019-09-07,23:00:00,13.0,33.0,7.0,0.78,7.0,6.0
312,20t,2019-09-07,00:00:00,18.0,29.0,1.0,0.51,9.0,1.0
313,20t,2019-09-07,01:00:00,17.0,28.0,1.0,0.5,9.0,1.0
314,20t,2019-09-07,02:00:00,16.0,28.0,1.0,0.5,9.0,2.0
315,20t,2019-09-07,03:00:00,15.0,24.0,1.0,0.48,9.0,2.0
316,20t,2019-09-07,04:00:00,16.0,25.0,1.0,0.51,9.0,2.0
317,20t,2019-09-07,05:00:00,18.0,23.0,1.0,0.55,9.0,2.0
318,20t,2019-09-07,06:00:00,19.0,24.0,1.0,0.6,8.0,2.0
319,20t,2019-09-07,07:00:00,21.0,28.0,2.0,0.61,10.0,4.0
320,20t,2019-09-07,08:00:00,20.0,35.0,3.0,0.63,12.0,5.0
321,20t,2019-09-07,09:00:00,19.0,37.0,8.0,0.54,9.0,4.0
322,20t,2019-09-07,10:00:00,18.0,35.0,10.0,0.78,7.0,2.0
323,20t,2019-09-07,11:00:00,25.0,51.0,17.0,1.09,7.0,2.0
324,20t,2019-09-07,12:00:00,25.0,54.0,21.0,0.41,4.0,2.0
325,20t,2019-09-07,13:00:00,19.0,43.0,,,,
326,20t,2019-09-07,14:00:00,19.0,40.0,27.0,0.47,18.0,1.0
327,20t,2019-09-07,15:00:00,19.0,42.0,27.0,0.42,7.0,1.0
328,20t,2019-09-07,16:00:00,17.0,35.0,23.0,0.38,6.0,1.0
329,20t,2019-09-07,17:00:00,13.0,26.0,22.0,0.37,6.0,1.0
330,20t,2019-09-07,18:00:00,11.0,21.0,13.0,0.38,10.0,1.0
331,20t,2019-09-07,19:00:00,9.0,17.0,8.0,0.42,14.0,1.0
332,20t,2019-09-07,20:00:00,9.0,16.0,,,,
333,20t,2019-09-07,21:00:00,11.0,18.0,1.0,0.46,41.0,4.0
334,20t,2019-09-07,22:00:00,13.0,22.0,1.0,0.44,14.0,1.0
335,20t,2019-09-07,23:00:00,13.0,23.0,3.0,0.42,10.0,1.0
336,21t,2019-09-07,00:00:00,15.0,31.0,5.0,0.38,4.0,
337,21t,2019-09-07,01:00:00,11.0,27.0,4.0,0.41,6.0,
338,21t,2019-09-07,02:00:00,10.0,25.0,1.0,0.42,9.0,1.0
339,21t,2019-09-07,03:00:00,22.0,37.0,2.0,0.43,8.0,3.0
340,21t,2019-09-07,04:00:00,18.0,33.0,2.0,0.42,7.0,1.0
341,21t,2019-09-07,05:00:00,12.0,37.0,1.0,0.47,9.0,
342,21t,2019-09-07,06:00:00,11.0,36.0,1.0,0.5,9.0,
343,21t,2019-09-07,07:00:00,11.0,37.0,2.0,0.54,9.0,1.0
344,21t,2019-09-07,08:00:00,10.0,40.0,3.0,0.59,9.0,3.0
345,21t,2019-09-07,09:00:00,8.0,41.0,11.0,0.44,5.0,3.0
346,21t,2019-09-07,10:00:00,9.0,43.0,18.0,0.43,4.0,1.0
347,21t,2019-09-07,11:00:00,10.0,31.0,25.0,0.44,6.0,1.0
348,21t,2019-09-07,12:00:00,22.0,,24.0,0.4,4.0,1.0
349,21t,2019-09-07,13:00:00,27.0,41.0,33.0,0.48,6.0,1.0
350,21t,2019-09-07,14:00:00,35.0,63.0,30.0,0.43,5.0,
351,21t,2019-09-07,15:00:00,24.0,45.0,,,,
352,21t,2019-09-07,16:00:00,15.0,41.0,21.0,0.37,5.0,
353,21t,2019-09-07,17:00:00,9.0,28.0,22.0,0.46,7.0,
354,21t,2019-09-07,18:00:00,8.0,28.0,14.0,0.46,9.0,
355,21t,2019-09-07,19:00:00,8.0,25.0,10.0,0.49,9.0,
