,station,date,time,PM25,PM10,O3,CO,NO2,SO2
71,05t,2019-01-06,23:00:00,79.0,112.0,11.0,0.9,46.0,2.0
72,08t,2019-01-06,00:00:00,84.0,111.0,2.0,1.34,31.0,
73,08t,2019-01-06,01:00:00,103.0,119.0,2.0,1.36,26.0,1.0
74,08t,2019-01-06,02:00:00,113.0,128.0,2.0,1.29,25.0,1.0
75,08t,2019-01-06,03:00:00,110.0,125.0,2.0,1.26,25.0,1.0
76,08t,2019-01-06,04:00:00,104.0,120.0,2.0,1.31,25.0,1.0
77,08t,2019-01-06,05:00:00,89.0,114.0,1.0,1.33,20.0,2.0
78,08t,2019-01-06,06:00:00,108.0,128.0,2.0,1.3,16.0,4.0
79,08t,2019-01-06,07:00:00,102.0,124.0,2.0,1.29,16.0,3.0
80,08t,2019-01-06,08:00:00,97.0,133.0,3.0,1.33,19.0,4.0
81,08t,2019-01-06,09:00:00,98.0,132.0,,,,
82,08t,2019-01-06,10:00:00,111.0,142.0,11.0,1.39,35.0,9.0
83,08t,2019-01-06,11:00:00,109.0,149.0,27.0,1.08,29.0,6.0
84,08t,2019-01-06,12:00:00,75.0,112.0,54.0,0.69,5.0,1.0
85,08t,2019-01-06,13:00:00,51.0,76.0,66.0,0.56,,1.0
86,08t,2019-01-06,14:00:00,42.0,64.0,75.0,0.58,1.0,1.0
87,08t,2019-01-06,15:00:00,49.0,74.0,75.0,0.6,,1.0
88,08t,2019-01-06,16:00:00,53.0,82.0,81.0,0.64,6.0,1.0
89,08t,2019-01-06,17:00:00,61.0,78.0,53.0,0.71,12.0,2.0
90,08t,2019-01-06,18:00:00,48.0,74.0,38.0,1.09,19.0,3.0
91,08t,2019-01-06,19:00:00,54.0,80.0,26.0,1.33,30.0,2.0
92,08t,2019-01-06,20:00:00,91.0,125.0,17.0,1.32,39.0,3.0
93,08t,2019-01-06,21:00:00,98.0,132.0,11.0,1.3,34.0,4.0
94,08t,2019-01-06,22:00:00,117.0,139.0,4.0,1.31,39.0,3.0
95,08t,2019-01-06,23:00:00,96.0,122.0,8.0,1.16,31.0,1.0
96,10t,2019-01-06,00:00:00,63.0,80.0,5.0,,35.0,
97,10t,2019-01-06,01:00:00,65.0,86.0,5.0,,32.0,
98,10t,2019-01-06,02:00:00,69.0,94.0,5.0,,31.0,
99,10t,2019-01-06,03:00:00,73.0,94.0,5.0,,29.0,
100,10t,2019-01-06,04:00:00,76.0,97.0,5.0,,27.0,
101,10t,2019-01-06,05:00:00,73.0,92.0,5.0,,25.0,
102,10t,2019-01-06,06:00:00,71.0,96.0,5.0,,24.0,
103,10t,2019-01-06,07:00:00,83.0,98.0,5.0,,23.0,
104,10t,2019-01-06,08:00:00,85.0,96.0,5.0,,27.0,
105,10t,2019-01-06,09:00:00,85.0,105.0,5.0,,29.0,
106,10t,2019-01-06,10:00:00,85.0,103.0,9.0,,32.0,
107,10t,2019-01-06,11:00:00,77.0,95.0,22.0,,23.0,
108,10t,2019-01-06,12:00:00,59.0,69.0,38.0,,14.0,
109,10t,2019-01-06,13:00:00,42.0,52.0,50.0,,9.0,
110,10t,2019-01-06,14:00:00,34.0,55.0,57.0,,8.0,
111,10t,2019-01-06,15:00:00,32.0,55.0,57.0,,9.0,
112,10t,2019-01-06,16:00:00,31.0,55.0,51.0,,10.0,
113,10t,2019-01-06,17:00:00,33.0,59.0,41.0,,14.0,
114,10t,2019-01-06,18:00:00,46.0,56.0,23.0,,34.0,
115,10t,2019-01-06,19:00:00,53.0,,16.0,,46.0,
116,10t,2019-01-06,20:00:00,50.0,,13.0,,44.0,
117,10t,2019-01-06,21:00:00,57.0,,10.0,,,
118,10t,2019-01-06,22:00:00,63.0,,,,44.0,
119,10t,2019-01-06,23:00:00,59.0,,16.0,,33.0,
120,11t,2019-01-06,00:00:00,63.0,,3.0,,,3.0
121,11t,2019-01-06,01:00:00,72.0,,3.0,,,2.0
122,11t,2019-01-06,02:00:00,79.0,,3.0,,,1.0
123,11t,2019-01-06,03:00:00,80.0,,3.0,,,1.0
124,11t,2019-01-06,04:00:00,71.0,,2.0,,,1.0
125,11t,2019-01-06,05:00:00,66.0,,2.0,,,3.0
126,11t,2019-01-06,06:00:00,67.0,,2.0,,,3.0
127,11t,2019-01-06,07:00:00,67.0,,3.0,,,3.0
128,11t,2019-01-06,08:00:00,68.0,,4.0,,,3.0
129,11t,2019-01-06,09:00:00,66.0,,6.0,,,2.0
130,11t,2019-01-06,10:00:00,64.0,,11.0,,,2.0
131,11t,2019-01-06,11:00:00,63.0,,18.0,,,1.0
132,11t,2019-01-06,12:00:00,57.0,,37.0,,,4.0
133,11t,2019-01-06,13:00:00,48.0,,45.0,,,3.0
134,11t,2019-01-06,14:00:00,42.0,,46.0,,,3.0
135,11t,2019-01-06,15:00:00,39.0,,57.0,,,3.0
136,11t,2019-01-06,16:00:00,39.0,,52.0,,,3.0
137,11t,2019-01-06,17:00:00,41.0,,34.0,,,2.0
138,11t,2019-01-06,18:00:00,49.0,,41.0,,,2.0
139,11t,2019-01-06,19:00:00,58.0,,33.0,,,2.0
140,11t,2019-01-06,20:00:00,65.0,,24.0,,,2.0
141,11t,2019-01-06,21:00:00,66.0,,22.0,,,2.0
142,11t,2019-01-06,22:00:00,61.0,,25.0,,,2.0
143,11t,2019-01-06,23:00:00,59.0,,23.0,,,2.0
144,12t,2019-01-06,00:00:00,,,,,,
145,12t,2019-01-06,01:00:00,,,,,,
146,12t,2019-01-06,02:00:00,,,,,,
147,12t,2019-01-06,03:00:00,,,,,,
148,12t,2019-01-06,04:00:00,,,,,,
149,12t,2019-01-06,05:00:00,,,,,,
150,12t,2019-01-06,06:00:00,,,,,,
151,12t,2019-01-06,07:00:00,,,,,,
152,12t,2019-01-06,08:00:00,,,,,,
153,12t,2019-01-06,09:00:00,,,,,,
154,12t,2019-01-06,10:00:00,,,,,,
155,12t,2019-01-06,11:00:00,,,,,,
156,12t,2019-01-06,12:00:00,,,,,,
157,12t,2019-01-06,13:00:00,,,,,,
158,12t,2019-01-06,14:00:00,,,,,,
159,12t,2019-01-06,15:00:00,,,,,,
160,12t,2019-01-06,16:00:00,,,,,,
161,12t,2019-01-06,17:00:00,,,,,,
162,12t,2019-01-06,18:00:00,,,,,,
163,12t,2019-01-06,19:00:00,,,,,,
164,12t,2019-01-06,20:00:00,,,,,,
165,12t,2019-01-06,21:00:00,,,,,,
166,12t,2019-01-06,22:00:00,,,,,,
167,12t,2019-01-06,23:00:00,,,,,,
168,13t,2019-01-06,00:00:00,89.0,116.0,1.0,1.18,26.0,
169,13t,2019-01-06,01:00:00,96.0,123.0,1.0,1.18,25.0,
170,13t,2019-01-06,02:00:00,90.0,127.0,1.0,1.19,24.0,1.0
171,13t,2019-01-06,03:00:00,96.0,113.0,1.0,1.18,21.0,1.0
172,13t,2019-01-06,04:00:00,89.0,108.0,1.0,1.2,19.0,1.0
173,13t,2019-01-06,05:00:00,84.0,100.0,1.0,1.22,18.0,1.0
174,13t,2019-01-06,06:00:00,85.0,91.0,,,16.0,
175,13t,2019-01-06,07:00:00,88.0,95.0,1.0,1.2,16.0,1.0
176,13t,2019-01-06,08:00:00,88.0,97.0,1.0,1.24,17.0,1.0
177,13t,2019-01-06,09:00:00,85.0,87.0,1.0,1.19,19.0,1.0
178,13t,2019-01-06,10:00:00,83.0,99.0,1.0,1.17,23.0,1.0
179,13t,2019-01-06,11:00:00,68.0,81.0,1.0,1.14,24.0,
180,13t,2019-01-06,12:00:00,51.0,61.0,2.0,1.07,26.0,
181,13t,2019-01-06,13:00:00,54.0,65.0,5.0,1.03,26.0,
182,13t,2019-01-06,14:00:00,47.0,60.0,10.0,1.01,21.0,
183,13t,2019-01-06,15:00:00,55.0,57.0,13.0,0.95,25.0,
184,13t,2019-01-06,16:00:00,50.0,52.0,13.0,0.94,22.0,
185,13t,2019-01-06,17:00:00,63.0,102.0,13.0,0.91,17.0,
186,13t,2019-01-06,18:00:00,72.0,96.0,9.0,0.94,19.0,
187,13t,2019-01-06,19:00:00,74.0,101.0,6.0,0.99,22.0,
188,13t,2019-01-06,20:00:00,74.0,119.0,3.0,1.06,25.0,
189,13t,2019-01-06,21:00:00,71.0,92.0,2.0,1.08,32.0,
190,13t,2019-01-06,22:00:00,74.0,84.0,1.0,1.15,35.0,
191,13t,2019-01-06,23:00:00,65.0,80.0,1.0,1.16,29.0,
192,14t,2019-01-06,00:00:00,65.0,82.0,15.0,1.03,12.0,7.0
193,14t,2019-01-06,01:00:00,65.0,93.0,13.0,1.09,13.0,5.0
194,14t,2019-01-06,02:00:00,74.0,111.0,9.0,1.07,12.0,5.0
195,14t,2019-01-06,03:00:00,78.0,106.0,11.0,0.94,9.0,5.0
196,14t,2019-01-06,04:00:00,52.0,70.0,8.0,0.97,11.0,4.0
197,14t,2019-01-06,05:00:00,71.0,93.0,7.0,1.1,12.0,5.0
198,14t,2019-01-06,06:00:00,72.0,92.0,6.0,1.21,12.0,5.0
199,14t,2019-01-06,07:00:00,72.0,103.0,8.0,1.18,12.0,5.0
200,14t,2019-01-06,08:00:00,72.0,100.0,9.0,1.14,12.0,5.0
201,14t,2019-01-06,09:00:00,77.0,94.0,17.0,0.98,10.0,6.0
202,14t,2019-01-06,10:00:00,77.0,95.0,20.0,0.97,10.0,6.0
203,14t,2019-01-06,11:00:00,72.0,81.0,30.0,0.88,9.0,6.0
204,14t,2019-01-06,12:00:00,54.0,61.0,45.0,0.84,9.0,6.0
205,14t,2019-01-06,13:00:00,51.0,56.0,61.0,0.89,10.0,6.0
206,14t,2019-01-06,14:00:00,52.0,73.0,75.0,0.82,7.0,6.0
207,14t,2019-01-06,15:00:00,54.0,61.0,83.0,0.82,6.0,6.0
208,14t,2019-01-06,16:00:00,54.0,64.0,90.0,0.84,6.0,5.0
209,14t,2019-01-06,17:00:00,53.0,66.0,76.0,0.94,8.0,5.0
210,14t,2019-01-06,18:00:00,51.0,80.0,56.0,0.99,9.0,6.0
211,14t,2019-01-06,19:00:00,56.0,98.0,45.0,1.0,11.0,5.0
212,14t,2019-01-06,20:00:00,65.0,92.0,,,,
213,14t,2019-01-06,21:00:00,70.0,93.0,30.0,1.07,15.0,4.0
214,14t,2019-01-06,22:00:00,66.0,103.0,27.0,1.0,14.0,4.0
215,14t,2019-01-06,23:00:00,58.0,96.0,22.0,1.02,15.0,5.0
216,16t,2019-01-06,00:00:00,,,,,,
217,16t,2019-01-06,01:00:00,,,,,,
218,16t,2019-01-06,02:00:00,,,,,,
219,16t,2019-01-06,03:00:00,,,,,,
220,16t,2019-01-06,04:00:00,,,,,,
221,16t,2019-01-06,05:00:00,,,,,,
222,16t,2019-01-06,06:00:00,,,,,,
223,16t,2019-01-06,07:00:00,,,,,,
224,16t,2019-01-06,08:00:00,,,,,,
225,16t,2019-01-06,09:00:00,,,,,,
226,16t,2019-01-06,10:00:00,,,,,,
227,16t,2019-01-06,11:00:00,,,,,,
228,16t,2019-01-06,12:00:00,,,,,,
229,16t,2019-01-06,13:00:00,,,,,,
230,16t,2019-01-06,14:00:00,,,,,,
231,16t,2019-01-06,15:00:00,,,,,,
232,16t,2019-01-06,16:00:00,,,,,,
233,16t,2019-01-06,17:00:00,,,,,,
234,16t,2019-01-06,18:00:00,,,,,,
235,16t,2019-01-06,19:00:00,,,,,,
236,16t,2019-01-06,20:00:00,,,,,,
237,16t,2019-01-06,21:00:00,,,,,,
238,16t,2019-01-06,22:00:00,,,,,,
239,16t,2019-01-06,23:00:00,,,,,,
240,17t,2019-01-06,00:00:00,73.0,98.0,1.0,,,
241,17t,2019-01-06,01:00:00,82.0,109.0,1.0,,,
242,17t,2019-01-06,02:00:00,91.0,106.0,,,,
243,17t,2019-01-06,03:00:00,88.0,96.0,,,,
244,17t,2019-01-06,04:00:00,86.0,94.0,,,,
245,17t,2019-01-06,05:00:00,85.0,93.0,,,,
246,17t,2019-01-06,06:00:00,81.0,85.0,1.0,,,
247,17t,2019-01-06,07:00:00,74.0,79.0,1.0,,,
248,17t,2019-01-06,08:00:00,69.0,88.0,2.0,,,
249,17t,2019-01-06,09:00:00,74.0,81.0,6.0,,,
250,17t,2019-01-06,10:00:00,69.0,76.0,12.0,,,
251,17t,2019-01-06,11:00:00,52.0,57.0,,,,
252,17t,2019-01-06,12:00:00,46.0,50.0,55.0,,,
253,17t,2019-01-06,13:00:00,33.0,36.0,76.0,,,
254,17t,2019-01-06,14:00:00,36.0,43.0,81.0,,,
255,17t,2019-01-06,15:00:00,33.0,53.0,78.0,,,
256,17t,2019-01-06,16:00:00,37.0,64.0,88.0,,,
257,17t,2019-01-06,17:00:00,45.0,50.0,66.0,,,
258,17t,2019-01-06,18:00:00,41.0,45.0,56.0,,,
259,17t,2019-01-06,19:00:00,46.0,65.0,34.0,,,
260,17t,2019-01-06,20:00:00,53.0,73.0,22.0,,,
261,17t,2019-01-06,21:00:00,58.0,75.0,7.0,,,
262,17t,2019-01-06,22:00:00,69.0,83.0,1.0,,,
263,17t,2019-01-06,23:00:00,79.0,98.0,1.0,,,
264,18t,2019-01-06,00:00:00,59.0,90.0,1.0,0.95,42.0,2.0
265,18t,2019-01-06,01:00:00,64.0,100.0,,0.94,42.0,3.0
266,18t,2019-01-06,02:00:00,80.0,116.0,1.0,0.9,41.0,3.0
267,18t,2019-01-06,03:00:00,93.0,118.0,,1.01,40.0,4.0
268,18t,2019-01-06,04:00:00,92.0,115.0,,1.02,40.0,4.0
269,18t,2019-01-06,05:00:00,86.0,111.0,1.0,0.93,36.0,5.0
270,18t,2019-01-06,06:00:00,86.0,113.0,1.0,0.83,31.0,5.0
271,18t,2019-01-06,07:00:00,84.0,116.0,1.0,0.72,28.0,5.0
272,18t,2019-01-06,08:00:00,84.0,108.0,3.0,0.76,29.0,5.0
273,18t,2019-01-06,09:00:00,86.0,111.0,4.0,0.89,37.0,4.0
274,18t,2019-01-06,10:00:00,92.0,116.0,18.0,0.68,39.0,5.0
275,18t,2019-01-06,11:00:00,64.0,103.0,34.0,0.44,24.0,2.0
276,18t,2019-01-06,12:00:00,38.0,69.0,58.0,0.33,16.0,2.0
277,18t,2019-01-06,13:00:00,37.0,60.0,67.0,0.29,13.0,2.0
278,18t,2019-01-06,14:00:00,35.0,61.0,71.0,0.24,9.0,2.0
279,18t,2019-01-06,15:00:00,34.0,57.0,58.0,0.15,12.0,1.0
280,18t,2019-01-06,16:00:00,29.0,54.0,51.0,0.15,19.0,2.0
281,18t,2019-01-06,17:00:00,30.0,55.0,57.0,0.21,16.0,1.0
282,18t,2019-01-06,18:00:00,34.0,58.0,60.0,0.31,16.0,1.0
283,18t,2019-01-06,19:00:00,35.0,65.0,54.0,0.41,19.0,2.0
284,18t,2019-01-06,20:00:00,48.0,75.0,43.0,0.52,19.0,1.0
285,18t,2019-01-06,21:00:00,56.0,87.0,,,,
286,18t,2019-01-06,22:00:00,67.0,115.0,7.0,0.8,43.0,2.0
287,18t,2019-01-06,23:00:00,67.0,110.0,3.0,0.93,46.0,1.0
288,19t,2019-01-06,00:00:00,64.0,108.0,2.0,1.16,40.0,
289,19t,2019-01-06,01:00:00,54.0,86.0,1.0,1.08,35.0,1.0
290,19t,2019-01-06,02:00:00,52.0,84.0,1.0,1.04,31.0,1.0
291,19t,2019-01-06,03:00:00,57.0,81.0,,1.16,31.0,2.0
292,19t,2019-01-06,04:00:00,62.0,88.0,,1.48,34.0,5.0
293,19t,2019-01-06,05:00:00,62.0,93.0,1.0,1.71,35.0,6.0
294,19t,2019-01-06,06:00:00,81.0,111.0,,1.93,55.0,9.0
295,19t,2019-01-06,07:00:00,83.0,108.0,2.0,2.06,39.0,7.0
296,19t,2019-01-06,08:00:00,83.0,129.0,2.0,1.54,34.0,3.0
297,19t,2019-01-06,09:00:00,79.0,118.0,4.0,1.38,34.0,3.0
298,19t,2019-01-06,10:00:00,65.0,99.0,17.0,,,
299,19t,2019-01-06,11:00:00,50.0,79.0,,1.0,17.0,5.0
300,19t,2019-01-06,12:00:00,46.0,66.0,34.0,0.8,18.0,6.0
301,19t,2019-01-06,13:00:00,36.0,57.0,51.0,0.72,14.0,7.0
302,19t,2019-01-06,14:00:00,40.0,65.0,57.0,0.69,14.0,7.0
303,19t,2019-01-06,15:00:00,49.0,63.0,65.0,0.65,14.0,5.0
304,19t,2019-01-06,16:00:00,42.0,74.0,60.0,0.66,12.0,3.0
305,19t,2019-01-06,17:00:00,48.0,73.0,53.0,0.66,11.0,2.0
306,19t,2019-01-06,18:00:00,57.0,73.0,46.0,0.65,12.0,
307,19t,2019-01-06,19:00:00,47.0,69.0,26.0,0.95,14.0,4.0
308,19t,2019-01-06,20:00:00,54.0,77.0,37.0,1.33,16.0,6.0
309,19t,2019-01-06,21:00:00,65.0,95.0,39.0,1.14,16.0,8.0
310,19t,2019-01-06,22:00:00,63.0,99.0,26.0,1.17,21.0,8.0
311,19t,2019-01-06,23:00:00,70.0,94.0,13.0,1.26,28.0,7.0
312,20t,2019-01-06,00:00:00,75.0,76.0,3.0,,,2.0
313,20t,2019-01-06,01:00:00,77.0,80.0,2.0,,,2.0
314,20t,2019-01-06,02:00:00,78.0,81.0,1.0,,,2.0
315,20t,2019-01-06,03:00:00,74.0,77.0,1.0,,,1.0
316,20t,2019-01-06,04:00:00,72.0,75.0,1.0,,,1.0
317,20t,2019-01-06,05:00:00,69.0,72.0,1.0,,,2.0
318,20t,2019-01-06,06:00:00,69.0,72.0,1.0,,,2.0
319,20t,2019-01-06,07:00:00,67.0,70.0,1.0,,,2.0
320,20t,2019-01-06,08:00:00,64.0,67.0,3.0,,,2.0
321,20t,2019-01-06,09:00:00,64.0,67.0,6.0,,,3.0
322,20t,2019-01-06,10:00:00,68.0,71.0,11.0,,,3.0
323,20t,2019-01-06,11:00:00,66.0,69.0,23.0,,,4.0
324,20t,2019-01-06,12:00:00,59.0,62.0,36.0,,,4.0
325,20t,2019-01-06,13:00:00,51.0,54.0,52.0,,,4.0
326,20t,2019-01-06,14:00:00,46.0,,67.0,,,3.0
327,20t,2019-01-06,15:00:00,46.0,,66.0,,,4.0
328,20t,2019-01-06,16:00:00,46.0,,75.0,,,3.0
329,20t,2019-01-06,17:00:00,49.0,52.0,67.0,,,3.0
330,20t,2019-01-06,18:00:00,52.0,53.0,48.0,,,3.0
331,20t,2019-01-06,19:00:00,58.0,59.0,30.0,,,2.0
332,20t,2019-01-06,20:00:00,62.0,65.0,17.0,,,2.0
333,20t,2019-01-06,21:00:00,63.0,66.0,4.0,,,1.0
334,20t,2019-01-06,22:00:00,63.0,66.0,3.0,,,1.0
335,20t,2019-01-06,23:00:00,65.0,68.0,2.0,,,1.0
336,21t,2019-01-06,00:00:00,65.0,98.0,6.0,0.78,14.0,2.0
337,21t,2019-01-06,01:00:00,62.0,92.0,6.0,0.78,13.0,2.0
338,21t,2019-01-06,02:00:00,58.0,90.0,8.0,0.74,8.0,2.0
339,21t,2019-01-06,03:00:00,47.0,83.0,7.0,0.77,8.0,2.0
340,21t,2019-01-06,04:00:00,42.0,80.0,3.0,0.74,12.0,2.0
341,21t,2019-01-06,05:00:00,44.0,83.0,3.0,0.79,13.0,2.0
342,21t,2019-01-06,06:00:00,49.0,102.0,1.0,0.91,18.0,2.0
343,21t,2019-01-06,07:00:00,51.0,102.0,2.0,0.89,16.0,3.0
344,21t,2019-01-06,08:00:00,52.0,103.0,5.0,0.92,19.0,3.0
345,21t,2019-01-06,09:00:00,50.0,107.0,9.0,0.74,21.0,3.0
346,21t,2019-01-06,10:00:00,45.0,118.0,14.0,0.66,20.0,3.0
347,21t,2019-01-06,11:00:00,40.0,103.0,20.0,0.64,19.0,3.0
348,21t,2019-01-06,12:00:00,39.0,93.0,37.0,0.55,14.0,2.0
349,21t,2019-01-06,13:00:00,37.0,80.0,49.0,0.5,9.0,2.0
350,21t,2019-01-06,14:00:00,35.0,68.0,55.0,0.48,7.0,1.0
351,21t,2019-01-06,15:00:00,33.0,63.0,63.0,0.51,6.0,1.0
352,21t,2019-01-06,16:00:00,33.0,65.0,63.0,0.55,5.0,1.0
353,21t,2019-01-06,17:00:00,33.0,73.0,48.0,0.7,13.0,2.0
354,21t,2019-01-06,18:00:00,37.0,94.0,31.0,0.98,28.0,2.0
355,21t,2019-01-06,19:00:00,46.0,109.0,28.0,0.95,21.0,3.0
356,21t,2019-01-06,20:00:00,49.0,119.0,26.0,0.84,15.0,3.0
357,21t,2019-01-06,21:00:00,55.0,99.0,,,,
358,21t,2019-01-06,22:00:00,58.0,92.0,24.0,0.68,8.0,2.0
359,21t,2019-01-06,23:00:00,57.0,85.0,24.0,0.62,5.0,2.0
360,22t,2019-01-06,00:00:00,,119.0,,,,
361,22t,2019-01-06,01:00:00,,107.0,,,,
362,22t,2019-01-06,02:00:00,,116.0,,,,
363,22t,2019-01-06,03:00:00,,107.0,,,,
364,22t,2019-01-06,04:00:00,,107.0,,,,
365,22t,2019-01-06,05:00:00,,102.0,,,,
366,22t,2019-01-06,06:00:00,,101.0,,,,
367,22t,2019-01-06,07:00:00,,114.0,,,,
368,22t,2019-01-06,08:00:00,,108.0,,,,
369,22t,2019-01-06,09:00:00,,110.0,,,,
370,22t,2019-01-06,10:00:00,,122.0,,,,
371,22t,2019-01-06,11:00:00,,117.0,,,,
372,22t,2019-01-06,12:00:00,,94.0,,,,
373,22t,2019-01-06,13:00:00,,77.0,,,,
374,22t,2019-01-06,14:00:00,,76.0,,,,
375,22t,2019-01-06,15:00:00,,73.0,,,,
376,22t,2019-01-06,16:00:00,,63.0,,,,
377,22t,2019-01-06,17:00:00,,48.0,,,,
378,22t,2019-01-06,18:00:00,,86.0,,,,
379,22t,2019-01-06,19:00:00,,97.0,,,,
380,22t,2019-01-06,20:00:00,,83.0,,,,
381,22t,2019-01-06,21:00:00,,111.0,,,,
382,22t,2019-01-06,22:00:00,,96.0,,,,
383,22t,2019-01-06,23:00:00,,98.0,,,,
384,24t,2019-01-06,00:00:00,56.0,139.0,4.0,0.67,34.0,2.0
385,24t,2019-01-06,01:00:00,54.0,163.0,17.0,0.5,23.0,1.0
386,24t,2019-01-06,02:00:00,46.0,93.0,12.0,0.51,27.0,1.0
387,24t,2019-01-06,03:00:00,44.0,102.0,11.0,0.48,27.0,1.0
388,24t,2019-01-06,04:00:00,43.0,144.0,15.0,0.56,24.0,2.0
389,24t,2019-01-06,05:00:00,40.0,97.0,18.0,0.49,21.0,2.0
390,24t,2019-01-06,06:00:00,37.0,92.0,12.0,0.69,26.0,3.0
391,24t,2019-01-06,07:00:00,41.0,145.0,11.0,0.72,28.0,2.0
392,24t,2019-01-06,08:00:00,44.0,153.0,12.0,0.73,26.0,2.0
393,24t,2019-01-06,09:00:00,42.0,169.0,22.0,0.49,21.0,2.0
394,24t,2019-01-06,10:00:00,39.0,140.0,25.0,0.49,24.0,1.0
