,station,date,time,PM25,PM10,O3,CO,NO2,SO2
0,02t,2019-01-08,00:00:00,,,,,,
1,02t,2019-01-08,01:00:00,,,,,,
2,02t,2019-01-08,02:00:00,,,,,,
3,02t,2019-01-08,03:00:00,,,,,,
4,02t,2019-01-08,04:00:00,,,,,,
5,02t,2019-01-08,05:00:00,,,,,,
6,02t,2019-01-08,06:00:00,,,,,,
7,02t,2019-01-08,07:00:00,,,,,,
8,02t,2019-01-08,08:00:00,,,,,,
9,02t,2019-01-08,09:00:00,,,,,,
10,02t,2019-01-08,10:00:00,,,,,,
11,02t,2019-01-08,11:00:00,,,,,,
12,02t,2019-01-08,12:00:00,,,,,,
13,02t,2019-01-08,13:00:00,,,,,,
14,02t,2019-01-08,14:00:00,,,,,,
15,02t,2019-01-08,15:00:00,,,,,,
16,02t,2019-01-08,16:00:00,,,,,,
17,02t,2019-01-08,17:00:00,,,,,,
18,02t,2019-01-08,18:00:00,,,,,,
19,02t,2019-01-08,19:00:00,,,,,,
20,02t,2019-01-08,20:00:00,,,,,,
21,02t,2019-01-08,21:00:00,,,,,,
22,02t,2019-01-08,22:00:00,,,,,,
23,02t,2019-01-08,23:00:00,,,,,,
24,03t,2019-01-08,00:00:00,47.0,73.0,9.0,1.29,43.0,
25,03t,2019-01-08,01:00:00,36.0,60.0,3.0,1.26,43.0,
26,03t,2019-01-08,02:00:00,36.0,55.0,2.0,1.29,36.0,
27,03t,2019-01-08,03:00:00,40.0,46.0,1.0,1.37,37.0,
28,03t,2019-01-08,04:00:00,41.0,67.0,2.0,1.43,41.0,
29,03t,2019-01-08,05:00:00,43.0,72.0,1.0,1.43,43.0,
30,03t,2019-01-08,06:00:00,42.0,74.0,1.0,1.72,45.0,
31,03t,2019-01-08,07:00:00,43.0,86.0,1.0,1.93,38.0,
32,03t,2019-01-08,08:00:00,41.0,76.0,3.0,1.62,39.0,
33,03t,2019-01-08,09:00:00,44.0,77.0,2.0,1.58,47.0,
34,03t,2019-01-08,10:00:00,44.0,81.0,1.0,1.54,48.0,
35,03t,2019-01-08,11:00:00,37.0,70.0,2.0,1.49,49.0,
36,03t,2019-01-08,12:00:00,41.0,83.0,4.0,1.49,54.0,
37,03t,2019-01-08,13:00:00,56.0,168.0,3.0,1.39,46.0,
38,03t,2019-01-08,14:00:00,56.0,104.0,4.0,1.34,40.0,
39,03t,2019-01-08,15:00:00,41.0,69.0,5.0,1.3,39.0,
40,03t,2019-01-08,16:00:00,31.0,57.0,6.0,1.34,37.0,
41,03t,2019-01-08,17:00:00,21.0,52.0,3.0,1.34,38.0,
42,03t,2019-01-08,18:00:00,27.0,58.0,,,,
43,03t,2019-01-08,19:00:00,28.0,54.0,1.0,1.45,36.0,
44,03t,2019-01-08,20:00:00,30.0,58.0,2.0,1.49,39.0,
45,03t,2019-01-08,21:00:00,34.0,69.0,1.0,1.34,36.0,
46,03t,2019-01-08,22:00:00,31.0,47.0,1.0,1.33,32.0,
47,03t,2019-01-08,23:00:00,33.0,53.0,1.0,1.23,29.0,
48,05t,2019-01-08,00:00:00,34.0,59.0,38.0,0.42,8.0,1.0
49,05t,2019-01-08,01:00:00,34.0,58.0,35.0,0.43,7.0,1.0
50,05t,2019-01-08,02:00:00,31.0,52.0,29.0,0.38,7.0,1.0
51,05t,2019-01-08,03:00:00,21.0,38.0,22.0,0.37,5.0,1.0
52,05t,2019-01-08,04:00:00,18.0,40.0,16.0,0.34,8.0,1.0
53,05t,2019-01-08,05:00:00,16.0,45.0,8.0,0.42,17.0,1.0
54,05t,2019-01-08,06:00:00,17.0,40.0,,0.62,31.0,2.0
55,05t,2019-01-08,07:00:00,27.0,57.0,2.0,0.63,32.0,3.0
56,05t,2019-01-08,08:00:00,24.0,59.0,,,,
57,05t,2019-01-08,09:00:00,36.0,51.0,,,,
58,05t,2019-01-08,10:00:00,19.0,44.0,23.0,0.41,13.0,
59,05t,2019-01-08,11:00:00,24.0,54.0,35.0,0.36,10.0,
60,05t,2019-01-08,12:00:00,20.0,52.0,38.0,0.31,7.0,
61,05t,2019-01-08,13:00:00,16.0,43.0,40.0,0.28,5.0,
62,05t,2019-01-08,14:00:00,21.0,39.0,37.0,0.29,8.0,
63,05t,2019-01-08,15:00:00,15.0,44.0,32.0,0.32,9.0,
64,05t,2019-01-08,16:00:00,14.0,36.0,30.0,0.29,9.0,
65,05t,2019-01-08,17:00:00,12.0,36.0,22.0,0.33,14.0,
66,05t,2019-01-08,18:00:00,11.0,33.0,21.0,0.33,11.0,
67,05t,2019-01-08,19:00:00,11.0,36.0,18.0,0.34,11.0,
68,05t,2019-01-08,20:00:00,8.0,29.0,16.0,0.33,13.0,
69,05t,2019-01-08,21:00:00,10.0,29.0,,,,
70,05t,2019-01-08,22:00:00,7.0,35.0,15.0,0.31,11.0,
71,05t,2019-01-08,23:00:00,11.0,36.0,13.0,0.3,11.0,
72,08t,2019-01-08,00:00:00,45.0,71.0,37.0,0.51,3.0,
73,08t,2019-01-08,01:00:00,48.0,59.0,37.0,0.49,1.0,
74,08t,2019-01-08,02:00:00,49.0,63.0,26.0,0.43,2.0,
75,08t,2019-01-08,03:00:00,35.0,62.0,16.0,0.49,5.0,
76,08t,2019-01-08,04:00:00,36.0,56.0,8.0,0.39,12.0,
77,08t,2019-01-08,05:00:00,31.0,47.0,14.0,0.55,3.0,1.0
78,08t,2019-01-08,06:00:00,29.0,47.0,6.0,0.77,19.0,3.0
79,08t,2019-01-08,07:00:00,35.0,51.0,,,,
80,08t,2019-01-08,08:00:00,37.0,60.0,10.0,0.61,13.0,6.0
81,08t,2019-01-08,09:00:00,32.0,58.0,16.0,0.51,5.0,3.0
82,08t,2019-01-08,10:00:00,32.0,55.0,20.0,0.5,2.0,2.0
83,08t,2019-01-08,11:00:00,34.0,42.0,28.0,0.47,4.0,2.0
84,08t,2019-01-08,12:00:00,59.0,73.0,35.0,0.4,,1.0
85,08t,2019-01-08,13:00:00,21.0,58.0,34.0,0.36,2.0,3.0
86,08t,2019-01-08,14:00:00,23.0,49.0,36.0,0.37,,2.0
87,08t,2019-01-08,15:00:00,25.0,48.0,31.0,0.34,1.0,3.0
88,08t,2019-01-08,16:00:00,26.0,51.0,25.0,0.35,3.0,3.0
89,08t,2019-01-08,17:00:00,25.0,52.0,25.0,0.4,,2.0
90,08t,2019-01-08,18:00:00,23.0,59.0,17.0,0.38,6.0,2.0
91,08t,2019-01-08,19:00:00,23.0,45.0,8.0,0.41,12.0,2.0
92,08t,2019-01-08,20:00:00,24.0,40.0,7.0,0.43,11.0,2.0
93,08t,2019-01-08,21:00:00,20.0,48.0,,,,
