,station,date,time,PM25,PM10,O3,CO,NO2,SO2
0,02t,2018-12-27,00:00:00,,,,,,
1,02t,2018-12-27,01:00:00,,,,,,
2,02t,2018-12-27,02:00:00,,,,,,
3,02t,2018-12-27,03:00:00,,,,,,
4,02t,2018-12-27,04:00:00,,,,,,
5,02t,2018-12-27,05:00:00,,,,,,
6,02t,2018-12-27,06:00:00,,,,,,
7,02t,2018-12-27,07:00:00,,,,,,
8,02t,2018-12-27,08:00:00,,,,,,
9,02t,2018-12-27,09:00:00,,,,,,
10,02t,2018-12-27,10:00:00,,,,,,
11,02t,2018-12-27,11:00:00,,,,,,
12,02t,2018-12-27,12:00:00,,,,,,
13,02t,2018-12-27,13:00:00,,,,,,
14,02t,2018-12-27,14:00:00,,,,,,
15,02t,2018-12-27,15:00:00,,,,,,
16,02t,2018-12-27,16:00:00,,,,,,
17,02t,2018-12-27,17:00:00,,,,,,
18,02t,2018-12-27,18:00:00,,,,,,
19,02t,2018-12-27,19:00:00,,,,,,
20,02t,2018-12-27,20:00:00,,,,,,
21,02t,2018-12-27,21:00:00,,,,,,
22,02t,2018-12-27,22:00:00,,,,,,
23,02t,2018-12-27,23:00:00,,,,,,
24,03t,2018-12-27,00:00:00,80.0,145.0,2.0,2.94,81.0,
25,03t,2018-12-27,01:00:00,85.0,154.0,1.0,2.06,57.0,
26,03t,2018-12-27,02:00:00,91.0,134.0,1.0,1.88,48.0,
27,03t,2018-12-27,03:00:00,96.0,165.0,1.0,1.77,43.0,
28,03t,2018-12-27,04:00:00,98.0,153.0,1.0,1.58,40.0,
29,03t,2018-12-27,05:00:00,89.0,146.0,1.0,1.42,37.0,
30,03t,2018-12-27,06:00:00,87.0,126.0,1.0,1.64,40.0,
31,03t,2018-12-27,07:00:00,84.0,132.0,,,,
32,03t,2018-12-27,08:00:00,89.0,187.0,4.0,2.02,56.0,
33,03t,2018-12-27,09:00:00,101.0,169.0,9.0,1.7,68.0,
34,03t,2018-12-27,10:00:00,93.0,153.0,16.0,1.56,67.0,
35,03t,2018-12-27,11:00:00,74.0,137.0,33.0,1.34,48.0,
36,03t,2018-12-27,12:00:00,62.0,96.0,34.0,1.23,49.0,
37,03t,2018-12-27,13:00:00,55.0,78.0,39.0,1.15,48.0,
38,03t,2018-12-27,14:00:00,41.0,71.0,42.0,1.26,47.0,
39,03t,2018-12-27,15:00:00,38.0,79.0,25.0,1.3,74.0,
40,03t,2018-12-27,16:00:00,44.0,75.0,29.0,1.3,61.0,
41,03t,2018-12-27,17:00:00,40.0,76.0,21.0,1.19,58.0,
42,03t,2018-12-27,18:00:00,44.0,68.0,12.0,1.3,62.0,
43,03t,2018-12-27,19:00:00,52.0,61.0,5.0,1.51,70.0,
44,03t,2018-12-27,20:00:00,60.0,78.0,4.0,1.7,69.0,
45,03t,2018-12-27,21:00:00,63.0,85.0,1.0,2.19,85.0,
46,03t,2018-12-27,22:00:00,71.0,123.0,1.0,2.14,81.0,
47,03t,2018-12-27,23:00:00,78.0,116.0,1.0,2.4,80.0,
48,05t,2018-12-27,00:00:00,62.0,116.0,,1.62,86.0,4.0
49,05t,2018-12-27,01:00:00,64.0,105.0,,1.78,79.0,4.0
50,05t,2018-12-27,02:00:00,61.0,111.0,,1.78,71.0,5.0
51,05t,2018-12-27,03:00:00,68.0,110.0,,,,
52,05t,2018-12-27,04:00:00,71.0,106.0,1.0,0.9,57.0,5.0
53,05t,2018-12-27,05:00:00,82.0,129.0,1.0,0.78,51.0,5.0
54,05t,2018-12-27,06:00:00,93.0,138.0,,0.91,53.0,5.0
55,05t,2018-12-27,07:00:00,85.0,128.0,1.0,1.22,59.0,7.0
56,05t,2018-12-27,08:00:00,81.0,138.0,12.0,0.83,53.0,5.0
57,05t,2018-12-27,09:00:00,68.0,105.0,24.0,0.68,46.0,5.0
58,05t,2018-12-27,10:00:00,57.0,90.0,35.0,0.62,45.0,5.0
59,05t,2018-12-27,11:00:00,58.0,97.0,49.0,0.49,35.0,6.0
60,05t,2018-12-27,12:00:00,54.0,91.0,60.0,0.34,24.0,4.0
61,05t,2018-12-27,13:00:00,41.0,71.0,70.0,0.27,16.0,3.0
62,05t,2018-12-27,14:00:00,35.0,62.0,74.0,0.29,20.0,3.0
63,05t,2018-12-27,15:00:00,40.0,68.0,70.0,0.32,29.0,3.0
64,05t,2018-12-27,16:00:00,42.0,75.0,55.0,0.39,40.0,3.0
65,05t,2018-12-27,17:00:00,46.0,79.0,32.0,0.48,57.0,3.0
66,05t,2018-12-27,18:00:00,44.0,76.0,18.0,0.59,68.0,3.0
67,05t,2018-12-27,19:00:00,50.0,86.0,6.0,0.72,83.0,5.0
68,05t,2018-12-27,20:00:00,54.0,98.0,1.0,0.87,85.0,8.0
69,05t,2018-12-27,21:00:00,63.0,112.0,10.0,0.75,65.0,3.0
70,05t,2018-12-27,22:00:00,55.0,99.0,,1.03,81.0,4.0
71,05t,2018-12-27,23:00:00,57.0,99.0,,1.26,82.0,4.0
72,08t,2018-12-27,00:00:00,73.0,119.0,2.0,1.67,60.0,2.0
73,08t,2018-12-27,01:00:00,70.0,105.0,2.0,2.28,62.0,3.0
74,08t,2018-12-27,02:00:00,88.0,122.0,2.0,2.11,58.0,4.0
75,08t,2018-12-27,03:00:00,81.0,112.0,4.0,1.18,41.0,3.0
76,08t,2018-12-27,04:00:00,81.0,109.0,8.0,0.97,24.0,3.0
77,08t,2018-12-27,05:00:00,100.0,128.0,,,,
78,08t,2018-12-27,06:00:00,108.0,130.0,2.0,1.32,28.0,5.0
79,08t,2018-12-27,07:00:00,96.0,141.0,5.0,1.69,40.0,5.0
80,08t,2018-12-27,08:00:00,93.0,129.0,15.0,1.39,44.0,5.0
81,08t,2018-12-27,09:00:00,106.0,133.0,30.0,1.13,36.0,4.0
82,08t,2018-12-27,10:00:00,90.0,121.0,50.0,0.97,26.0,4.0
83,08t,2018-12-27,11:00:00,88.0,121.0,72.0,0.79,15.0,3.0
84,08t,2018-12-27,12:00:00,73.0,98.0,86.0,0.6,8.0,1.0
85,08t,2018-12-27,13:00:00,58.0,84.0,97.0,0.53,3.0,1.0
86,08t,2018-12-27,14:00:00,50.0,81.0,93.0,0.54,3.0,2.0
87,08t,2018-12-27,15:00:00,48.0,76.0,88.0,0.55,5.0,1.0
88,08t,2018-12-27,16:00:00,50.0,78.0,76.0,0.54,8.0,1.0
89,08t,2018-12-27,17:00:00,43.0,68.0,54.0,0.73,21.0,3.0
90,08t,2018-12-27,18:00:00,43.0,70.0,37.0,0.95,34.0,3.0
91,08t,2018-12-27,19:00:00,52.0,92.0,16.0,1.2,54.0,2.0
92,08t,2018-12-27,20:00:00,60.0,101.0,5.0,1.46,64.0,2.0
93,08t,2018-12-27,21:00:00,70.0,105.0,3.0,1.56,60.0,3.0
94,08t,2018-12-27,22:00:00,80.0,112.0,2.0,1.64,55.0,3.0
95,08t,2018-12-27,23:00:00,79.0,117.0,2.0,1.43,49.0,1.0
96,10t,2018-12-27,00:00:00,83.0,94.0,5.0,,51.0,
97,10t,2018-12-27,01:00:00,80.0,95.0,4.0,,50.0,
98,10t,2018-12-27,02:00:00,77.0,96.0,5.0,,48.0,
