,station,date,time,PM25,PM10,O3,CO,NO2,SO2
0,02t,2019-02-13,00:00:00,,,,,,
1,02t,2019-02-13,01:00:00,,,,,,
2,02t,2019-02-13,02:00:00,,,,,,
3,02t,2019-02-13,03:00:00,,,,,,
4,02t,2019-02-13,04:00:00,,,,,,
5,02t,2019-02-13,05:00:00,,,,,,
6,02t,2019-02-13,06:00:00,,,,,,
7,02t,2019-02-13,07:00:00,,,,,,
8,02t,2019-02-13,08:00:00,,,,,,
9,02t,2019-02-13,09:00:00,,,,,,
10,02t,2019-02-13,10:00:00,,,,,,
11,02t,2019-02-13,11:00:00,,,,,,
12,02t,2019-02-13,12:00:00,,,,,,
13,02t,2019-02-13,13:00:00,,,,,,
14,02t,2019-02-13,14:00:00,,,,,,
15,02t,2019-02-13,15:00:00,,,,,,
16,02t,2019-02-13,16:00:00,,,,,,
17,02t,2019-02-13,17:00:00,,,,,,
18,02t,2019-02-13,18:00:00,,,,,,
19,02t,2019-02-13,19:00:00,,,,,,
20,02t,2019-02-13,20:00:00,,,,,,
21,02t,2019-02-13,21:00:00,,,,,,
22,02t,2019-02-13,22:00:00,,,,,,
23,02t,2019-02-13,23:00:00,,,,,,
24,03t,2019-02-13,00:00:00,45.0,59.0,1.0,0.61,39.0,
25,03t,2019-02-13,01:00:00,39.0,59.0,1.0,0.5,35.0,
26,03t,2019-02-13,02:00:00,32.0,55.0,,0.59,36.0,
27,03t,2019-02-13,03:00:00,34.0,55.0,1.0,0.65,32.0,
28,03t,2019-02-13,04:00:00,43.0,63.0,1.0,0.91,37.0,
29,03t,2019-02-13,05:00:00,51.0,108.0,,,,
30,03t,2019-02-13,06:00:00,56.0,98.0,1.0,0.88,37.0,
31,03t,2019-02-13,07:00:00,63.0,93.0,2.0,0.94,34.0,
32,03t,2019-02-13,08:00:00,66.0,110.0,3.0,1.08,41.0,
33,03t,2019-02-13,09:00:00,64.0,122.0,13.0,0.93,40.0,
34,03t,2019-02-13,10:00:00,65.0,109.0,37.0,0.85,29.0,
35,03t,2019-02-13,11:00:00,63.0,107.0,43.0,0.95,46.0,
36,03t,2019-02-13,12:00:00,66.0,111.0,35.0,1.26,91.0,
37,03t,2019-02-13,13:00:00,76.0,148.0,42.0,1.12,103.0,
38,03t,2019-02-13,14:00:00,74.0,141.0,28.0,1.16,122.0,
39,03t,2019-02-13,15:00:00,78.0,143.0,22.0,1.07,115.0,
40,03t,2019-02-13,16:00:00,85.0,140.0,17.0,1.12,130.0,
41,03t,2019-02-13,17:00:00,100.0,156.0,13.0,1.21,121.0,
42,03t,2019-02-13,18:00:00,98.0,149.0,9.0,1.22,105.0,
43,03t,2019-02-13,19:00:00,94.0,134.0,7.0,1.04,89.0,
44,03t,2019-02-13,20:00:00,75.0,102.0,10.0,0.89,77.0,
45,03t,2019-02-13,21:00:00,63.0,101.0,10.0,0.68,73.0,
46,03t,2019-02-13,22:00:00,59.0,94.0,13.0,0.67,57.0,
47,03t,2019-02-13,23:00:00,57.0,73.0,11.0,0.51,36.0,
48,05t,2019-02-13,00:00:00,19.0,33.0,19.0,0.28,19.0,
49,05t,2019-02-13,01:00:00,19.0,38.0,14.0,0.33,22.0,
50,05t,2019-02-13,02:00:00,18.0,42.0,6.0,0.28,29.0,1.0
51,05t,2019-02-13,03:00:00,17.0,39.0,10.0,0.28,27.0,1.0
52,05t,2019-02-13,04:00:00,18.0,40.0,8.0,0.39,31.0,1.0
53,05t,2019-02-13,05:00:00,27.0,58.0,8.0,0.41,26.0,1.0
54,05t,2019-02-13,06:00:00,22.0,41.0,6.0,0.8,34.0,2.0
55,05t,2019-02-13,07:00:00,37.0,72.0,7.0,1.13,38.0,3.0
56,05t,2019-02-13,08:00:00,44.0,83.0,15.0,0.96,44.0,2.0
57,05t,2019-02-13,09:00:00,69.0,101.0,25.0,0.95,49.0,2.0
58,05t,2019-02-13,10:00:00,71.0,114.0,46.0,0.68,35.0,4.0
59,05t,2019-02-13,11:00:00,57.0,98.0,66.0,0.57,25.0,3.0
60,05t,2019-02-13,12:00:00,60.0,106.0,80.0,0.42,9.0,2.0
61,05t,2019-02-13,13:00:00,52.0,85.0,94.0,0.46,10.0,2.0
62,05t,2019-02-13,14:00:00,55.0,89.0,107.0,0.51,13.0,2.0
63,05t,2019-02-13,15:00:00,65.0,100.0,113.0,0.51,13.0,2.0
64,05t,2019-02-13,16:00:00,72.0,106.0,105.0,0.52,16.0,1.0
65,05t,2019-02-13,17:00:00,67.0,101.0,100.0,0.61,20.0,1.0
66,05t,2019-02-13,18:00:00,67.0,98.0,,,,
67,05t,2019-02-13,19:00:00,68.0,100.0,65.0,0.54,20.0,2.0
68,05t,2019-02-13,20:00:00,52.0,78.0,64.0,0.4,11.0,
69,05t,2019-02-13,21:00:00,35.0,62.0,61.0,0.34,9.0,
70,05t,2019-02-13,22:00:00,42.0,58.0,51.0,0.28,5.0,
71,05t,2019-02-13,23:00:00,33.0,48.0,38.0,0.22,3.0,
72,08t,2019-02-13,00:00:00,28.0,51.0,14.0,0.02,11.0,
73,08t,2019-02-13,01:00:00,25.0,44.0,9.0,0.04,12.0,
74,08t,2019-02-13,02:00:00,32.0,53.0,3.0,0.05,18.0,
75,08t,2019-02-13,03:00:00,25.0,52.0,3.0,0.03,22.0,
76,08t,2019-02-13,04:00:00,29.0,54.0,4.0,0.06,20.0,
77,08t,2019-02-13,05:00:00,35.0,69.0,,0.24,24.0,
78,08t,2019-02-13,06:00:00,52.0,80.0,,0.7,28.0,
79,08t,2019-02-13,07:00:00,64.0,104.0,1.0,1.21,40.0,1.0
80,08t,2019-02-13,08:00:00,83.0,129.0,8.0,0.9,46.0,
81,08t,2019-02-13,09:00:00,97.0,150.0,19.0,0.84,47.0,
82,08t,2019-02-13,10:00:00,96.0,158.0,38.0,0.57,38.0,1.0
83,08t,2019-02-13,11:00:00,85.0,148.0,63.0,0.38,22.0,
84,08t,2019-02-13,12:00:00,74.0,149.0,,,,
85,08t,2019-02-13,13:00:00,86.0,152.0,,,,
86,08t,2019-02-13,14:00:00,93.0,157.0,102.0,0.34,19.0,4.0
87,08t,2019-02-13,15:00:00,80.0,132.0,112.0,0.31,22.0,1.0
88,08t,2019-02-13,16:00:00,92.0,136.0,106.0,0.26,21.0,1.0
89,08t,2019-02-13,17:00:00,75.0,137.0,105.0,0.36,22.0,
90,08t,2019-02-13,18:00:00,92.0,144.0,93.0,0.32,16.0,
91,08t,2019-02-13,19:00:00,84.0,125.0,71.0,0.22,15.0,
92,08t,2019-02-13,20:00:00,68.0,108.0,54.0,0.22,25.0,
93,08t,2019-02-13,21:00:00,63.0,101.0,50.0,0.15,27.0,1.0
94,08t,2019-02-13,22:00:00,69.0,106.0,42.0,0.08,21.0,
95,08t,2019-02-13,23:00:00,52.0,89.0,33.0,0.01,12.0,
96,10t,2019-02-13,00:00:00,32.0,45.0,9.0,,27.0,
97,10t,2019-02-13,01:00:00,23.0,33.0,7.0,,27.0,
98,10t,2019-02-13,02:00:00,20.0,37.0,5.0,,32.0,
99,10t,2019-02-13,03:00:00,25.0,44.0,5.0,,31.0,
100,10t,2019-02-13,04:00:00,31.0,52.0,5.0,,25.0,
101,10t,2019-02-13,05:00:00,36.0,51.0,5.0,,30.0,
102,10t,2019-02-13,06:00:00,44.0,67.0,4.0,,34.0,
103,10t,2019-02-13,07:00:00,56.0,86.0,7.0,,36.0,
104,10t,2019-02-13,08:00:00,59.0,102.0,9.0,,35.0,
105,10t,2019-02-13,09:00:00,58.0,100.0,15.0,,,
106,10t,2019-02-13,10:00:00,57.0,105.0,,,21.0,
107,10t,2019-02-13,11:00:00,54.0,103.0,56.0,,12.0,
108,10t,2019-02-13,12:00:00,51.0,88.0,63.0,,8.0,
109,10t,2019-02-13,13:00:00,46.0,75.0,65.0,,6.0,
110,10t,2019-02-13,14:00:00,41.0,73.0,79.0,,7.0,
111,10t,2019-02-13,15:00:00,36.0,77.0,84.0,,8.0,
112,10t,2019-02-13,16:00:00,37.0,78.0,80.0,,10.0,
113,10t,2019-02-13,17:00:00,39.0,84.0,69.0,,13.0,
114,10t,2019-02-13,18:00:00,45.0,79.0,64.0,,28.0,
115,10t,2019-02-13,19:00:00,55.0,93.0,51.0,,28.0,
116,10t,2019-02-13,20:00:00,63.0,93.0,44.0,,19.0,
117,10t,2019-02-13,21:00:00,56.0,68.0,47.0,,15.0,
118,10t,2019-02-13,22:00:00,48.0,60.0,40.0,,14.0,
119,10t,2019-02-13,23:00:00,41.0,52.0,31.0,,10.0,
120,11t,2019-02-13,00:00:00,46.0,,16.0,,,3.0
121,11t,2019-02-13,01:00:00,44.0,,7.0,,,2.0
122,11t,2019-02-13,02:00:00,40.0,,11.0,,,2.0
123,11t,2019-02-13,03:00:00,35.0,,12.0,,,2.0
124,11t,2019-02-13,04:00:00,31.0,,8.0,,,4.0
125,11t,2019-02-13,05:00:00,32.0,,7.0,,,5.0
126,11t,2019-02-13,06:00:00,39.0,,7.0,,,4.0
127,11t,2019-02-13,07:00:00,47.0,,6.0,,,4.0
128,11t,2019-02-13,08:00:00,51.0,,14.0,,,4.0
129,11t,2019-02-13,09:00:00,56.0,,26.0,,,5.0
130,11t,2019-02-13,10:00:00,68.0,,34.0,,,5.0
131,11t,2019-02-13,11:00:00,60.0,,48.0,,,5.0
132,11t,2019-02-13,12:00:00,57.0,,64.0,,,3.0
133,11t,2019-02-13,13:00:00,54.0,,80.0,,,4.0
134,11t,2019-02-13,14:00:00,54.0,,81.0,,,4.0
135,11t,2019-02-13,15:00:00,58.0,,108.0,,,5.0
136,11t,2019-02-13,16:00:00,59.0,,103.0,,,5.0
137,11t,2019-02-13,17:00:00,60.0,,78.0,,,5.0
138,11t,2019-02-13,18:00:00,64.0,,65.0,,,4.0
139,11t,2019-02-13,19:00:00,68.0,,65.0,,,3.0
140,11t,2019-02-13,20:00:00,63.0,,50.0,,,3.0
141,11t,2019-02-13,21:00:00,56.0,,41.0,,,3.0
142,11t,2019-02-13,22:00:00,51.0,,50.0,,,3.0
143,11t,2019-02-13,23:00:00,45.0,,42.0,,,2.0
144,12t,2019-02-13,00:00:00,,,,,,
145,12t,2019-02-13,01:00:00,,,,,,
146,12t,2019-02-13,02:00:00,,,,,,
147,12t,2019-02-13,03:00:00,,,,,,
148,12t,2019-02-13,04:00:00,,,,,,
149,12t,2019-02-13,05:00:00,,,,,,
150,12t,2019-02-13,06:00:00,,,,,,
151,12t,2019-02-13,07:00:00,,,,,,
152,12t,2019-02-13,08:00:00,,,,,,
153,12t,2019-02-13,09:00:00,,,,,,
154,12t,2019-02-13,10:00:00,,,,,,
155,12t,2019-02-13,11:00:00,,,,,,
156,12t,2019-02-13,12:00:00,,,,,,
157,12t,2019-02-13,13:00:00,,,,,,
158,12t,2019-02-13,14:00:00,,,,,,
159,12t,2019-02-13,15:00:00,,,,,,
160,12t,2019-02-13,16:00:00,,,,,,
161,12t,2019-02-13,17:00:00,,,,,,
162,12t,2019-02-13,18:00:00,,,,,,
163,12t,2019-02-13,19:00:00,,,,,,
164,12t,2019-02-13,20:00:00,,,,,,
165,12t,2019-02-13,21:00:00,,,,,,
166,12t,2019-02-13,22:00:00,,,,,,
167,12t,2019-02-13,23:00:00,,,,,,
168,13t,2019-02-13,00:00:00,26.0,46.0,4.0,0.55,24.0,
169,13t,2019-02-13,01:00:00,27.0,63.0,3.0,0.47,21.0,
170,13t,2019-02-13,02:00:00,27.0,65.0,2.0,0.44,22.0,
171,13t,2019-02-13,03:00:00,43.0,104.0,1.0,0.61,27.0,1.0
172,13t,2019-02-13,04:00:00,49.0,65.0,1.0,0.69,26.0,1.0
173,13t,2019-02-13,05:00:00,61.0,76.0,1.0,0.69,25.0,1.0
174,13t,2019-02-13,06:00:00,71.0,103.0,,,27.0,
175,13t,2019-02-13,07:00:00,72.0,111.0,1.0,1.23,27.0,1.0
176,13t,2019-02-13,08:00:00,59.0,63.0,7.0,0.98,23.0,1.0
177,13t,2019-02-13,09:00:00,69.0,74.0,12.0,0.91,27.0,1.0
178,13t,2019-02-13,10:00:00,72.0,77.0,15.0,1.03,35.0,1.0
179,13t,2019-02-13,11:00:00,63.0,77.0,30.0,0.92,30.0,1.0
180,13t,2019-02-13,12:00:00,52.0,79.0,49.0,0.76,19.0,
181,13t,2019-02-13,13:00:00,51.0,70.0,54.0,0.7,17.0,
182,13t,2019-02-13,14:00:00,54.0,78.0,62.0,0.69,18.0,
183,13t,2019-02-13,15:00:00,66.0,124.0,72.0,0.73,24.0,
184,13t,2019-02-13,16:00:00,72.0,122.0,78.0,0.92,30.0,
185,13t,2019-02-13,17:00:00,,96.0,69.0,0.96,31.0,1.0
186,13t,2019-02-13,18:00:00,,98.0,56.0,1.05,34.0,1.0
187,13t,2019-02-13,19:00:00,,113.0,50.0,0.92,27.0,
188,13t,2019-02-13,20:00:00,,66.0,44.0,0.78,19.0,
189,13t,2019-02-13,21:00:00,,52.0,47.0,0.56,14.0,
190,13t,2019-02-13,22:00:00,,75.0,48.0,0.47,10.0,
191,13t,2019-02-13,23:00:00,,68.0,41.0,0.36,6.0,
192,14t,2019-02-13,00:00:00,39.0,67.0,2.0,0.9,34.0,12.0
193,14t,2019-02-13,01:00:00,44.0,75.0,6.0,0.69,29.0,8.0
194,14t,2019-02-13,02:00:00,51.0,60.0,5.0,0.71,27.0,20.0
195,14t,2019-02-13,03:00:00,51.0,77.0,9.0,0.68,25.0,9.0
196,14t,2019-02-13,04:00:00,44.0,51.0,7.0,0.58,24.0,7.0
197,14t,2019-02-13,05:00:00,41.0,50.0,8.0,0.68,24.0,12.0
198,14t,2019-02-13,06:00:00,51.0,82.0,9.0,0.75,19.0,12.0
199,14t,2019-02-13,07:00:00,61.0,86.0,17.0,0.8,16.0,8.0
200,14t,2019-02-13,08:00:00,62.0,88.0,20.0,0.77,18.0,12.0
201,14t,2019-02-13,09:00:00,62.0,83.0,35.0,0.7,20.0,25.0
202,14t,2019-02-13,10:00:00,60.0,90.0,47.0,0.7,18.0,18.0
203,14t,2019-02-13,11:00:00,56.0,92.0,69.0,0.68,15.0,13.0
204,14t,2019-02-13,12:00:00,61.0,90.0,87.0,0.82,27.0,6.0
205,14t,2019-02-13,13:00:00,70.0,112.0,117.0,1.03,44.0,7.0
206,14t,2019-02-13,14:00:00,75.0,124.0,,,,
207,14t,2019-02-13,15:00:00,76.0,107.0,110.0,0.8,40.0,6.0
208,14t,2019-02-13,16:00:00,59.0,110.0,99.0,0.88,40.0,7.0
209,14t,2019-02-13,17:00:00,58.0,117.0,83.0,1.2,58.0,6.0
210,14t,2019-02-13,18:00:00,69.0,122.0,55.0,1.33,61.0,9.0
211,14t,2019-02-13,19:00:00,78.0,129.0,36.0,1.35,59.0,10.0
212,14t,2019-02-13,20:00:00,75.0,127.0,44.0,1.21,42.0,6.0
213,14t,2019-02-13,21:00:00,65.0,93.0,53.0,0.84,30.0,5.0
214,14t,2019-02-13,22:00:00,52.0,71.0,54.0,0.68,24.0,6.0
215,14t,2019-02-13,23:00:00,38.0,58.0,46.0,0.44,13.0,5.0
216,16t,2019-02-13,00:00:00,,,,,,
217,16t,2019-02-13,01:00:00,,,,,,
218,16t,2019-02-13,02:00:00,,,,,,
219,16t,2019-02-13,03:00:00,,,,,,
220,16t,2019-02-13,04:00:00,,,,,,
221,16t,2019-02-13,05:00:00,,,,,,
222,16t,2019-02-13,06:00:00,,,,,,
223,16t,2019-02-13,07:00:00,,,,,,
224,16t,2019-02-13,08:00:00,,,,,,
225,16t,2019-02-13,09:00:00,,,,,,
226,16t,2019-02-13,10:00:00,,,,,,
227,16t,2019-02-13,11:00:00,,,,,,
228,16t,2019-02-13,12:00:00,,,,,,
229,16t,2019-02-13,13:00:00,,,,,,
230,16t,2019-02-13,14:00:00,,,,,,
231,16t,2019-02-13,15:00:00,,,,,,
232,16t,2019-02-13,16:00:00,,,,,,
233,16t,2019-02-13,17:00:00,,,,,,
234,16t,2019-02-13,18:00:00,,,,,,
