,station,date,time,PM25,PM10,O3,CO,NO2,SO2
79,08t,2019-08-31,07:00:00,18.0,28.0,7.0,0.08,14.0,1.0
80,08t,2019-08-31,08:00:00,17.0,29.0,11.0,0.03,8.0,
81,08t,2019-08-31,09:00:00,11.0,21.0,14.0,0.01,5.0,
82,08t,2019-08-31,10:00:00,8.0,23.0,17.0,0.02,5.0,
83,08t,2019-08-31,11:00:00,8.0,17.0,18.0,0.02,5.0,
84,08t,2019-08-31,12:00:00,8.0,18.0,18.0,0.09,5.0,1.0
85,08t,2019-08-31,13:00:00,5.0,14.0,16.0,0.06,7.0,
86,08t,2019-08-31,14:00:00,11.0,22.0,19.0,0.04,6.0,1.0
87,08t,2019-08-31,15:00:00,10.0,18.0,15.0,0.06,8.0,1.0
88,08t,2019-08-31,16:00:00,15.0,27.0,12.0,0.04,9.0,
89,08t,2019-08-31,17:00:00,12.0,21.0,10.0,0.05,10.0,
90,08t,2019-08-31,18:00:00,8.0,15.0,,,,
91,08t,2019-08-31,19:00:00,12.0,24.0,6.0,0.03,13.0,5.0
92,08t,2019-08-31,20:00:00,13.0,26.0,7.0,0.02,10.0,5.0
93,08t,2019-08-31,21:00:00,8.0,17.0,7.0,0.02,8.0,2.0
94,08t,2019-08-31,22:00:00,9.0,24.0,8.0,0.04,8.0,1.0
95,08t,2019-08-31,23:00:00,14.0,20.0,10.0,0.03,7.0,1.0
96,10t,2019-08-31,00:00:00,10.0,12.0,6.0,,12.0,
97,10t,2019-08-31,01:00:00,7.0,9.0,6.0,,11.0,
98,10t,2019-08-31,02:00:00,6.0,8.0,6.0,,12.0,
99,10t,2019-08-31,03:00:00,7.0,10.0,6.0,,14.0,
100,10t,2019-08-31,04:00:00,6.0,8.0,5.0,,16.0,
101,10t,2019-08-31,05:00:00,11.0,15.0,5.0,,16.0,
102,10t,2019-08-31,06:00:00,12.0,13.0,5.0,,17.0,
103,10t,2019-08-31,07:00:00,10.0,13.0,6.0,,15.0,
104,10t,2019-08-31,08:00:00,6.0,16.0,8.0,,11.0,
105,10t,2019-08-31,09:00:00,3.0,14.0,10.0,,,
106,10t,2019-08-31,10:00:00,2.0,13.0,,,8.0,
107,10t,2019-08-31,11:00:00,2.0,11.0,15.0,,10.0,
108,10t,2019-08-31,12:00:00,3.0,10.0,13.0,,9.0,
109,10t,2019-08-31,13:00:00,2.0,8.0,14.0,,9.0,
110,10t,2019-08-31,14:00:00,3.0,10.0,15.0,,9.0,
111,10t,2019-08-31,15:00:00,4.0,14.0,13.0,,10.0,
112,10t,2019-08-31,16:00:00,9.0,15.0,11.0,,14.0,
113,10t,2019-08-31,17:00:00,9.0,17.0,9.0,,13.0,
114,10t,2019-08-31,18:00:00,8.0,12.0,8.0,,12.0,
115,10t,2019-08-31,19:00:00,8.0,9.0,7.0,,12.0,
116,10t,2019-08-31,20:00:00,5.0,10.0,7.0,,11.0,
117,10t,2019-08-31,21:00:00,4.0,8.0,6.0,,12.0,
118,10t,2019-08-31,22:00:00,6.0,12.0,4.0,,14.0,
119,10t,2019-08-31,23:00:00,7.0,13.0,5.0,,12.0,
120,11t,2019-08-31,00:00:00,10.0,25.0,7.0,,,2.0
121,11t,2019-08-31,01:00:00,6.0,22.0,6.0,,,3.0
122,11t,2019-08-31,02:00:00,6.0,22.0,6.0,,,3.0
123,11t,2019-08-31,03:00:00,9.0,23.0,5.0,,,3.0
124,11t,2019-08-31,04:00:00,10.0,24.0,4.0,,,3.0
125,11t,2019-08-31,05:00:00,11.0,24.0,6.0,,,3.0
126,11t,2019-08-31,06:00:00,11.0,24.0,5.0,,,3.0
127,11t,2019-08-31,07:00:00,11.0,28.0,5.0,,,4.0
128,11t,2019-08-31,08:00:00,12.0,29.0,8.0,,,3.0
129,11t,2019-08-31,09:00:00,10.0,23.0,10.0,,,3.0
130,11t,2019-08-31,10:00:00,10.0,11.0,15.0,,,3.0
131,11t,2019-08-31,11:00:00,6.0,7.0,16.0,,,3.0
132,11t,2019-08-31,12:00:00,7.0,26.0,17.0,,,3.0
133,11t,2019-08-31,13:00:00,6.0,25.0,16.0,,,3.0
134,11t,2019-08-31,14:00:00,7.0,13.0,16.0,,,3.0
135,11t,2019-08-31,15:00:00,8.0,19.0,15.0,,,3.0
136,11t,2019-08-31,16:00:00,7.0,28.0,10.0,,,3.0
137,11t,2019-08-31,17:00:00,1.0,34.0,7.0,,,3.0
138,11t,2019-08-31,18:00:00,1.0,39.0,5.0,,,3.0
139,11t,2019-08-31,19:00:00,6.0,40.0,4.0,,,3.0
140,11t,2019-08-31,20:00:00,9.0,40.0,5.0,,,3.0
141,11t,2019-08-31,21:00:00,9.0,41.0,6.0,,,3.0
142,11t,2019-08-31,22:00:00,9.0,35.0,5.0,,,3.0
143,11t,2019-08-31,23:00:00,9.0,34.0,7.0,,,2.0
144,12t,2019-08-31,00:00:00,,,,,,
145,12t,2019-08-31,01:00:00,,,,,,
146,12t,2019-08-31,02:00:00,,,,,,
147,12t,2019-08-31,03:00:00,,,,,,
148,12t,2019-08-31,04:00:00,,,,,,
149,12t,2019-08-31,05:00:00,,,,,,
150,12t,2019-08-31,06:00:00,,,,,,
151,12t,2019-08-31,07:00:00,,,,,,
152,12t,2019-08-31,08:00:00,,,,,,
153,12t,2019-08-31,09:00:00,,,,,,
154,12t,2019-08-31,10:00:00,,,,,,
155,12t,2019-08-31,11:00:00,,,,,,
156,12t,2019-08-31,12:00:00,,,,,,
157,12t,2019-08-31,13:00:00,,,,,,
158,12t,2019-08-31,14:00:00,,,,,,
159,12t,2019-08-31,15:00:00,,,,,,
160,12t,2019-08-31,16:00:00,,,,,,
161,12t,2019-08-31,17:00:00,,,,,,
162,12t,2019-08-31,18:00:00,,,,,,
163,12t,2019-08-31,19:00:00,,,,,,
164,12t,2019-08-31,20:00:00,,,,,,
165,12t,2019-08-31,21:00:00,,,,,,
166,12t,2019-08-31,22:00:00,,,,,,
167,12t,2019-08-31,23:00:00,,,,,,
168,13t,2019-08-31,00:00:00,10.0,21.0,5.0,0.16,12.0,4.0
169,13t,2019-08-31,01:00:00,11.0,23.0,5.0,0.13,11.0,4.0
170,13t,2019-08-31,02:00:00,12.0,25.0,3.0,0.17,13.0,4.0
171,13t,2019-08-31,03:00:00,11.0,21.0,3.0,0.2,14.0,5.0
172,13t,2019-08-31,04:00:00,11.0,21.0,2.0,0.24,15.0,4.0
173,13t,2019-08-31,05:00:00,6.0,18.0,,,,
174,13t,2019-08-31,06:00:00,10.0,30.0,,,,
175,13t,2019-08-31,07:00:00,7.0,24.0,3.0,0.44,16.0,3.0
176,13t,2019-08-31,08:00:00,6.0,21.0,,,,
177,13t,2019-08-31,09:00:00,10.0,35.0,12.0,0.22,10.0,3.0
178,13t,2019-08-31,10:00:00,9.0,31.0,21.0,0.19,10.0,3.0
179,13t,2019-08-31,11:00:00,4.0,24.0,19.0,0.22,11.0,3.0
180,13t,2019-08-31,12:00:00,3.0,18.0,,,,
181,13t,2019-08-31,13:00:00,9.0,26.0,24.0,0.2,12.0,3.0
182,13t,2019-08-31,14:00:00,7.0,20.0,20.0,0.2,12.0,3.0
183,13t,2019-08-31,15:00:00,7.0,28.0,,,13.0,
184,13t,2019-08-31,16:00:00,10.0,40.0,11.0,0.32,15.0,3.0
185,13t,2019-08-31,17:00:00,7.0,22.0,9.0,0.31,14.0,3.0
186,13t,2019-08-31,18:00:00,12.0,16.0,10.0,0.26,11.0,3.0
187,13t,2019-08-31,19:00:00,3.0,15.0,7.0,0.3,12.0,3.0
188,13t,2019-08-31,20:00:00,5.0,24.0,6.0,0.2,11.0,3.0
189,13t,2019-08-31,21:00:00,4.0,8.0,7.0,0.16,9.0,3.0
190,13t,2019-08-31,22:00:00,7.0,9.0,5.0,0.18,11.0,3.0
191,13t,2019-08-31,23:00:00,5.0,10.0,7.0,0.17,9.0,3.0
192,14t,2019-08-31,00:00:00,22.0,41.0,3.0,0.75,16.0,13.0
193,14t,2019-08-31,01:00:00,23.0,31.0,4.0,0.63,13.0,11.0
194,14t,2019-08-31,02:00:00,16.0,21.0,3.0,0.75,15.0,9.0
195,14t,2019-08-31,03:00:00,21.0,36.0,3.0,0.74,15.0,11.0
196,14t,2019-08-31,04:00:00,20.0,29.0,3.0,1.02,20.0,15.0
197,14t,2019-08-31,05:00:00,26.0,59.0,3.0,0.92,20.0,17.0
198,14t,2019-08-31,06:00:00,30.0,55.0,3.0,1.14,22.0,14.0
199,14t,2019-08-31,07:00:00,26.0,63.0,3.0,1.64,24.0,14.0
200,14t,2019-08-31,08:00:00,27.0,84.0,5.0,1.12,22.0,11.0
201,14t,2019-08-31,09:00:00,26.0,57.0,,,,
202,14t,2019-08-31,10:00:00,20.0,32.0,14.0,0.69,18.0,10.0
203,14t,2019-08-31,11:00:00,14.0,23.0,17.0,0.66,15.0,9.0
204,14t,2019-08-31,12:00:00,11.0,27.0,18.0,0.78,18.0,10.0
205,14t,2019-08-31,13:00:00,22.0,24.0,21.0,0.65,15.0,9.0
206,14t,2019-08-31,14:00:00,21.0,13.0,16.0,0.74,20.0,10.0
207,14t,2019-08-31,15:00:00,13.0,29.0,12.0,0.84,20.0,9.0
208,14t,2019-08-31,16:00:00,9.0,36.0,8.0,0.95,22.0,9.0
209,14t,2019-08-31,17:00:00,12.0,37.0,7.0,1.29,22.0,9.0
210,14t,2019-08-31,18:00:00,28.0,48.0,6.0,1.12,20.0,8.0
211,14t,2019-08-31,19:00:00,24.0,34.0,5.0,1.07,17.0,8.0
212,14t,2019-08-31,20:00:00,15.0,36.0,6.0,0.93,14.0,8.0
213,14t,2019-08-31,21:00:00,9.0,29.0,5.0,0.81,13.0,9.0
214,14t,2019-08-31,22:00:00,9.0,23.0,4.0,0.81,14.0,9.0
215,14t,2019-08-31,23:00:00,13.0,24.0,4.0,0.8,14.0,11.0
216,16t,2019-08-31,00:00:00,2.0,21.0,11.0,0.45,12.0,
217,16t,2019-08-31,01:00:00,5.0,18.0,12.0,0.44,12.0,
218,16t,2019-08-31,02:00:00,9.0,13.0,12.0,0.41,10.0,1.0
219,16t,2019-08-31,03:00:00,7.0,10.0,12.0,0.42,8.0,1.0
220,16t,2019-08-31,04:00:00,8.0,12.0,13.0,0.46,6.0,1.0
221,16t,2019-08-31,05:00:00,17.0,19.0,13.0,0.48,6.0,1.0
222,16t,2019-08-31,06:00:00,13.0,22.0,14.0,0.46,5.0,1.0
223,16t,2019-08-31,07:00:00,5.0,19.0,14.0,0.47,4.0,1.0
224,16t,2019-08-31,08:00:00,5.0,18.0,15.0,0.49,4.0,1.0
225,16t,2019-08-31,09:00:00,6.0,18.0,17.0,0.45,5.0,1.0
226,16t,2019-08-31,10:00:00,5.0,16.0,19.0,0.41,5.0,1.0
227,16t,2019-08-31,11:00:00,5.0,16.0,20.0,0.42,5.0,1.0
228,16t,2019-08-31,12:00:00,9.0,19.0,21.0,0.42,5.0,1.0
229,16t,2019-08-31,13:00:00,8.0,18.0,22.0,0.41,4.0,1.0
230,16t,2019-08-31,14:00:00,6.0,15.0,21.0,0.44,4.0,1.0
231,16t,2019-08-31,15:00:00,5.0,15.0,20.0,0.46,4.0,1.0
232,16t,2019-08-31,16:00:00,5.0,16.0,18.0,0.47,3.0,
233,16t,2019-08-31,17:00:00,4.0,15.0,17.0,0.45,3.0,1.0
234,16t,2019-08-31,18:00:00,2.0,15.0,16.0,0.41,4.0,2.0
235,16t,2019-08-31,19:00:00,3.0,18.0,14.0,0.4,4.0,2.0
236,16t,2019-08-31,20:00:00,6.0,21.0,14.0,0.42,3.0,1.0
237,16t,2019-08-31,21:00:00,9.0,19.0,13.0,0.48,3.0,
238,16t,2019-08-31,22:00:00,9.0,19.0,13.0,0.53,3.0,
239,16t,2019-08-31,23:00:00,11.0,23.0,13.0,0.52,4.0,
240,17t,2019-08-31,00:00:00,4.0,16.0,8.0,0.65,4.0,1.0
241,17t,2019-08-31,01:00:00,3.0,16.0,9.0,0.64,3.0,
242,17t,2019-08-31,02:00:00,3.0,13.0,8.0,0.66,5.0,
243,17t,2019-08-31,03:00:00,6.0,12.0,5.0,0.68,8.0,2.0
244,17t,2019-08-31,04:00:00,15.0,20.0,5.0,0.68,10.0,6.0
245,17t,2019-08-31,05:00:00,27.0,36.0,4.0,0.67,12.0,7.0
246,17t,2019-08-31,06:00:00,29.0,44.0,4.0,0.71,12.0,5.0
247,17t,2019-08-31,07:00:00,20.0,38.0,5.0,0.75,11.0,3.0
248,17t,2019-08-31,08:00:00,15.0,31.0,8.0,0.72,7.0,4.0
249,17t,2019-08-31,09:00:00,13.0,26.0,11.0,0.67,4.0,3.0
250,17t,2019-08-31,10:00:00,11.0,20.0,13.0,0.65,4.0,2.0
251,17t,2019-08-31,11:00:00,7.0,15.0,13.0,0.64,3.0,1.0
252,17t,2019-08-31,12:00:00,3.0,15.0,13.0,0.65,3.0,1.0
253,17t,2019-08-31,13:00:00,,11.0,14.0,0.66,4.0,
254,17t,2019-08-31,14:00:00,,5.0,15.0,0.66,4.0,1.0
255,17t,2019-08-31,15:00:00,1.0,5.0,14.0,0.65,4.0,1.0
256,17t,2019-08-31,16:00:00,4.0,9.0,11.0,0.66,6.0,2.0
257,17t,2019-08-31,17:00:00,7.0,11.0,10.0,0.67,7.0,1.0
258,17t,2019-08-31,18:00:00,6.0,10.0,8.0,0.67,7.0,1.0
259,17t,2019-08-31,19:00:00,4.0,9.0,7.0,0.67,7.0,2.0
260,17t,2019-08-31,20:00:00,3.0,9.0,7.0,0.66,6.0,2.0
261,17t,2019-08-31,21:00:00,3.0,11.0,6.0,0.65,5.0,4.0
262,17t,2019-08-31,22:00:00,6.0,14.0,6.0,0.65,6.0,4.0
263,17t,2019-08-31,23:00:00,8.0,18.0,6.0,0.65,7.0,5.0
264,18t,2019-08-31,00:00:00,19.0,30.0,18.0,0.01,5.0,
265,18t,2019-08-31,01:00:00,8.0,32.0,17.0,,7.0,
266,18t,2019-08-31,02:00:00,12.0,29.0,18.0,,6.0,1.0
267,18t,2019-08-31,03:00:00,16.0,31.0,14.0,0.04,13.0,2.0
268,18t,2019-08-31,04:00:00,22.0,40.0,17.0,0.02,8.0,1.0
269,18t,2019-08-31,05:00:00,2.0,38.0,18.0,0.04,6.0,
270,18t,2019-08-31,06:00:00,21.0,33.0,16.0,0.11,9.0,
271,18t,2019-08-31,07:00:00,18.0,35.0,21.0,0.04,5.0,
272,18t,2019-08-31,08:00:00,18.0,35.0,,,,
273,18t,2019-08-31,09:00:00,18.0,33.0,24.0,0.05,4.0,1.0
274,18t,2019-08-31,10:00:00,20.0,26.0,26.0,0.04,3.0,
275,18t,2019-08-31,11:00:00,,33.0,26.0,0.01,5.0,
276,18t,2019-08-31,12:00:00,8.0,28.0,28.0,,3.0,
277,18t,2019-08-31,13:00:00,17.0,35.0,28.0,0.01,3.0,
278,18t,2019-08-31,14:00:00,11.0,34.0,28.0,0.01,2.0,
279,18t,2019-08-31,15:00:00,9.0,36.0,22.0,0.01,7.0,1.0
280,18t,2019-08-31,16:00:00,13.0,36.0,22.0,0.01,4.0,
281,18t,2019-08-31,17:00:00,16.0,34.0,20.0,0.03,4.0,
282,18t,2019-08-31,18:00:00,17.0,39.0,20.0,0.06,4.0,
283,18t,2019-08-31,19:00:00,21.0,34.0,20.0,0.02,3.0,
284,18t,2019-08-31,20:00:00,22.0,32.0,18.0,0.03,3.0,1.0
285,18t,2019-08-31,21:00:00,28.0,38.0,16.0,,4.0,
286,18t,2019-08-31,22:00:00,17.0,38.0,19.0,,3.0,
287,18t,2019-08-31,23:00:00,19.0,34.0,21.0,,2.0,1.0
288,19t,2019-08-31,00:00:00,11.0,21.0,13.0,0.64,11.0,4.0
289,19t,2019-08-31,01:00:00,9.0,15.0,18.0,0.5,6.0,4.0
290,19t,2019-08-31,02:00:00,6.0,20.0,17.0,0.5,8.0,3.0
291,19t,2019-08-31,03:00:00,7.0,20.0,16.0,,,
292,19t,2019-08-31,04:00:00,9.0,19.0,,0.5,4.0,5.0
293,19t,2019-08-31,05:00:00,7.0,18.0,20.0,0.58,3.0,5.0
294,19t,2019-08-31,06:00:00,5.0,16.0,17.0,0.61,5.0,5.0
295,19t,2019-08-31,07:00:00,9.0,18.0,16.0,0.65,6.0,4.0
296,19t,2019-08-31,08:00:00,10.0,18.0,17.0,0.61,6.0,5.0
297,19t,2019-08-31,09:00:00,9.0,22.0,20.0,0.5,5.0,5.0
298,19t,2019-08-31,10:00:00,11.0,17.0,23.0,0.46,4.0,5.0
299,19t,2019-08-31,11:00:00,10.0,22.0,24.0,0.48,4.0,4.0
300,19t,2019-08-31,12:00:00,11.0,21.0,23.0,0.51,6.0,4.0
301,19t,2019-08-31,13:00:00,11.0,18.0,20.0,0.59,4.0,5.0
302,19t,2019-08-31,14:00:00,7.0,17.0,20.0,0.54,5.0,5.0
303,19t,2019-08-31,15:00:00,6.0,17.0,18.0,0.6,5.0,4.0
304,19t,2019-08-31,16:00:00,8.0,18.0,17.0,0.55,6.0,4.0
305,19t,2019-08-31,17:00:00,10.0,19.0,19.0,0.47,5.0,4.0
306,19t,2019-08-31,18:00:00,10.0,15.0,17.0,0.46,5.0,4.0
307,19t,2019-08-31,19:00:00,9.0,21.0,15.0,0.47,8.0,3.0
308,19t,2019-08-31,20:00:00,8.0,20.0,18.0,0.47,4.0,4.0
309,19t,2019-08-31,21:00:00,8.0,20.0,17.0,0.52,3.0,5.0
310,19t,2019-08-31,22:00:00,6.0,12.0,16.0,0.52,4.0,5.0
311,19t,2019-08-31,23:00:00,7.0,14.0,17.0,0.51,4.0,4.0
312,20t,2019-08-31,00:00:00,20.0,35.0,1.0,0.73,18.0,2.0
313,20t,2019-08-31,01:00:00,20.0,33.0,1.0,0.66,15.0,2.0
314,20t,2019-08-31,02:00:00,19.0,31.0,3.0,0.53,13.0,2.0
315,20t,2019-08-31,03:00:00,18.0,27.0,9.0,0.34,6.0,1.0
316,20t,2019-08-31,04:00:00,13.0,21.0,6.0,0.35,6.0,1.0
317,20t,2019-08-31,05:00:00,9.0,18.0,2.0,0.46,13.0,1.0
318,20t,2019-08-31,06:00:00,11.0,19.0,1.0,0.64,19.0,2.0
319,20t,2019-08-31,07:00:00,18.0,27.0,2.0,0.84,18.0,2.0
320,20t,2019-08-31,08:00:00,27.0,34.0,4.0,0.64,16.0,1.0
321,20t,2019-08-31,09:00:00,27.0,34.0,9.0,0.51,12.0,1.0
322,20t,2019-08-31,10:00:00,20.0,28.0,,,,
323,20t,2019-08-31,11:00:00,14.0,22.0,21.0,0.35,7.0,1.0
324,20t,2019-08-31,12:00:00,9.0,18.0,21.0,0.38,7.0,1.0
325,20t,2019-08-31,13:00:00,7.0,14.0,22.0,0.35,6.0,1.0
326,20t,2019-08-31,14:00:00,6.0,12.0,22.0,0.35,11.0,1.0
327,20t,2019-08-31,15:00:00,5.0,15.0,15.0,0.35,11.0,1.0
328,20t,2019-08-31,16:00:00,5.0,19.0,15.0,0.39,8.0,1.0
329,20t,2019-08-31,17:00:00,12.0,18.0,12.0,0.47,15.0,1.0
330,20t,2019-08-31,18:00:00,18.0,17.0,6.0,0.52,18.0,1.0
331,20t,2019-08-31,19:00:00,13.0,17.0,2.0,0.56,22.0,1.0
332,20t,2019-08-31,20:00:00,9.0,17.0,1.0,0.55,20.0,1.0
333,20t,2019-08-31,21:00:00,7.0,17.0,2.0,0.48,16.0,1.0
334,20t,2019-08-31,22:00:00,5.0,16.0,2.0,0.48,15.0,1.0
335,20t,2019-08-31,23:00:00,4.0,16.0,1.0,0.56,17.0,1.0
336,21t,2019-08-31,00:00:00,17.0,35.0,2.0,0.59,18.0,1.0
337,21t,2019-08-31,01:00:00,30.0,45.0,2.0,0.52,13.0,1.0
338,21t,2019-08-31,02:00:00,29.0,44.0,5.0,0.4,8.0,1.0
339,21t,2019-08-31,03:00:00,18.0,25.0,4.0,0.41,7.0,
340,21t,2019-08-31,04:00:00,10.0,36.0,4.0,0.39,7.0,
341,21t,2019-08-31,05:00:00,6.0,35.0,1.0,0.45,13.0,
342,21t,2019-08-31,06:00:00,5.0,29.0,1.0,0.58,15.0,1.0
343,21t,2019-08-31,07:00:00,7.0,27.0,3.0,0.58,16.0,1.0
344,21t,2019-08-31,08:00:00,10.0,41.0,4.0,0.62,18.0,2.0
345,21t,2019-08-31,09:00:00,11.0,43.0,11.0,0.47,11.0,1.0
346,21t,2019-08-31,10:00:00,20.0,34.0,19.0,0.41,7.0,1.0
347,21t,2019-08-31,11:00:00,14.0,23.0,24.0,0.39,6.0,1.0
348,21t,2019-08-31,12:00:00,5.0,32.0,26.0,0.37,5.0,
349,21t,2019-08-31,13:00:00,,23.0,28.0,0.38,6.0,
350,21t,2019-08-31,14:00:00,,25.0,31.0,0.4,7.0,
351,21t,2019-08-31,15:00:00,19.0,26.0,26.0,0.4,8.0,
352,21t,2019-08-31,16:00:00,27.0,33.0,23.0,0.39,8.0,
353,21t,2019-08-31,17:00:00,16.0,22.0,15.0,0.42,11.0,
354,21t,2019-08-31,18:00:00,9.0,38.0,11.0,0.56,18.0,1.0
355,21t,2019-08-31,19:00:00,10.0,53.0,6.0,0.58,24.0,1.0
356,21t,2019-08-31,20:00:00,10.0,36.0,2.0,0.65,26.0,1.0
357,21t,2019-08-31,21:00:00,10.0,44.0,2.0,0.59,21.0,1.0
358,21t,2019-08-31,22:00:00,9.0,32.0,,,,
359,21t,2019-08-31,23:00:00,12.0,32.0,4.0,0.46,13.0,
360,22t,2019-08-31,00:00:00,,33.0,,,,
361,22t,2019-08-31,01:00:00,,28.0,6.0,0.94,12.0,
362,22t,2019-08-31,02:00:00,,21.0,5.0,0.84,7.0,
363,22t,2019-08-31,03:00:00,,19.0,4.0,0.8,5.0,
364,22t,2019-08-31,04:00:00,,9.0,3.0,0.88,10.0,
365,22t,2019-08-31,05:00:00,,7.0,,1.1,11.0,
366,22t,2019-08-31,06:00:00,,27.0,,1.11,13.0,
367,22t,2019-08-31,07:00:00,,19.0,1.0,1.14,12.0,
368,22t,2019-08-31,08:00:00,,14.0,1.0,1.05,9.0,
369,22t,2019-08-31,09:00:00,,15.0,1.0,0.9,7.0,
370,22t,2019-08-31,10:00:00,,19.0,4.0,0.85,5.0,
371,22t,2019-08-31,11:00:00,,30.0,9.0,0.86,6.0,
