,station,date,time,PM25,PM10,O3,CO,NO2,SO2
75,08t,2019-01-30,03:00:00,111.0,202.0,,1.55,69.0,5.0
76,08t,2019-01-30,04:00:00,115.0,198.0,,1.69,59.0,4.0
77,08t,2019-01-30,05:00:00,120.0,185.0,,1.85,57.0,6.0
78,08t,2019-01-30,06:00:00,119.0,194.0,,1.82,52.0,6.0
79,08t,2019-01-30,07:00:00,126.0,203.0,,1.99,50.0,5.0
80,08t,2019-01-30,08:00:00,120.0,197.0,1.0,1.81,77.0,8.0
81,08t,2019-01-30,09:00:00,136.0,229.0,46.0,0.78,50.0,5.0
82,08t,2019-01-30,10:00:00,87.0,150.0,65.0,0.63,46.0,7.0
83,08t,2019-01-30,11:00:00,101.0,163.0,94.0,0.59,36.0,6.0
84,08t,2019-01-30,12:00:00,100.0,158.0,120.0,0.42,22.0,4.0
85,08t,2019-01-30,13:00:00,81.0,139.0,114.0,0.32,16.0,3.0
86,08t,2019-01-30,14:00:00,77.0,123.0,99.0,0.32,20.0,5.0
87,08t,2019-01-30,15:00:00,69.0,124.0,94.0,0.35,16.0,2.0
88,08t,2019-01-30,16:00:00,66.0,122.0,75.0,0.36,26.0,5.0
89,08t,2019-01-30,17:00:00,70.0,121.0,78.0,0.46,26.0,4.0
90,08t,2019-01-30,18:00:00,73.0,133.0,62.0,0.48,31.0,5.0
91,08t,2019-01-30,19:00:00,84.0,133.0,42.0,0.61,33.0,1.0
92,08t,2019-01-30,20:00:00,75.0,127.0,44.0,0.56,27.0,
93,08t,2019-01-30,21:00:00,77.0,125.0,42.0,0.51,21.0,
94,08t,2019-01-30,22:00:00,73.0,117.0,34.0,0.5,19.0,
95,08t,2019-01-30,23:00:00,73.0,110.0,19.0,0.55,27.0,
96,10t,2019-01-30,00:00:00,84.0,138.0,4.0,,63.0,
97,10t,2019-01-30,01:00:00,86.0,132.0,4.0,,60.0,
98,10t,2019-01-30,02:00:00,82.0,125.0,4.0,,56.0,
99,10t,2019-01-30,03:00:00,83.0,135.0,5.0,,50.0,
100,10t,2019-01-30,04:00:00,88.0,131.0,5.0,,46.0,
101,10t,2019-01-30,05:00:00,90.0,115.0,4.0,,44.0,
102,10t,2019-01-30,06:00:00,95.0,133.0,4.0,,43.0,
103,10t,2019-01-30,07:00:00,103.0,137.0,5.0,,48.0,
104,10t,2019-01-30,08:00:00,112.0,173.0,4.0,,65.0,
105,10t,2019-01-30,09:00:00,114.0,160.0,7.0,,78.0,
106,10t,2019-01-30,10:00:00,106.0,139.0,18.0,,83.0,
107,10t,2019-01-30,11:00:00,95.0,141.0,52.0,,51.0,
108,10t,2019-01-30,12:00:00,80.0,117.0,79.0,,41.0,
109,10t,2019-01-30,13:00:00,71.0,115.0,80.0,,31.0,
110,10t,2019-01-30,14:00:00,63.0,98.0,111.0,,20.0,
111,10t,2019-01-30,15:00:00,66.0,,127.0,,19.0,
112,10t,2019-01-30,16:00:00,72.0,,121.0,,18.0,
113,10t,2019-01-30,17:00:00,77.0,128.0,103.0,,18.0,
114,10t,2019-01-30,18:00:00,78.0,109.0,41.0,,49.0,
115,10t,2019-01-30,19:00:00,76.0,112.0,23.0,,64.0,
116,10t,2019-01-30,20:00:00,76.0,110.0,20.0,,,
117,10t,2019-01-30,21:00:00,78.0,100.0,,,50.0,
118,10t,2019-01-30,22:00:00,74.0,93.0,20.0,,48.0,
119,10t,2019-01-30,23:00:00,68.0,84.0,13.0,,50.0,
120,11t,2019-01-30,00:00:00,75.0,,2.0,,,4.0
121,11t,2019-01-30,01:00:00,72.0,,2.0,,,4.0
122,11t,2019-01-30,02:00:00,74.0,,2.0,,,9.0
123,11t,2019-01-30,03:00:00,81.0,,2.0,,,7.0
124,11t,2019-01-30,04:00:00,87.0,,2.0,,,6.0
125,11t,2019-01-30,05:00:00,88.0,,2.0,,,5.0
126,11t,2019-01-30,06:00:00,85.0,,3.0,,,6.0
127,11t,2019-01-30,07:00:00,86.0,,3.0,,,7.0
128,11t,2019-01-30,08:00:00,91.0,,3.0,,,7.0
129,11t,2019-01-30,09:00:00,97.0,,11.0,,,7.0
130,11t,2019-01-30,10:00:00,97.0,,20.0,,,7.0
131,11t,2019-01-30,11:00:00,90.0,,34.0,,,7.0
132,11t,2019-01-30,12:00:00,82.0,,64.0,,,7.0
133,11t,2019-01-30,13:00:00,74.0,,94.0,,,7.0
134,11t,2019-01-30,14:00:00,70.0,,96.0,,,7.0
135,11t,2019-01-30,15:00:00,68.0,,119.0,,,5.0
136,11t,2019-01-30,16:00:00,71.0,,101.0,,,4.0
137,11t,2019-01-30,17:00:00,79.0,,59.0,,,5.0
138,11t,2019-01-30,18:00:00,84.0,,34.0,,,5.0
139,11t,2019-01-30,19:00:00,84.0,,29.0,,,5.0
140,11t,2019-01-30,20:00:00,83.0,,17.0,,,5.0
141,11t,2019-01-30,21:00:00,80.0,,19.0,,,5.0
142,11t,2019-01-30,22:00:00,73.0,,28.0,,,3.0
143,11t,2019-01-30,23:00:00,63.0,,34.0,,,2.0
144,12t,2019-01-30,00:00:00,,,,,,
145,12t,2019-01-30,01:00:00,,,,,,
146,12t,2019-01-30,02:00:00,,,,,,
147,12t,2019-01-30,03:00:00,,,,,,
148,12t,2019-01-30,04:00:00,,,,,,
149,12t,2019-01-30,05:00:00,,,,,,
150,12t,2019-01-30,06:00:00,,,,,,
151,12t,2019-01-30,07:00:00,,,,,,
152,12t,2019-01-30,08:00:00,,,,,,
153,12t,2019-01-30,09:00:00,,,,,,
154,12t,2019-01-30,10:00:00,,,,,,
155,12t,2019-01-30,11:00:00,,,,,,
156,12t,2019-01-30,12:00:00,,,,,,
157,12t,2019-01-30,13:00:00,,,,,,
158,12t,2019-01-30,14:00:00,,,,,,
159,12t,2019-01-30,15:00:00,,,,,,
160,12t,2019-01-30,16:00:00,,,,,,
161,12t,2019-01-30,17:00:00,,,,,,
162,12t,2019-01-30,18:00:00,,,,,,
163,12t,2019-01-30,19:00:00,,,,,,
164,12t,2019-01-30,20:00:00,,,,,,
165,12t,2019-01-30,21:00:00,,,,,,
166,12t,2019-01-30,22:00:00,,,,,,
167,12t,2019-01-30,23:00:00,,,,,,
168,13t,2019-01-30,00:00:00,76.0,84.0,,0.36,14.0,
169,13t,2019-01-30,01:00:00,73.0,87.0,,0.3,24.0,
170,13t,2019-01-30,02:00:00,69.0,80.0,,0.3,13.0,
171,13t,2019-01-30,03:00:00,72.0,78.0,,0.33,10.0,1.0
172,13t,2019-01-30,04:00:00,72.0,102.0,,0.35,4.0,1.0
173,13t,2019-01-30,05:00:00,85.0,108.0,,0.34,8.0,1.0
174,13t,2019-01-30,06:00:00,88.0,145.0,,,19.0,
175,13t,2019-01-30,07:00:00,101.0,146.0,,1.8,20.0,3.0
176,13t,2019-01-30,08:00:00,88.0,129.0,,0.92,14.0,2.0
177,13t,2019-01-30,09:00:00,70.0,103.0,,0.21,7.0,
178,13t,2019-01-30,10:00:00,77.0,81.0,5.0,0.08,3.0,
179,13t,2019-01-30,11:00:00,73.0,99.0,16.0,0.05,9.0,
180,13t,2019-01-30,12:00:00,72.0,107.0,30.0,0.07,6.0,
181,13t,2019-01-30,13:00:00,79.0,110.0,44.0,0.05,8.0,
182,13t,2019-01-30,14:00:00,80.0,117.0,51.0,0.01,7.0,
183,13t,2019-01-30,15:00:00,82.0,89.0,65.0,,4.0,
184,13t,2019-01-30,16:00:00,82.0,97.0,59.0,0.01,4.0,
185,13t,2019-01-30,17:00:00,76.0,111.0,62.0,,,
186,13t,2019-01-30,18:00:00,86.0,126.0,39.0,0.09,1.0,
187,13t,2019-01-30,19:00:00,73.0,103.0,1.0,0.39,12.0,
188,13t,2019-01-30,20:00:00,73.0,107.0,,0.41,11.0,
189,13t,2019-01-30,21:00:00,74.0,105.0,,0.3,8.0,
190,13t,2019-01-30,22:00:00,75.0,116.0,,0.26,5.0,
191,13t,2019-01-30,23:00:00,75.0,97.0,,0.13,,
192,14t,2019-01-30,00:00:00,65.0,105.0,20.0,1.27,49.0,8.0
193,14t,2019-01-30,01:00:00,71.0,114.0,18.0,1.2,42.0,7.0
194,14t,2019-01-30,02:00:00,85.0,115.0,5.0,1.42,46.0,16.0
195,14t,2019-01-30,03:00:00,102.0,171.0,5.0,1.35,47.0,19.0
196,14t,2019-01-30,04:00:00,105.0,169.0,4.0,1.25,39.0,13.0
197,14t,2019-01-30,05:00:00,96.0,143.0,,,,
198,14t,2019-01-30,06:00:00,96.0,144.0,4.0,2.57,56.0,15.0
199,14t,2019-01-30,07:00:00,106.0,211.0,6.0,1.93,51.0,12.0
200,14t,2019-01-30,08:00:00,109.0,190.0,13.0,1.37,47.0,20.0
201,14t,2019-01-30,09:00:00,102.0,148.0,37.0,1.0,33.0,11.0
202,14t,2019-01-30,10:00:00,84.0,118.0,63.0,0.9,30.0,12.0
203,14t,2019-01-30,11:00:00,67.0,96.0,81.0,0.97,38.0,12.0
204,14t,2019-01-30,12:00:00,64.0,112.0,107.0,0.97,36.0,8.0
205,14t,2019-01-30,13:00:00,70.0,108.0,116.0,0.94,34.0,8.0
206,14t,2019-01-30,14:00:00,77.0,120.0,95.0,0.89,29.0,6.0
207,14t,2019-01-30,15:00:00,76.0,90.0,109.0,0.93,23.0,7.0
208,14t,2019-01-30,16:00:00,69.0,102.0,127.0,0.9,16.0,12.0
209,14t,2019-01-30,17:00:00,66.0,119.0,95.0,1.11,31.0,7.0
210,14t,2019-01-30,18:00:00,68.0,129.0,31.0,1.6,66.0,10.0
211,14t,2019-01-30,19:00:00,76.0,148.0,17.0,1.94,66.0,10.0
212,14t,2019-01-30,20:00:00,97.0,187.0,9.0,2.1,65.0,21.0
213,14t,2019-01-30,21:00:00,107.0,220.0,9.0,1.68,64.0,28.0
214,14t,2019-01-30,22:00:00,107.0,180.0,14.0,1.51,52.0,21.0
215,14t,2019-01-30,23:00:00,94.0,144.0,10.0,1.39,49.0,31.0
216,16t,2019-01-30,00:00:00,,,,,,
217,16t,2019-01-30,01:00:00,,,,,,
218,16t,2019-01-30,02:00:00,,,,,,
219,16t,2019-01-30,03:00:00,,,,,,
220,16t,2019-01-30,04:00:00,,,,,,
221,16t,2019-01-30,05:00:00,,,,,,
222,16t,2019-01-30,06:00:00,,,,,,
223,16t,2019-01-30,07:00:00,,,,,,
224,16t,2019-01-30,08:00:00,,,,,,
225,16t,2019-01-30,09:00:00,,,,,,
226,16t,2019-01-30,10:00:00,,,,,,
227,16t,2019-01-30,11:00:00,,,,,,
228,16t,2019-01-30,12:00:00,,,,,,
229,16t,2019-01-30,13:00:00,,,,,,
230,16t,2019-01-30,14:00:00,,,,,,
231,16t,2019-01-30,15:00:00,,,,,,
232,16t,2019-01-30,16:00:00,,,,,,
233,16t,2019-01-30,17:00:00,,,,,,
234,16t,2019-01-30,18:00:00,,,,,,
235,16t,2019-01-30,19:00:00,,,,,,
236,16t,2019-01-30,20:00:00,,,,,,
237,16t,2019-01-30,21:00:00,,,,,,
238,16t,2019-01-30,22:00:00,,,,,,
239,16t,2019-01-30,23:00:00,,,,,,
240,17t,2019-01-30,00:00:00,77.0,96.0,,,,
241,17t,2019-01-30,01:00:00,99.0,110.0,,,,
242,17t,2019-01-30,02:00:00,105.0,127.0,,,,
243,17t,2019-01-30,03:00:00,110.0,122.0,,,,
244,17t,2019-01-30,04:00:00,113.0,117.0,,,,
245,17t,2019-01-30,05:00:00,105.0,106.0,,,,
246,17t,2019-01-30,06:00:00,100.0,113.0,,,,
247,17t,2019-01-30,07:00:00,97.0,149.0,,,,
248,17t,2019-01-30,08:00:00,103.0,112.0,,,,
249,17t,2019-01-30,09:00:00,74.0,80.0,,,,
250,17t,2019-01-30,10:00:00,76.0,82.0,85.0,,,
251,17t,2019-01-30,11:00:00,83.0,95.0,106.0,,,
252,17t,2019-01-30,12:00:00,71.0,72.0,130.0,,,
253,17t,2019-01-30,13:00:00,63.0,74.0,,,,
254,17t,2019-01-30,14:00:00,59.0,65.0,,,,
255,17t,2019-01-30,15:00:00,57.0,64.0,,,,
256,17t,2019-01-30,16:00:00,56.0,64.0,,,,
257,17t,2019-01-30,17:00:00,58.0,67.0,,,,
258,17t,2019-01-30,18:00:00,67.0,75.0,,,,
259,17t,2019-01-30,19:00:00,64.0,63.0,,,,
260,17t,2019-01-30,20:00:00,60.0,66.0,,,,
261,17t,2019-01-30,21:00:00,,,,,,
262,17t,2019-01-30,22:00:00,,,,,,
263,17t,2019-01-30,23:00:00,,,,,,
264,18t,2019-01-30,00:00:00,117.0,196.0,6.0,1.53,90.0,7.0
265,18t,2019-01-30,01:00:00,122.0,197.0,8.0,1.54,86.0,8.0
266,18t,2019-01-30,02:00:00,142.0,209.0,7.0,1.57,84.0,6.0
267,18t,2019-01-30,03:00:00,141.0,202.0,6.0,1.45,85.0,5.0
268,18t,2019-01-30,04:00:00,138.0,177.0,6.0,1.49,86.0,8.0
269,18t,2019-01-30,05:00:00,128.0,191.0,6.0,1.57,80.0,9.0
270,18t,2019-01-30,06:00:00,123.0,202.0,6.0,1.32,72.0,10.0
271,18t,2019-01-30,07:00:00,127.0,195.0,8.0,1.53,81.0,21.0
272,18t,2019-01-30,08:00:00,126.0,197.0,9.0,1.78,102.0,36.0
273,18t,2019-01-30,09:00:00,127.0,205.0,26.0,1.0,96.0,20.0
274,18t,2019-01-30,10:00:00,99.0,172.0,82.0,0.41,29.0,9.0
275,18t,2019-01-30,11:00:00,66.0,99.0,92.0,0.37,28.0,7.0
276,18t,2019-01-30,12:00:00,60.0,87.0,102.0,0.28,11.0,3.0
277,18t,2019-01-30,13:00:00,53.0,82.0,97.0,0.28,14.0,3.0
278,18t,2019-01-30,14:00:00,53.0,76.0,90.0,0.38,23.0,5.0
279,18t,2019-01-30,15:00:00,50.0,79.0,94.0,0.37,10.0,2.0
280,18t,2019-01-30,16:00:00,49.0,72.0,91.0,0.41,12.0,2.0
281,18t,2019-01-30,17:00:00,52.0,78.0,74.0,0.38,19.0,2.0
282,18t,2019-01-30,18:00:00,52.0,76.0,72.0,0.43,21.0,2.0
283,18t,2019-01-30,19:00:00,54.0,87.0,71.0,0.46,17.0,2.0
284,18t,2019-01-30,20:00:00,59.0,,,,,
285,18t,2019-01-30,21:00:00,,,65.0,0.35,18.0,4.0
286,18t,2019-01-30,22:00:00,,,46.0,0.38,18.0,1.0
287,18t,2019-01-30,23:00:00,,,42.0,0.41,13.0,
288,19t,2019-01-30,00:00:00,114.0,172.0,,1.3,58.0,8.0
289,19t,2019-01-30,01:00:00,114.0,176.0,,1.36,56.0,8.0
290,19t,2019-01-30,02:00:00,123.0,180.0,,1.47,62.0,8.0
291,19t,2019-01-30,03:00:00,109.0,159.0,,1.4,61.0,9.0
292,19t,2019-01-30,04:00:00,99.0,155.0,,1.55,59.0,11.0
293,19t,2019-01-30,05:00:00,127.0,169.0,,1.67,62.0,10.0
294,19t,2019-01-30,06:00:00,117.0,165.0,,1.62,71.0,8.0
295,19t,2019-01-30,07:00:00,124.0,169.0,,1.62,63.0,7.0
296,19t,2019-01-30,08:00:00,114.0,185.0,26.0,1.35,53.0,10.0
297,19t,2019-01-30,09:00:00,123.0,185.0,53.0,,,
298,19t,2019-01-30,10:00:00,72.0,116.0,,0.8,32.0,9.0
299,19t,2019-01-30,11:00:00,74.0,117.0,85.0,0.74,23.0,7.0
300,19t,2019-01-30,12:00:00,67.0,105.0,90.0,0.71,17.0,6.0
301,19t,2019-01-30,13:00:00,62.0,93.0,92.0,0.7,15.0,5.0
302,19t,2019-01-30,14:00:00,56.0,94.0,96.0,0.75,16.0,6.0
303,19t,2019-01-30,15:00:00,61.0,96.0,89.0,0.74,16.0,6.0
304,19t,2019-01-30,16:00:00,62.0,97.0,76.0,0.74,19.0,5.0
305,19t,2019-01-30,17:00:00,69.0,105.0,69.0,0.74,19.0,4.0
306,19t,2019-01-30,18:00:00,58.0,97.0,51.0,0.8,21.0,4.0
307,19t,2019-01-30,19:00:00,61.0,93.0,51.0,0.88,22.0,6.0
308,19t,2019-01-30,20:00:00,58.0,87.0,51.0,0.94,21.0,7.0
309,19t,2019-01-30,21:00:00,58.0,85.0,42.0,0.97,21.0,5.0
310,19t,2019-01-30,22:00:00,54.0,84.0,36.0,0.91,18.0,5.0
311,19t,2019-01-30,23:00:00,51.0,74.0,29.0,0.75,16.0,4.0
312,20t,2019-01-30,00:00:00,72.0,78.0,1.0,1.17,45.0,1.0
313,20t,2019-01-30,01:00:00,75.0,82.0,1.0,1.11,45.0,1.0
314,20t,2019-01-30,02:00:00,81.0,87.0,2.0,1.29,41.0,1.0
315,20t,2019-01-30,03:00:00,85.0,92.0,2.0,1.41,41.0,1.0
316,20t,2019-01-30,04:00:00,103.0,110.0,2.0,1.31,40.0,1.0
317,20t,2019-01-30,05:00:00,105.0,112.0,2.0,1.42,38.0,1.0
318,20t,2019-01-30,06:00:00,101.0,107.0,2.0,1.48,40.0,1.0
319,20t,2019-01-30,07:00:00,97.0,105.0,2.0,1.53,38.0,1.0
320,20t,2019-01-30,08:00:00,89.0,101.0,4.0,1.43,43.0,3.0
321,20t,2019-01-30,09:00:00,89.0,101.0,14.0,1.37,53.0,7.0
322,20t,2019-01-30,10:00:00,98.0,110.0,51.0,1.21,43.0,6.0
323,20t,2019-01-30,11:00:00,103.0,116.0,75.0,1.15,36.0,5.0
324,20t,2019-01-30,12:00:00,99.0,112.0,97.0,0.93,16.0,4.0
325,20t,2019-01-30,13:00:00,86.0,98.0,91.0,0.78,7.0,2.0
326,20t,2019-01-30,14:00:00,72.0,82.0,97.0,0.78,5.0,2.0
327,20t,2019-01-30,15:00:00,63.0,68.0,,,,
328,20t,2019-01-30,16:00:00,62.0,74.0,109.0,0.88,9.0,3.0
329,20t,2019-01-30,17:00:00,64.0,81.0,101.0,0.95,12.0,2.0
330,20t,2019-01-30,18:00:00,69.0,83.0,84.0,1.14,13.0,3.0
331,20t,2019-01-30,19:00:00,82.0,87.0,40.0,1.36,27.0,1.0
332,20t,2019-01-30,20:00:00,91.0,95.0,26.0,1.51,32.0,1.0
333,20t,2019-01-30,21:00:00,98.0,100.0,16.0,1.39,37.0,1.0
334,20t,2019-01-30,22:00:00,107.0,112.0,7.0,1.54,49.0,1.0
335,20t,2019-01-30,23:00:00,119.0,126.0,2.0,1.74,53.0,1.0
336,21t,2019-01-30,00:00:00,87.0,184.0,7.0,2.19,46.0,8.0
337,21t,2019-01-30,01:00:00,97.0,177.0,2.0,1.74,37.0,7.0
338,21t,2019-01-30,02:00:00,84.0,174.0,1.0,1.5,36.0,6.0
339,21t,2019-01-30,03:00:00,74.0,165.0,1.0,1.36,32.0,6.0
340,21t,2019-01-30,04:00:00,74.0,148.0,,1.19,32.0,5.0
341,21t,2019-01-30,05:00:00,87.0,137.0,,1.2,38.0,6.0
342,21t,2019-01-30,06:00:00,85.0,157.0,,1.36,38.0,6.0
343,21t,2019-01-30,07:00:00,81.0,168.0,2.0,1.81,38.0,7.0
344,21t,2019-01-30,08:00:00,66.0,206.0,3.0,2.04,50.0,8.0
345,21t,2019-01-30,09:00:00,32.0,203.0,20.0,1.38,44.0,9.0
346,21t,2019-01-30,10:00:00,53.0,175.0,39.0,1.0,31.0,9.0
347,21t,2019-01-30,11:00:00,98.0,163.0,61.0,0.9,20.0,8.0
348,21t,2019-01-30,12:00:00,93.0,156.0,75.0,0.75,9.0,5.0
349,21t,2019-01-30,13:00:00,40.0,117.0,74.0,0.72,8.0,4.0
350,21t,2019-01-30,14:00:00,59.0,109.0,73.0,0.69,10.0,4.0
351,21t,2019-01-30,15:00:00,84.0,124.0,66.0,0.66,6.0,5.0
352,21t,2019-01-30,16:00:00,80.0,,78.0,0.66,6.0,7.0
353,21t,2019-01-30,17:00:00,56.0,101.0,,,,
354,21t,2019-01-30,18:00:00,66.0,148.0,,,,
355,21t,2019-01-30,19:00:00,83.0,226.0,,,,
356,21t,2019-01-30,20:00:00,103.0,243.0,,2.16,,
357,21t,2019-01-30,21:00:00,120.0,284.0,,,,
358,21t,2019-01-30,22:00:00,107.0,231.0,17.0,1.28,29.0,4.0
359,21t,2019-01-30,23:00:00,98.0,202.0,17.0,1.21,21.0,4.0
360,22t,2019-01-30,00:00:00,,134.0,1.0,1.38,31.0,4.0
361,22t,2019-01-30,01:00:00,,129.0,1.0,1.46,31.0,4.0
362,22t,2019-01-30,02:00:00,,129.0,1.0,1.2,31.0,5.0
363,22t,2019-01-30,03:00:00,,115.0,1.0,1.24,34.0,2.0
364,22t,2019-01-30,04:00:00,,128.0,1.0,1.41,67.0,13.0
365,22t,2019-01-30,05:00:00,,140.0,1.0,1.37,59.0,19.0
366,22t,2019-01-30,06:00:00,,128.0,,1.6,59.0,20.0
367,22t,2019-01-30,07:00:00,,137.0,1.0,1.84,59.0,19.0
368,22t,2019-01-30,08:00:00,,149.0,4.0,1.33,56.0,19.0
369,22t,2019-01-30,09:00:00,,155.0,22.0,0.84,36.0,23.0
370,22t,2019-01-30,10:00:00,,132.0,50.0,0.74,14.0,11.0
371,22t,2019-01-30,11:00:00,,118.0,71.0,0.76,14.0,2.0
372,22t,2019-01-30,12:00:00,,123.0,84.0,0.76,19.0,1.0
373,22t,2019-01-30,13:00:00,,110.0,100.0,0.7,11.0,1.0
374,22t,2019-01-30,14:00:00,,120.0,106.0,0.66,12.0,4.0
375,22t,2019-01-30,15:00:00,,102.0,118.0,0.67,11.0,3.0
376,22t,2019-01-30,16:00:00,,123.0,119.0,0.68,15.0,21.0
377,22t,2019-01-30,17:00:00,,138.0,,,,
378,22t,2019-01-30,18:00:00,,142.0,79.0,0.94,28.0,35.0
379,22t,2019-01-30,19:00:00,,155.0,49.0,1.1,37.0,31.0
380,22t,2019-01-30,20:00:00,,162.0,22.0,1.41,50.0,27.0
381,22t,2019-01-30,21:00:00,,154.0,7.0,1.34,69.0,25.0
382,22t,2019-01-30,22:00:00,,137.0,3.0,1.25,31.0,7.0
383,22t,2019-01-30,23:00:00,,128.0,5.0,1.03,25.0,2.0
384,24t,2019-01-30,00:00:00,96.0,254.0,,,,
385,24t,2019-01-30,01:00:00,97.0,395.0,1.0,0.98,48.0,3.0
386,24t,2019-01-30,02:00:00,94.0,300.0,2.0,0.81,44.0,3.0
387,24t,2019-01-30,03:00:00,97.0,298.0,2.0,0.79,43.0,3.0
388,24t,2019-01-30,04:00:00,97.0,315.0,3.0,0.84,44.0,3.0
389,24t,2019-01-30,05:00:00,99.0,255.0,3.0,0.91,47.0,3.0
