,station,date,time,PM25,PM10,O3,CO,NO2,SO2
0,02t,2019-01-14,00:00:00,,,,,,
1,02t,2019-01-14,01:00:00,,,,,,
2,02t,2019-01-14,02:00:00,,,,,,
3,02t,2019-01-14,03:00:00,,,,,,
4,02t,2019-01-14,04:00:00,,,,,,
5,02t,2019-01-14,05:00:00,,,,,,
6,02t,2019-01-14,06:00:00,,,,,,
7,02t,2019-01-14,07:00:00,,,,,,
8,02t,2019-01-14,08:00:00,,,,,,
9,02t,2019-01-14,09:00:00,,,,,,
10,02t,2019-01-14,10:00:00,,,,,,
11,02t,2019-01-14,11:00:00,,,,,,
12,02t,2019-01-14,12:00:00,,,,,,
13,02t,2019-01-14,13:00:00,,,,,,
14,02t,2019-01-14,14:00:00,,,,,,
15,02t,2019-01-14,15:00:00,,,,,,
16,02t,2019-01-14,16:00:00,,,,,,
17,02t,2019-01-14,17:00:00,,,,,,
18,02t,2019-01-14,18:00:00,,,,,,
19,02t,2019-01-14,19:00:00,,,,,,
20,02t,2019-01-14,20:00:00,,,,,,
21,02t,2019-01-14,21:00:00,,,,,,
22,02t,2019-01-14,22:00:00,,,,,,
23,02t,2019-01-14,23:00:00,,,,,,
24,03t,2019-01-14,00:00:00,81.0,127.0,6.0,1.68,57.0,
25,03t,2019-01-14,01:00:00,70.0,96.0,6.0,1.54,68.0,
26,03t,2019-01-14,02:00:00,71.0,118.0,6.0,1.57,63.0,
27,03t,2019-01-14,03:00:00,70.0,125.0,19.0,1.52,35.0,
28,03t,2019-01-14,04:00:00,69.0,123.0,3.0,1.85,75.0,
29,03t,2019-01-14,05:00:00,90.0,165.0,2.0,2.08,71.0,
30,03t,2019-01-14,06:00:00,105.0,172.0,1.0,2.07,66.0,
31,03t,2019-01-14,07:00:00,113.0,161.0,1.0,2.7,69.0,
32,03t,2019-01-14,08:00:00,102.0,197.0,4.0,2.44,75.0,
33,03t,2019-01-14,09:00:00,104.0,206.0,9.0,1.81,64.0,
34,03t,2019-01-14,10:00:00,88.0,142.0,38.0,1.47,26.0,
35,03t,2019-01-14,11:00:00,69.0,95.0,29.0,1.61,57.0,
36,03t,2019-01-14,12:00:00,62.0,111.0,,,,
37,03t,2019-01-14,13:00:00,61.0,90.0,37.0,1.38,47.0,
38,03t,2019-01-14,14:00:00,62.0,88.0,11.0,1.72,86.0,
39,03t,2019-01-14,15:00:00,75.0,107.0,11.0,1.87,84.0,
40,03t,2019-01-14,16:00:00,85.0,145.0,8.0,1.85,94.0,
41,03t,2019-01-14,17:00:00,83.0,173.0,4.0,1.83,96.0,
42,03t,2019-01-14,18:00:00,83.0,152.0,2.0,2.12,91.0,
43,03t,2019-01-14,19:00:00,99.0,165.0,2.0,2.25,84.0,
44,03t,2019-01-14,20:00:00,109.0,181.0,3.0,2.41,78.0,
45,03t,2019-01-14,21:00:00,111.0,203.0,3.0,2.27,74.0,
46,03t,2019-01-14,22:00:00,108.0,166.0,1.0,1.8,73.0,
47,03t,2019-01-14,23:00:00,95.0,109.0,2.0,1.6,63.0,
48,05t,2019-01-14,00:00:00,56.0,97.0,31.0,0.74,29.0,3.0
49,05t,2019-01-14,01:00:00,53.0,79.0,58.0,0.64,9.0,2.0
50,05t,2019-01-14,02:00:00,71.0,104.0,53.0,0.65,9.0,2.0
